DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
SZG;2023-05-28;14:45;2023-05-28;14:56;;006;DP;Flight Departed;FRA;2023-05-28;15:50;2023-05-28;15:49;1;Area A;LD;Flight Landed;LH;1105;320;LD;Flight Landed
SZG;2023-05-28;15:05;2023-05-28;15:06;;;DP;Flight Departed;HER;2023-05-28;18:35;2023-05-28;18:35;;;LD;Flight Landed;E6;4384;31D;LD;Flight Landed
SZG;2023-05-28;16:30;2023-05-28;16:35;;;DP;Flight Departed;HAM;2023-05-28;17:50;2023-05-28;17:45;1;;LD;Flight Landed;E6;4344;31D;LD;Flight Landed
SZG;2023-05-28;17:25;2023-05-28;17:28;;;DP;Flight Departed;PMI;2023-05-28;19:30;2023-05-28;19:25;;;LD;Flight Landed;E6;4368;32A;LD;Flight Landed
CTA;2023-05-28;10:10;2023-05-28;10:17;;006;DP;Flight Departed;FRA;2023-05-28;12:50;2023-05-28;12:58;1;Area A;LD;Flight Landed;LH;307;32M;LD;Flight Landed
CTA;2023-05-28;11:30;2023-05-28;11:28;;013;DP;Flight Departed;DUS;2023-05-28;14:20;2023-05-28;14:16;;A25;LD;Flight Landed;X8;9815;320;LD;Flight Landed
CTA;2023-05-28;11:55;2023-05-28;12:07;;008;DP;Flight Departed;MUC;2023-05-28;14:05;2023-05-28;14:15;2;K06;LD;Flight Landed;LH;1907;32Q;LD;Flight Landed
CTA;2023-05-28;15:50;2023-05-28;16:35;;013;DP;Flight Departed;MUC;2023-05-28;18:00;2023-05-28;18:39;2;K01;LD;Flight Landed;CL;1909;32N;LD;Flight Landed
CTA;2023-05-28;20:45;2023-05-28;20:57;;;DP;Flight Departed;ZRH;2023-05-28;22:55;2023-05-28;23:12;;;LD;Flight Landed;WK;399;320;LD;Flight Landed
SKP;2023-05-28;12:40;2023-05-28;12:37;;;DP;Flight Departed;VIE;2023-05-28;14:15;2023-05-28;14:10;3;G12A;LD;Flight Landed;OS;776;320;LD;Flight Landed
SKP;2023-05-28;14:55;2023-05-28;15:12;;203;DP;Flight Departed;FRA;2023-05-28;17:35;2023-05-28;17:32;1;Area A;LD;Flight Landed;LH;1541;319;LD;Flight Landed
ZTH;2023-05-28;11:35;2023-05-28;11:55;;;DP;Flight Departed;DUS;2023-05-28;13:35;2023-05-28;13:53;;A50I;LD;Flight Landed;EW;9627;31D;LD;Flight Landed
GWT;2023-05-28;18:25;2023-05-28;18:28;;002;DP;Flight Departed;FRA;2023-05-28;19:45;2023-05-28;19:44;1;Area A;LD;Flight Landed;LH;223;319;LD;Flight Landed
GWT;2023-05-28;18:40;2023-05-28;18:50;;002;DP;Flight Departed;ZRH;2023-05-28;20:15;2023-05-28;20:40;;;LD;Flight Landed;LX;1031;221;LD;Flight Landed
GWT;2023-05-28;21:00;2023-05-28;20:52;;002;DP;Flight Departed;MUC;2023-05-28;22:25;2023-05-28;22:23;2;K10;LD;Flight Landed;CL;2185;319;LD;Flight Landed
WRO;2023-05-28;13:10;2023-05-28;13:18;;003;DP;Flight Departed;MUC;2023-05-28;14:20;2023-05-28;14:26;2;T02S;LD;Flight Landed;CL;1631;CR9;LD;Flight Landed
WRO;2023-05-28;14:45;2023-05-28;15:57;;003;DP;Flight Departed;FRA;2023-05-28;16:05;2023-05-28;17:22;1;BSO;LD;Flight Landed;CL;1373;CR9;LD;Flight Landed
WRO;2023-05-28;18:50;2023-05-28;18:53;;003;DP;Flight Departed;FRA;2023-05-28;20:10;2023-05-28;20:22;1;BSO;LD;Flight Landed;CL;1355;E90;LD;Flight Landed
ZWS;2023-05-28;05:51;2023-05-28;05:53;;T10;DP;Flight Departed;FRA;2023-05-28;07:06;2023-05-28;07:08;TN;T04;LD;Flight Landed;2A;3401;TRN;LD;Flight Landed
ZWS;2023-05-28;07:25;2023-05-28;07:24;;T09;DP;Flight Departed;FRA;2023-05-28;08:35;2023-05-28;08:38;TN;T04;LD;Flight Landed;2A;3403;TRN;LD;Flight Landed
ZWS;2023-05-28;07:51;2023-05-28;07:53;;T10;DP;Flight Departed;FRA;2023-05-28;09:06;2023-05-28;09:09;TN;;LD;Flight Landed;2A;3555;TRN;LD;Flight Landed
ZWS;2023-05-28;08:14;2023-05-28;08:15;;T15;DP;Flight Departed;QUL;2023-05-28;09:10;2023-05-28;09:14;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
ZWS;2023-05-28;09:23;2023-05-28;09:23;;T05;DP;Flight Departed;FRA;2023-05-28;10:35;2023-05-28;10:38;TN;;LD;Flight Landed;2A;3405;TRN;LD;Flight Landed
ZWS;2023-05-28;09:51;2023-05-28;09:52;;T09;DP;Flight Departed;FRA;2023-05-28;11:06;2023-05-28;11:08;TN;T04;LD;Flight Landed;2A;3407;TRN;LD;Flight Landed
ZWS;2023-05-28;10:14;2023-05-28;10:18;;T16;DP;Flight Departed;QUL;2023-05-28;11:10;2023-05-28;11:12;;;LD;Flight Landed;2A;3404;TRN;LD;Flight Landed
ZWS;2023-05-28;10:37;2023-05-28;10:43;;T10;DP;Flight Departed;FRA;2023-05-28;11:51;2023-05-28;11:54;TN;;LD;Flight Landed;2A;3559;TRN;LD;Flight Landed
ZWS;2023-05-28;11:28;2023-05-28;11:59;;T16;DP;Flight Departed;QUL;2023-05-28;12:10;2023-05-28;12:47;;;LD;Flight Landed;2A;3408;TRN;LD;Flight Landed
ZWS;2023-05-28;11:51;2023-05-28;11:55;;T10;DP;Flight Departed;FRA;2023-05-28;13:06;2023-05-28;13:10;TN;T04;LD;Flight Landed;2A;3411;TRN;LD;Flight Landed
ZWS;2023-05-28;12:14;2023-05-28;12:23;;T10;DP;Flight Departed;QUL;2023-05-28;13:10;2023-05-28;13:22;;;LD;Flight Landed;2A;3410;TRN;LD;Flight Landed
ZWS;2023-05-28;12:38;2023-05-28;12:38;;T10;DP;Flight Departed;FRA;2023-05-28;13:51;2023-05-28;13:55;TN;;LD;Flight Landed;2A;3563;TRN;LD;Flight Landed
ZWS;2023-05-28;13:28;2023-05-28;14:42;;T16;DP;Flight Departed;QUL;2023-05-28;14:10;2023-05-28;15:30;;;LD;Flight Landed;2A;3552;TRN;LD;Flight Landed
ZWS;2023-05-28;13:51;2023-05-28;13:53;;T09;DP;Flight Departed;FRA;2023-05-28;15:06;2023-05-28;15:14;TN;T04;LD;Flight Landed;2A;3417;TRN;LD;Flight Landed
ZWS;2023-05-28;14:14;2023-05-28;14:25;;T16;DP;Flight Departed;QUL;2023-05-28;15:10;2023-05-28;15:22;;;LD;Flight Landed;2A;3414;TRN;LD;Flight Landed
ZWS;2023-05-28;15:23;2023-05-28;15:23;;T09;DP;Flight Departed;FRA;2023-05-28;16:35;2023-05-28;16:40;TN;;LD;Flight Landed;2A;3567;TRN;LD;Flight Landed
ZWS;2023-05-28;15:51;2023-05-28;15:56;;T10;DP;Flight Departed;FRA;2023-05-28;17:06;2023-05-28;17:11;TN;T04;LD;Flight Landed;2A;3419;TRN;LD;Flight Landed
ZWS;2023-05-28;16:14;2023-05-28;16:14;;T15;DP;Flight Departed;QUL;2023-05-28;17:10;2023-05-28;17:11;;;LD;Flight Landed;2A;3416;TRN;LD;Flight Landed
ZWS;2023-05-28;16:37;2023-05-28;16:38;;T10;DP;Flight Departed;FRA;2023-05-28;17:51;2023-05-28;17:52;TN;;LD;Flight Landed;2A;3421;TRN;LD;Flight Landed
ZWS;2023-05-28;17:28;;;;T16;NO;No Status;QUL;2023-05-28;18:10;;;;;NO;No Status;2A;3558;TRN;CD;Flight Cancelled
ZWS;2023-05-28;17:51;2023-05-28;17:55;;T10;DP;Flight Departed;FRA;2023-05-28;19:06;2023-05-28;19:08;TN;T04;LD;Flight Landed;2A;3425;TRN;LD;Flight Landed
ZWS;2023-05-28;18:14;2023-05-28;18:44;;T16;DP;Flight Departed;QUL;2023-05-28;19:10;2023-05-28;19:41;;;LD;Flight Landed;2A;3420;TRN;LD;Flight Landed
ZWS;2023-05-28;19:28;2023-05-28;19:28;;T15;DP;Flight Departed;QUL;2023-05-28;20:10;2023-05-28;20:18;;;LD;Flight Landed;2A;3560;TRN;LD;Flight Landed
ZWS;2023-05-28;19:51;2023-05-28;20:07;;T09;DP;Flight Departed;FRA;2023-05-28;21:06;2023-05-28;21:20;TN;;LD;Flight Landed;2A;3429;TRN;LD;Flight Landed
ZWS;2023-05-28;20:14;2023-05-28;20:22;;T16;DP;Flight Departed;QUL;2023-05-28;21:10;2023-05-28;21:16;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
TLL;2023-05-28;13:50;2023-05-28;13:54;;006;DP;Flight Departed;FRA;2023-05-28;15:20;2023-05-28;15:29;1;A14;LD;Flight Landed;LH;881;321;LD;Flight Landed
LEJ;2023-05-28;08:30;2023-05-28;08:48;;024;DP;Flight Departed;FRA;2023-05-28;09:30;2023-05-28;09:44;1;Area A;LD;Flight Landed;LH;159;319;LD;Flight Landed
LEJ;2023-05-28;10:25;2023-05-28;10:31;;024;DP;Flight Departed;FRA;2023-05-28;11:25;2023-05-28;11:36;1;A60;LD;Flight Landed;LH;161;32A;LD;Flight Landed
LEJ;2023-05-28;18:35;2023-05-28;19:00;;024;DP;Flight Departed;FRA;2023-05-28;19:35;2023-05-28;19:54;1;Area A;LD;Flight Landed;LH;165;319;LD;Flight Landed
LEJ;2023-05-28;19:55;2023-05-28;19:55;;024;DP;Flight Departed;VIE;2023-05-28;21:05;2023-05-28;20:59;3;F08A;LD;Flight Landed;OS;254;E95;LD;Flight Landed
LJU;2023-05-28;10:55;2023-05-28;11:07;;;DP;Flight Departed;ZRH;2023-05-28;12:10;2023-05-28;12:21;;;LD;Flight Landed;2L;2273;290;LD;Flight Landed
LJU;2023-05-28;11:15;2023-05-28;11:39;;0A2;DP;Flight Departed;FRA;2023-05-28;12:40;2023-05-28;13:05;1;Area A;LD;Flight Landed;CL;1459;CR9;LD;Flight Landed
LJU;2023-05-28;13:10;2023-05-28;13:18;;0A2;DP;Flight Departed;MUC;2023-05-28;14:05;2023-05-28;14:10;2;T02S;LD;Flight Landed;CL;1697;CR9;LD;Flight Landed
LJU;2023-05-28;14:05;2023-05-28;15:36;;0A1;DP;Flight Departed;FRA;2023-05-28;15:30;2023-05-28;16:55;1;Area A;LD;Flight Landed;CL;1463;CR9;LD;Flight Landed
LJU;2023-05-28;16:40;2023-05-28;16:44;;;DP;Flight Departed;BRU;2023-05-28;18:25;2023-05-28;18:23;;;LD;Flight Landed;SN;3344;319;LD;Flight Landed
DBV;2023-05-28;11:40;2023-05-28;11:44;;;DP;Flight Departed;MUC;2023-05-28;13:15;2023-05-28;13:23;2;K14;LD;Flight Landed;4Y;1709;32A;LD;Flight Landed
DBV;2023-05-28;13:00;2023-05-28;13:10;;;DP;Flight Departed;VIE;2023-05-28;14:20;2023-05-28;14:23;3;F04A;LD;Flight Landed;OS;732;320;LD;Flight Landed
DBV;2023-05-28;16:45;2023-05-28;16:48;;;DP;Flight Departed;MUC;2023-05-28;18:20;2023-05-28;18:18;2;K04;LD;Flight Landed;LH;1711;32V;LD;Flight Landed
DBV;2023-05-28;18:50;2023-05-28;19:17;;;DP;Flight Departed;FRA;2023-05-28;20:55;2023-05-28;21:16;1;BSO;LD;Flight Landed;4Y;901;32A;LD;Flight Landed
DBV;2023-05-28;20:15;2023-05-28;20:06;;;DP;Flight Departed;HAM;2023-05-28;22:35;2023-05-28;22:13;1;;LD;Flight Landed;EW;7959;32A;LD;Flight Landed
KJR;2023-05-28;09:00;2023-05-28;09:00;;T04;DP;Flight Departed;MHJ;2023-05-28;09:24;2023-05-28;09:23;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
KJR;2023-05-28;11:00;2023-05-28;11:02;;T03;DP;Flight Departed;MHJ;2023-05-28;11:24;2023-05-28;11:24;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
KJR;2023-05-28;13:00;2023-05-28;13:00;;T03;DP;Flight Departed;MHJ;2023-05-28;13:24;2023-05-28;13:23;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
KJR;2023-05-28;15:00;2023-05-28;15:01;;T03;DP;Flight Departed;MHJ;2023-05-28;15:24;2023-05-28;15:26;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
KJR;2023-05-28;17:00;2023-05-28;18:07;;;DP;Flight Departed;MHJ;2023-05-28;17:24;2023-05-28;18:28;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
KJR;2023-05-28;19:00;2023-05-28;19:04;;T03;DP;Flight Departed;MHJ;2023-05-28;19:24;2023-05-28;19:24;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
KJR;2023-05-28;21:03;2023-05-28;21:03;;T02;DP;Flight Departed;QFB;2023-05-28;22:07;2023-05-28;22:06;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
WAW;2023-05-28;06:25;2023-05-28;07:04;;025;DP;Flight Departed;FRA;2023-05-28;08:15;2023-05-28;08:50;1;A21;LD;Flight Landed;LH;1353;32A;LD;Flight Landed
WAW;2023-05-28;08:25;2023-05-28;08:20;;044;DP;Flight Departed;VIE;2023-05-28;09:40;2023-05-28;09:30;3;F22A;LD;Flight Landed;OS;626;E95;LD;Flight Landed
WAW;2023-05-28;09:10;2023-05-28;09:26;;025;DP;Flight Departed;MUC;2023-05-28;10:40;2023-05-28;10:47;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
WAW;2023-05-28;09:50;2023-05-28;09:57;;028;DP;Flight Departed;FRA;2023-05-28;11:35;2023-05-28;11:39;1;A54;LD;Flight Landed;LH;1347;320;LD;Flight Landed
WAW;2023-05-28;13:10;2023-05-28;13:25;;027;DP;Flight Departed;MUC;2023-05-28;14:40;2023-05-28;14:54;2;T02S;LD;Flight Landed;WX;1613;CRK;LD;Flight Landed
WAW;2023-05-28;14:25;2023-05-28;14:33;;025;DP;Flight Departed;FRA;2023-05-28;16:10;2023-05-28;16:10;1;BSO;LD;Flight Landed;LH;1349;32N;LD;Flight Landed
WAW;2023-05-28;15:05;2023-05-28;14:57;;043;DP;Flight Departed;VIE;2023-05-28;16:20;2023-05-28;16:06;3;F08A;LD;Flight Landed;OS;624;E95;LD;Flight Landed
WAW;2023-05-28;19:50;2023-05-28;20:07;;041;DP;Flight Departed;ZRH;2023-05-28;21:50;2023-05-28;22:07;;;LD;Flight Landed;2L;1353;290;LD;Flight Landed
BRI;2023-05-28;09:00;2023-05-28;09:05;;;DP;Flight Departed;VIE;2023-05-28;10:30;2023-05-28;10:36;3;F08A;LD;Flight Landed;OS;9414;321;LD;Flight Landed
GOT;2023-05-28;06:10;2023-05-28;06:52;;;DP;Flight Departed;FRA;2023-05-28;07:55;2023-05-28;08:39;1;Area A;LD;Flight Landed;LH;821;32N;LD;Flight Landed
GOT;2023-05-28;06:45;2023-05-28;06:43;;;DP;Flight Departed;ZRH;2023-05-28;08:45;2023-05-28;08:39;;;LD;Flight Landed;BT;1229;223;LD;Flight Landed
GOT;2023-05-28;10:15;2023-05-28;10:18;;;DP;Flight Departed;FRA;2023-05-28;12:00;2023-05-28;12:02;1;Area A;LD;Flight Landed;LH;813;320;LD;Flight Landed
GOT;2023-05-28;12:00;2023-05-28;11:53;;;DP;Flight Departed;MUC;2023-05-28;13:50;2023-05-28;13:42;2;K08;LD;Flight Landed;LH;2429;319;LD;Flight Landed
GOT;2023-05-28;14:50;2023-05-28;15:09;;;DP;Flight Departed;ZRH;2023-05-28;16:50;2023-05-28;17:04;;;LD;Flight Landed;BT;1223;223;LD;Flight Landed
GOT;2023-05-28;16:20;2023-05-28;16:17;;;DP;Flight Departed;HAM;2023-05-28;17:25;2023-05-28;17:21;1;;LD;Flight Landed;X8;7221;320;LD;Flight Landed
GOT;2023-05-28;18:20;2023-05-28;18:30;;;DP;Flight Departed;BRU;2023-05-28;20:00;2023-05-28;20:07;;;LD;Flight Landed;SN;2318;319;LD;Flight Landed
GOT;2023-05-28;19:10;2023-05-28;19:34;;;DP;Flight Departed;FRA;2023-05-28;21:00;2023-05-28;21:13;1;A30;LD;Flight Landed;LH;819;32A;LD;Flight Landed
GOT;2023-05-28;19:55;2023-05-28;19:56;;;DP;Flight Departed;VIE;2023-05-28;21:45;2023-05-28;21:45;3;;LD;Flight Landed;OS;326;321;LD;Flight Landed
SKG;2023-05-28;10:40;2023-05-28;10:35;;;DP;Flight Departed;HAM;2023-05-28;12:30;2023-05-28;12:14;1;;LD;Flight Landed;EW;7659;31D;LD;Flight Landed
SKG;2023-05-28;11:30;2023-05-28;11:30;;008;DP;Flight Departed;MUC;2023-05-28;12:40;2023-05-28;12:32;2;K11;LD;Flight Landed;LH;1775;32N;LD;Flight Landed
SKG;2023-05-28;13:55;2023-05-28;13:57;;009;DP;Flight Departed;VIE;2023-05-28;14:40;2023-05-28;14:31;3;F36A;LD;Flight Landed;OS;810;320;LD;Flight Landed
SKG;2023-05-28;20:20;2023-05-28;20:45;;;DP;Flight Departed;CGN;2023-05-28;22:05;2023-05-28;22:12;1;C88;LD;Flight Landed;X3;657;73H;LD;Flight Landed
SKG;2023-05-28;21:30;2023-05-28;21:49;;;DP;Flight Departed;ZRH;2023-05-28;22:55;2023-05-28;23:23;;;LD;Flight Landed;BT;1853;223;LD;Flight Landed
RHO;2023-05-28;09:50;2023-05-28;10:26;;;DP;Flight Departed;FRA;2023-05-28;12:15;2023-05-28;13:01;1;BSO;LD;Flight Landed;4Y;1201;32A;LD;Flight Landed
RHO;2023-05-28;10:10;2023-05-28;10:33;1;;DP;Flight Departed;CGN;2023-05-28;12:45;2023-05-28;12:48;1;D72;LD;Flight Landed;EW;635;32A;LD;Flight Landed
RHO;2023-05-28;16:10;2023-05-28;17:20;;;DP;Flight Departed;VIE;2023-05-28;17:50;2023-05-28;18:49;3;F12A;LD;Flight Landed;OS;9104;321;LD;Flight Landed
RHO;2023-05-28;20:35;2023-05-28;21:10;;;DP;Flight Departed;BRU;2023-05-28;23:25;2023-05-28;23:48;;;LD;Flight Landed;SN;3234;320;LD;Flight Landed
SVQ;2023-05-28;13:15;2023-05-28;13:15;;A05;DP;Flight Departed;MUC;2023-05-28;16:05;2023-05-28;16:07;2;G04;LD;Flight Landed;LH;1823;32M;LD;Flight Landed
DTZ;2023-05-28;08:36;2023-05-28;08:40;;T20;DP;Flight Departed;QKL;2023-05-28;09:49;2023-05-28;10:07;;;LD;Flight Landed;2A;3609;TRN;LD;Flight Landed
DTZ;2023-05-28;10:36;2023-05-28;10:42;;T20;DP;Flight Departed;QKL;2023-05-28;11:46;2023-05-28;11:57;;;LD;Flight Landed;2A;3611;TRN;LD;Flight Landed
DTZ;2023-05-28;11:36;2023-05-28;11:41;;T16;DP;Flight Departed;QDU;2023-05-28;12:21;2023-05-28;12:26;;;LD;Flight Landed;2A;3615;TRN;LD;Flight Landed
DTZ;2023-05-28;12:36;2023-05-28;12:38;;T20;DP;Flight Departed;QDU;2023-05-28;13:22;2023-05-28;13:21;;;LD;Flight Landed;2A;3617;TRN;LD;Flight Landed
DTZ;2023-05-28;14:36;2023-05-28;14:48;;T20;DP;Flight Departed;QKL;2023-05-28;15:46;2023-05-28;16:10;;;LD;Flight Landed;2A;3621;TRN;LD;Flight Landed
DTZ;2023-05-28;15:36;2023-05-28;15:43;;T16;DP;Flight Departed;QDU;2023-05-28;16:21;2023-05-28;16:28;;;LD;Flight Landed;2A;3623;TRN;LD;Flight Landed
DTZ;2023-05-28;16:36;2023-05-28;16:39;;T20;DP;Flight Departed;QKL;2023-05-28;17:46;2023-05-28;18:06;;;LD;Flight Landed;2A;3625;TRN;LD;Flight Landed
DTZ;2023-05-28;18:36;2023-05-28;18:45;;T20;DP;Flight Departed;QKL;2023-05-28;19:47;2023-05-28;20:06;;;LD;Flight Landed;2A;3629;TRN;LD;Flight Landed
QDU;2023-05-28;07:24;2023-05-28;07:24;;T16;DP;Flight Departed;QKL;2023-05-28;07:49;2023-05-28;07:49;;;LD;Flight Landed;2A;3605;TRN;LD;Flight Landed
QDU;2023-05-28;08:18;2023-05-28;08:18;;T16;DP;Flight Departed;FRA;2023-05-28;09:33;2023-05-28;09:32;TN;T04;LD;Flight Landed;2A;3505;TRN;LD;Flight Landed
QDU;2023-05-28;08:34;2023-05-28;08:45;;T17;DP;Flight Departed;DTZ;2023-05-28;09:21;2023-05-28;09:29;;;LD;Flight Landed;2A;3600;TRN;LD;Flight Landed
QDU;2023-05-28;09:10;2023-05-28;09:14;;T15;DP;Flight Departed;FRA;2023-05-28;10:33;2023-05-28;10:33;TN;T04;LD;Flight Landed;2A;3507;TRN;LD;Flight Landed
QDU;2023-05-28;10:10;2023-05-28;10:10;;T16;DP;Flight Departed;FRA;2023-05-28;11:33;2023-05-28;11:32;TN;;LD;Flight Landed;2A;3509;TRN;LD;Flight Landed
QDU;2023-05-28;11:18;2023-05-28;11:19;;T16;DP;Flight Departed;FRA;2023-05-28;12:33;2023-05-28;12:30;TN;T04;LD;Flight Landed;2A;3511;TRN;LD;Flight Landed
QDU;2023-05-28;11:34;2023-05-28;11:57;;T17;DP;Flight Departed;DTZ;2023-05-28;12:21;2023-05-28;12:41;;;LD;Flight Landed;2A;3608;TRN;LD;Flight Landed
QDU;2023-05-28;12:23;2023-05-28;12:29;;T16;DP;Flight Departed;QKL;2023-05-28;12:49;2023-05-28;12:54;;;LD;Flight Landed;2A;3615;TRN;LD;Flight Landed
QDU;2023-05-28;13:24;2023-05-28;13:27;;T16;DP;Flight Departed;QKL;2023-05-28;13:49;2023-05-28;13:51;;;LD;Flight Landed;2A;3617;TRN;LD;Flight Landed
QDU;2023-05-28;13:34;2023-05-28;13:37;;T17;DP;Flight Departed;DTZ;2023-05-28;14:21;2023-05-28;14:43;;;LD;Flight Landed;2A;3612;TRN;LD;Flight Landed
QDU;2023-05-28;14:23;2023-05-28;14:52;;T15;DP;Flight Departed;QKL;2023-05-28;14:49;2023-05-28;15:16;;;LD;Flight Landed;2A;3619;TRN;LD;Flight Landed
QDU;2023-05-28;15:18;2023-05-28;15:20;;T16;DP;Flight Departed;FRA;2023-05-28;16:33;2023-05-28;16:36;TN;;LD;Flight Landed;2A;3519;TRN;LD;Flight Landed
QDU;2023-05-28;15:34;2023-05-28;15:49;;T17;DP;Flight Departed;DTZ;2023-05-28;16:21;2023-05-28;16:38;;;LD;Flight Landed;2A;3616;TRN;LD;Flight Landed
QDU;2023-05-28;16:23;2023-05-28;16:31;;T16;DP;Flight Departed;QKL;2023-05-28;16:49;2023-05-28;17:15;;;LD;Flight Landed;2A;3623;TRN;LD;Flight Landed
QDU;2023-05-28;16:34;2023-05-28;17:10;;;DP;Flight Departed;DTZ;2023-05-28;17:21;2023-05-28;17:48;;;LD;Flight Landed;2A;3618;TRN;LD;Flight Landed
QDU;2023-05-28;17:18;2023-05-28;17:19;;T15;DP;Flight Departed;FRA;2023-05-28;18:33;2023-05-28;18:41;TN;;LD;Flight Landed;2A;3523;TRN;LD;Flight Landed
QDU;2023-05-28;18:18;2023-05-28;18:18;;T16;DP;Flight Departed;FRA;2023-05-28;19:33;2023-05-28;19:35;TN;T04;LD;Flight Landed;2A;3525;TRN;LD;Flight Landed
QDU;2023-05-28;19:05;2023-05-28;19:10;;T16;DP;Flight Departed;FRA;2023-05-28;20:34;2023-05-28;20:34;TN;T04;LD;Flight Landed;2A;3527;TRN;LD;Flight Landed
MLA;2023-05-28;10:20;2023-05-28;10:59;;;DP;Flight Departed;HAM;2023-05-28;13:20;2023-05-28;13:59;1;;LD;Flight Landed;EW;7991;32A;LD;Flight Landed
MLA;2023-05-28;12:40;2023-05-28;12:32;;003;DP;Flight Departed;MUC;2023-05-28;15:05;2023-05-28;14:47;2;K11;LD;Flight Landed;LH;1925;32V;LD;Flight Landed
MLA;2023-05-28;14:30;2023-05-28;15:14;;004;DP;Flight Departed;ZRH;2023-05-28;16:50;2023-05-28;17:28;;;LD;Flight Landed;BT;1791;223;LD;Flight Landed
MLA;2023-05-28;17:05;2023-05-28;17:23;;005;DP;Flight Departed;FRA;2023-05-28;19:45;2023-05-28;20:02;1;A20;LD;Flight Landed;LH;1311;321;LD;Flight Landed
CPH;2023-05-28;06:10;2023-05-28;06:18;2;A17;DP;Flight Departed;MUC;2023-05-28;07:45;2023-05-28;07:54;2;K28;LD;Flight Landed;LH;2447;32V;LD;Flight Landed
CPH;2023-05-28;06:55;2023-05-28;07:00;2;;DP;Flight Departed;BRU;2023-05-28;08:30;2023-05-28;08:15;;;LD;Flight Landed;SN;2268;319;LD;Flight Landed
CPH;2023-05-28;07:10;2023-05-28;07:03;2;;DP;Flight Departed;VIE;2023-05-28;08:45;2023-05-28;08:40;3;ARS;LD;Flight Landed;OS;308;321;LD;Flight Landed
