DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
CTA;2023-06-04;09:55;2023-06-04;09:54;;;DP;Flight Departed;VIE;2023-06-04;11:55;2023-06-04;11:57;3;ARS;LD;Flight Landed;OS;490;320;LD;Flight Landed
CTA;2023-06-04;10:10;2023-06-04;10:25;;008;DP;Flight Departed;FRA;2023-06-04;12:50;2023-06-04;12:52;1;A30;LD;Flight Landed;LH;307;321;LD;Flight Landed
CTA;2023-06-04;11:30;2023-06-04;11:29;;008;DP;Flight Departed;DUS;2023-06-04;14:20;2023-06-04;14:16;;A39;LD;Flight Landed;EW;9815;32A;LD;Flight Landed
CTA;2023-06-04;11:55;2023-06-04;12:28;;012;DP;Flight Departed;MUC;2023-06-04;14:05;2023-06-04;14:28;2;K18;LD;Flight Landed;LH;1907;32V;LD;Flight Landed
CTA;2023-06-04;15:50;2023-06-04;16:37;;010;DP;Flight Departed;MUC;2023-06-04;18:00;2023-06-04;18:36;2;G18;LD;Flight Landed;LH;1909;32V;LD;Flight Landed
CTA;2023-06-04;20:45;2023-06-04;20:58;;011;DP;Flight Departed;STR;2023-06-04;23:05;2023-06-04;23:16;1;;LD;Flight Landed;EW;2817;320;LD;Flight Landed
CTA;2023-06-04;20:45;2023-06-04;20:50;;;DP;Flight Departed;ZRH;2023-06-04;22:55;2023-06-04;22:58;;;LD;Flight Landed;WK;399;320;LD;Flight Landed
NTE;2023-06-04;12:25;2023-06-04;12:22;;042;DP;Flight Departed;FRA;2023-06-04;14:00;2023-06-04;13:59;1;Area A;LD;Flight Landed;CL;1055;CR9;LD;Flight Landed
SKP;2023-06-04;04:25;2023-06-04;04:28;;;DP;Flight Departed;VIE;2023-06-04;06:00;2023-06-04;05:56;3;ARN;LD;Flight Landed;OS;778;320;LD;Flight Landed
SKP;2023-06-04;09:30;2023-06-04;09:35;;;DP;Flight Departed;ZRH;2023-06-04;11:45;2023-06-04;11:37;;;LD;Flight Landed;WK;439;320;LD;Flight Landed
SKP;2023-06-04;12:40;2023-06-04;12:43;;;DP;Flight Departed;VIE;2023-06-04;14:15;2023-06-04;14:14;3;G17A;LD;Flight Landed;OS;776;320;LD;Flight Landed
SKP;2023-06-04;14:55;2023-06-04;15:01;;204;DP;Flight Departed;FRA;2023-06-04;17:35;2023-06-04;17:21;1;Z66A;LD;Flight Landed;LH;1541;319;LD;Flight Landed
ZTH;2023-06-04;10:25;2023-06-04;10:34;;002;DP;Flight Departed;FRA;2023-06-04;12:15;2023-06-04;12:20;1;B09;LD;Flight Landed;4Y;1215;32A;LD;Flight Landed
ZTH;2023-06-04;10:45;2023-06-04;10:50;;;DP;Flight Departed;PRG;2023-06-04;12:15;2023-06-04;12:12;2;;LD;Flight Landed;E6;4267;32A;LD;Flight Landed
ZTH;2023-06-04;11:35;2023-06-04;11:46;;;DP;Flight Departed;DUS;2023-06-04;13:35;2023-06-04;13:42;;A50I;LD;Flight Landed;EW;9627;31D;LD;Flight Landed
ZTH;2023-06-04;15:45;2023-06-04;15:51;;;DP;Flight Departed;BRU;2023-06-04;17:55;2023-06-04;17:59;;;LD;Flight Landed;SN;3264;320;LD;Flight Landed
ZTH;2023-06-04;20:55;2023-06-04;22:04;;;DP;Flight Departed;ZRH;2023-06-04;22:25;2023-06-04;23:27;;;LD;Flight Landed;WK;331;320;LD;Flight Landed
GWT;2023-06-04;16:45;2023-06-04;16:45;1;;OT;Flight On Time;DUS;2023-06-04;17:55;2023-06-04;17:40;;B21;LD;Flight Landed;EW;9009;31D;OT;Flight On Time
GWT;2023-06-04;18:15;2023-06-04;18:20;;002;DP;Flight Departed;ZRH;2023-06-04;19:50;2023-06-04;19:56;;;LD;Flight Landed;2L;1031;290;LD;Flight Landed
GWT;2023-06-04;18:35;2023-06-04;18:45;;002;DP;Flight Departed;FRA;2023-06-04;19:55;2023-06-04;20:06;1;Area A;LD;Flight Landed;LH;223;319;LD;Flight Landed
GWT;2023-06-04;21:00;2023-06-04;20:49;;002;DP;Flight Departed;MUC;2023-06-04;22:25;2023-06-04;22:17;2;G82;LD;Flight Landed;CL;2185;CR9;LD;Flight Landed
WRO;2023-06-04;06:10;2023-06-04;06:04;;003;DP;Flight Departed;MUC;2023-06-04;07:20;2023-06-04;07:08;2;G82;LD;Flight Landed;CL;1635;CR9;LD;Flight Landed
WRO;2023-06-04;10:55;;;;003;NO;No Status;FRA;2023-06-04;12:15;;;1;BSO;NO;No Status;EN;8767;E90;CD;Flight Cancelled
WRO;2023-06-04;13:10;2023-06-04;13:04;;003;DP;Flight Departed;MUC;2023-06-04;14:20;2023-06-04;14:12;2;T02S;LD;Flight Landed;CL;1631;CR9;LD;Flight Landed
WRO;2023-06-04;14:45;;;;003;NO;No Status;FRA;2023-06-04;16:05;;;1;BSO;NO;No Status;CL;1373;CR9;CD;Flight Cancelled
WRO;2023-06-04;18:50;2023-06-04;19:05;;003;DP;Flight Departed;FRA;2023-06-04;20:10;2023-06-04;20:21;1;A17;LD;Flight Landed;LH;1355;32M;LD;Flight Landed
ZWS;2023-06-04;05:01;2023-06-04;05:00;;T10;DP;Flight Departed;FRA;2023-06-04;06:35;2023-06-04;06:36;TN;;LD;Flight Landed;2A;3551;TRN;LD;Flight Landed
ZWS;2023-06-04;05:51;2023-06-04;05:53;;T10;DP;Flight Departed;FRA;2023-06-04;07:06;2023-06-04;07:08;TN;T04;LD;Flight Landed;2A;3401;TRN;LD;Flight Landed
ZWS;2023-06-04;07:25;2023-06-04;07:25;;T09;DP;Flight Departed;FRA;2023-06-04;08:35;2023-06-04;08:37;TN;T04;LD;Flight Landed;2A;3403;TRN;LD;Flight Landed
ZWS;2023-06-04;07:51;2023-06-04;07:51;;T10;DP;Flight Departed;FRA;2023-06-04;09:06;2023-06-04;09:08;TN;;LD;Flight Landed;2A;3555;TRN;LD;Flight Landed
ZWS;2023-06-04;08:14;2023-06-04;08:14;;T15;DP;Flight Departed;QUL;2023-06-04;09:10;2023-06-04;09:11;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
ZWS;2023-06-04;09:23;2023-06-04;09:25;;T05;DP;Flight Departed;FRA;2023-06-04;10:35;2023-06-04;10:36;TN;;LD;Flight Landed;2A;3405;TRN;LD;Flight Landed
ZWS;2023-06-04;09:51;2023-06-04;09:51;;T09;DP;Flight Departed;FRA;2023-06-04;11:06;2023-06-04;11:06;TN;T04;LD;Flight Landed;2A;3407;TRN;LD;Flight Landed
ZWS;2023-06-04;10:14;2023-06-04;10:16;;T16;DP;Flight Departed;QUL;2023-06-04;11:10;2023-06-04;11:09;;;LD;Flight Landed;2A;3404;TRN;LD;Flight Landed
ZWS;2023-06-04;10:37;2023-06-04;10:37;;T10;DP;Flight Departed;FRA;2023-06-04;11:51;2023-06-04;11:56;TN;;LD;Flight Landed;2A;3559;TRN;LD;Flight Landed
ZWS;2023-06-04;11:23;2023-06-04;11:24;;T10;DP;Flight Departed;FRA;2023-06-04;12:35;2023-06-04;12:36;TN;;LD;Flight Landed;2A;3561;TRN;LD;Flight Landed
ZWS;2023-06-04;11:28;2023-06-04;11:33;;T16;DP;Flight Departed;QUL;2023-06-04;12:10;2023-06-04;12:13;;;LD;Flight Landed;2A;3408;TRN;LD;Flight Landed
ZWS;2023-06-04;11:51;2023-06-04;11:51;;T10;DP;Flight Departed;FRA;2023-06-04;13:06;2023-06-04;13:13;TN;T04;LD;Flight Landed;2A;3411;TRN;LD;Flight Landed
ZWS;2023-06-04;12:14;2023-06-04;12:19;;T10;DP;Flight Departed;QUL;2023-06-04;13:10;2023-06-04;13:12;;;LD;Flight Landed;2A;3410;TRN;LD;Flight Landed
ZWS;2023-06-04;12:38;2023-06-04;12:42;;T10;DP;Flight Departed;FRA;2023-06-04;13:51;2023-06-04;13:54;TN;;LD;Flight Landed;2A;3563;TRN;LD;Flight Landed
ZWS;2023-06-04;13:23;2023-06-04;13:23;;T05;DP;Flight Departed;FRA;2023-06-04;14:35;2023-06-04;14:37;TN;;LD;Flight Landed;2A;3565;TRN;LD;Flight Landed
ZWS;2023-06-04;13:28;2023-06-04;13:43;;T16;DP;Flight Departed;QUL;2023-06-04;14:10;2023-06-04;14:25;;;LD;Flight Landed;2A;3552;TRN;LD;Flight Landed
ZWS;2023-06-04;13:51;2023-06-04;13:52;;T09;DP;Flight Departed;FRA;2023-06-04;15:06;2023-06-04;15:07;TN;T04;LD;Flight Landed;2A;3417;TRN;LD;Flight Landed
ZWS;2023-06-04;14:14;2023-06-04;14:19;;T16;DP;Flight Departed;QUL;2023-06-04;15:10;2023-06-04;15:12;;;LD;Flight Landed;2A;3414;TRN;LD;Flight Landed
ZWS;2023-06-04;15:23;2023-06-04;15:23;;T09;DP;Flight Departed;FRA;2023-06-04;16:35;2023-06-04;16:38;TN;;LD;Flight Landed;2A;3567;TRN;LD;Flight Landed
ZWS;2023-06-04;15:51;2023-06-04;15:51;;T10;DP;Flight Departed;FRA;2023-06-04;17:06;2023-06-04;17:08;TN;T04;LD;Flight Landed;2A;3419;TRN;LD;Flight Landed
ZWS;2023-06-04;16:14;2023-06-04;16:28;;T15;DP;Flight Departed;QUL;2023-06-04;17:10;2023-06-04;17:59;;;LD;Flight Landed;2A;3416;TRN;LD;Flight Landed
ZWS;2023-06-04;16:37;2023-06-04;16:41;;T10;DP;Flight Departed;FRA;2023-06-04;17:51;2023-06-04;17:52;TN;;LD;Flight Landed;2A;3421;TRN;LD;Flight Landed
ZWS;2023-06-04;17:23;2023-06-04;17:32;;T09;DP;Flight Departed;FRA;2023-06-04;18:35;2023-06-04;18:45;TN;;LD;Flight Landed;2A;3423;TRN;LD;Flight Landed
ZWS;2023-06-04;17:28;2023-06-04;17:31;;T16;DP;Flight Departed;QUL;2023-06-04;18:10;2023-06-04;18:10;;;LD;Flight Landed;2A;3558;TRN;LD;Flight Landed
ZWS;2023-06-04;17:51;2023-06-04;18:05;;T10;DP;Flight Departed;FRA;2023-06-04;19:06;2023-06-04;19:16;TN;T04;LD;Flight Landed;2A;3425;TRN;LD;Flight Landed
ZWS;2023-06-04;18:14;2023-06-04;18:20;;T16;DP;Flight Departed;QUL;2023-06-04;19:10;2023-06-04;19:17;;;LD;Flight Landed;2A;3420;TRN;LD;Flight Landed
ZWS;2023-06-04;18:38;2023-06-04;18:45;;T10;DP;Flight Departed;FRA;2023-06-04;19:51;2023-06-04;19:52;TN;T04;LD;Flight Landed;2A;3427;TRN;LD;Flight Landed
ZWS;2023-06-04;19:28;2023-06-04;19:46;;T15;DP;Flight Departed;QUL;2023-06-04;20:10;2023-06-04;20:36;;;LD;Flight Landed;2A;3560;TRN;LD;Flight Landed
ZWS;2023-06-04;19:51;2023-06-04;19:53;;T09;DP;Flight Departed;FRA;2023-06-04;21:06;2023-06-04;21:11;TN;;LD;Flight Landed;2A;3429;TRN;LD;Flight Landed
ZWS;2023-06-04;20:14;2023-06-04;21:14;;T16;DP;Flight Departed;QUL;2023-06-04;21:10;2023-06-04;22:08;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
ZWS;2023-06-04;21:28;2023-06-04;21:42;;T16;DP;Flight Departed;QUL;2023-06-04;22:10;2023-06-04;22:21;;;LD;Flight Landed;2A;3562;TRN;LD;Flight Landed
TLL;2023-06-04;06:00;2023-06-04;05:52;;006;DP;Flight Departed;FRA;2023-06-04;07:30;2023-06-04;07:22;1;B09;LD;Flight Landed;LH;885;32A;LD;Flight Landed
TLL;2023-06-04;12:55;2023-06-04;12:52;;008;DP;Flight Departed;MUC;2023-06-04;14:20;2023-06-04;14:17;2;T02S;LD;Flight Landed;WX;2405;CRK;LD;Flight Landed
TLL;2023-06-04;13:50;2023-06-04;13:49;;006;DP;Flight Departed;FRA;2023-06-04;15:20;2023-06-04;15:03;1;A38;LD;Flight Landed;LH;881;32N;LD;Flight Landed
LEJ;2023-06-04;06:10;2023-06-04;05:59;;024;DP;Flight Departed;FRA;2023-06-04;07:10;2023-06-04;06:52;1;Area A;LD;Flight Landed;CL;157;E90;LD;Flight Landed
LEJ;2023-06-04;08:30;2023-06-04;08:15;;024;DP;Flight Departed;FRA;2023-06-04;09:30;2023-06-04;09:24;1;Area A;LD;Flight Landed;LH;159;319;LD;Flight Landed
LEJ;2023-06-04;10:25;2023-06-04;10:21;;004;DP;Flight Departed;FRA;2023-06-04;11:25;2023-06-04;11:14;1;Area A;LD;Flight Landed;CL;161;CR9;LD;Flight Landed
LEJ;2023-06-04;15:15;2023-06-04;15:26;;024;DP;Flight Departed;FRA;2023-06-04;16:15;2023-06-04;16:21;1;Area A;LD;Flight Landed;CL;163;E90;LD;Flight Landed
LEJ;2023-06-04;16:30;2023-06-04;16:26;;004;DP;Flight Departed;MUC;2023-06-04;17:30;2023-06-04;17:16;2;T02S;LD;Flight Landed;CL;2169;CR9;LD;Flight Landed
LEJ;2023-06-04;18:45;2023-06-04;19:01;;024;DP;Flight Departed;FRA;2023-06-04;19:45;2023-06-04;19:57;1;Area A;LD;Flight Landed;LH;165;32A;LD;Flight Landed
LEJ;2023-06-04;19:55;2023-06-04;19:49;;024;DP;Flight Departed;VIE;2023-06-04;21:05;2023-06-04;20:51;3;F32A;LD;Flight Landed;OS;254;E95;LD;Flight Landed
LJU;2023-06-04;07:10;2023-06-04;07:08;;0A1;DP;Flight Departed;FRA;2023-06-04;08:40;2023-06-04;08:31;1;Area A;LD;Flight Landed;CL;1461;CR9;LD;Flight Landed
LJU;2023-06-04;10:55;2023-06-04;11:01;;;DP;Flight Departed;ZRH;2023-06-04;12:10;2023-06-04;12:12;;;LD;Flight Landed;2L;2273;295;LD;Flight Landed
LJU;2023-06-04;11:05;2023-06-04;11:09;;0A1;DP;Flight Departed;FRA;2023-06-04;12:30;2023-06-04;12:31;1;Area A;LD;Flight Landed;CL;1459;CR9;LD;Flight Landed
LJU;2023-06-04;12:05;2023-06-04;12:23;;;DP;Flight Departed;BRU;2023-06-04;13:50;2023-06-04;14:02;;;LD;Flight Landed;SN;3344;319;LD;Flight Landed
LJU;2023-06-04;13:10;2023-06-04;13:09;;0A2;DP;Flight Departed;MUC;2023-06-04;14:05;2023-06-04;14:07;2;T02S;LD;Flight Landed;CL;1697;CR9;LD;Flight Landed
LJU;2023-06-04;14:05;2023-06-04;14:02;;0A1;DP;Flight Departed;FRA;2023-06-04;15:30;2023-06-04;15:28;1;Area A;LD;Flight Landed;CL;1463;CR9;LD;Flight Landed
SCN;2023-06-04;11:30;2023-06-04;11:22;;;DP;Flight Departed;PMI;2023-06-04;13:25;2023-06-04;13:11;;;LD;Flight Landed;E6;6819;32A;LD;Flight Landed
DBV;2023-06-04;08:55;2023-06-04;08:51;;;DP;Flight Departed;BER;2023-06-04;10:55;2023-06-04;10:37;1;A30;LD;Flight Landed;EW;8957;320;LD;Flight Landed
DBV;2023-06-04;10:00;2023-06-04;10:05;;;DP;Flight Departed;CGN;2023-06-04;12:15;2023-06-04;12:09;1;B50;LD;Flight Landed;EW;955;31D;LD;Flight Landed
DBV;2023-06-04;11:40;2023-06-04;11:57;;;DP;Flight Departed;MUC;2023-06-04;13:15;2023-06-04;13:28;2;G20;LD;Flight Landed;4Y;1709;32A;LD;Flight Landed
DBV;2023-06-04;13:00;2023-06-04;13:07;;;DP;Flight Departed;VIE;2023-06-04;14:20;2023-06-04;14:20;3;F04A;LD;Flight Landed;OS;732;320;LD;Flight Landed
DBV;2023-06-04;16:45;2023-06-04;16:49;;;DP;Flight Departed;MUC;2023-06-04;18:20;2023-06-04;18:21;2;K16;LD;Flight Landed;LH;1711;32N;LD;Flight Landed
DBV;2023-06-04;18:50;2023-06-04;20:28;;;DP;Flight Departed;FRA;2023-06-04;20:55;2023-06-04;22:29;1;BSO;LD;Flight Landed;4Y;901;32A;LD;Flight Landed
DBV;2023-06-04;20:15;2023-06-04;20:06;;;DP;Flight Departed;HAM;2023-06-04;22:35;2023-06-04;22:15;1;;LD;Flight Landed;EW;7959;32A;LD;Flight Landed
KJR;2023-06-03;23:02;2023-06-04;00:37;;T01;DP;Flight Departed;QFB;2023-06-04;00:13;2023-06-04;01:36;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
KJR;2023-06-04;07:00;2023-06-04;07:01;;T03;DP;Flight Departed;MHJ;2023-06-04;07:24;2023-06-04;07:24;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
KJR;2023-06-04;09:00;2023-06-04;09:00;;T02;DP;Flight Departed;QFB;2023-06-04;10:04;2023-06-04;10:04;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
KJR;2023-06-04;09:00;2023-06-04;09:00;;T04;DP;Flight Departed;MHJ;2023-06-04;09:24;2023-06-04;09:22;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
KJR;2023-06-04;11:00;2023-06-04;11:22;;T02;DP;Flight Departed;QFB;2023-06-04;12:01;2023-06-04;12:24;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
KJR;2023-06-04;11:00;2023-06-04;10:59;;T03;DP;Flight Departed;MHJ;2023-06-04;11:24;2023-06-04;11:25;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
KJR;2023-06-04;13:00;2023-06-04;13:02;;T02;DP;Flight Departed;QFB;2023-06-04;14:01;2023-06-04;14:07;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
KJR;2023-06-04;13:00;2023-06-04;13:01;;T03;DP;Flight Departed;MHJ;2023-06-04;13:24;2023-06-04;13:26;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
KJR;2023-06-04;15:00;2023-06-04;15:19;;T02;DP;Flight Departed;QFB;2023-06-04;16:01;2023-06-04;16:17;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
KJR;2023-06-04;15:00;2023-06-04;15:00;;T03;DP;Flight Departed;MHJ;2023-06-04;15:24;2023-06-04;15:24;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
KJR;2023-06-04;17:00;2023-06-04;17:32;;T02;DP;Flight Departed;QFB;2023-06-04;18:01;2023-06-04;18:59;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
KJR;2023-06-04;17:00;2023-06-04;17:03;;;DP;Flight Departed;MHJ;2023-06-04;17:24;2023-06-04;17:38;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
KJR;2023-06-04;19:00;2023-06-04;19:11;;T02;DP;Flight Departed;QFB;2023-06-04;20:01;2023-06-04;20:56;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
KJR;2023-06-04;19:00;2023-06-04;20:26;;T03;DP;Flight Departed;MHJ;2023-06-04;19:24;2023-06-04;20:48;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
KJR;2023-06-04;21:03;2023-06-04;21:03;;T02;DP;Flight Departed;QFB;2023-06-04;22:07;2023-06-04;22:11;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
KJR;2023-06-04;23:13;2023-06-04;23:33;;T01;DP;Flight Departed;QFB;2023-06-05;00:16;2023-06-05;00:56;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
WAW;2023-06-04;06:00;2023-06-04;06:00;;027;DP;Flight Departed;MUC;2023-06-04;07:30;2023-06-04;07:33;2;T02S;LD;Flight Landed;WX;1617;CRK;LD;Flight Landed
WAW;2023-06-04;06:25;2023-06-04;06:27;;025;DP;Flight Departed;FRA;2023-06-04;08:15;2023-06-04;08:09;1;A36;LD;Flight Landed;LH;1353;320;LD;Flight Landed
WAW;2023-06-04;08:25;2023-06-04;08:26;;037;DP;Flight Departed;VIE;2023-06-04;09:40;2023-06-04;09:39;3;ARS;LD;Flight Landed;OS;626;E95;LD;Flight Landed
WAW;2023-06-04;09:10;2023-06-04;09:10;;031;DP;Flight Departed;MUC;2023-06-04;10:40;2023-06-04;10:36;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
WAW;2023-06-04;09:50;2023-06-04;09:47;;028;DP;Flight Departed;FRA;2023-06-04;11:35;2023-06-04;11:37;1;A01;LD;Flight Landed;LH;1347;32A;LD;Flight Landed
WAW;2023-06-04;13:10;2023-06-04;13:20;;029;DP;Flight Departed;MUC;2023-06-04;14:45;2023-06-04;14:47;2;T02S;LD;Flight Landed;WX;1613;CR9;LD;Flight Landed
WAW;2023-06-04;14:25;2023-06-04;14:27;;025;DP;Flight Departed;FRA;2023-06-04;16:10;2023-06-04;16:02;1;A40;LD;Flight Landed;LH;1349;320;LD;Flight Landed
WAW;2023-06-04;14:35;2023-06-04;15:24;;039;DP;Flight Departed;ZRH;2023-06-04;16:35;2023-06-04;17:21;;;LD;Flight Landed;LX;1349;221;LD;Flight Landed
WAW;2023-06-04;15:05;2023-06-04;15:14;;028;DP;Flight Departed;VIE;2023-06-04;16:20;2023-06-04;16:31;3;F17A;LD;Flight Landed;OS;624;E95;LD;Flight Landed
WAW;2023-06-04;18:05;2023-06-04;18:16;;;DP;Flight Departed;BRU;2023-06-04;20:10;2023-06-04;20:20;;;LD;Flight Landed;SN;2556;319;LD;Flight Landed
WAW;2023-06-04;19:40;2023-06-04;19:31;;028;DP;Flight Departed;VIE;2023-06-04;20:55;2023-06-04;20:43;3;F22A;LD;Flight Landed;OS;632;E95;LD;Flight Landed
WAW;2023-06-04;19:50;2023-06-04;19:54;;030;DP;Flight Departed;ZRH;2023-06-04;21:50;2023-06-04;21:41;;;LD;Flight Landed;2L;1353;E90;LD;Flight Landed
BRI;2023-06-04;07:30;2023-06-04;07:28;;;DP;Flight Departed;FRA;2023-06-04;09:35;2023-06-04;09:29;1;BSO;LD;Flight Landed;4Y;803;32A;LD;Flight Landed
BRI;2023-06-04;08:40;2023-06-04;08:37;;A03;DP;Flight Departed;STR;2023-06-04;10:35;2023-06-04;10:22;1;;LD;Flight Landed;EW;2851;31D;LD;Flight Landed
BRI;2023-06-04;09:00;2023-06-04;08:54;;;DP;Flight Departed;VIE;2023-06-04;10:30;2023-06-04;10:25;3;ARS;LD;Flight Landed;OS;9414;E95;LD;Flight Landed
