DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
ZWS;2023-05-30;19:28;;;;T15;NO;No Status;QUL;2023-05-30;20:10;;;;;NO;No Status;2A;3560;TRN;CD;Flight Cancelled
ZWS;2023-05-30;19:51;2023-05-30;19:56;;T09;DP;Flight Departed;FRA;2023-05-30;21:06;2023-05-30;21:10;TN;;LD;Flight Landed;2A;3429;TRN;LD;Flight Landed
ZWS;2023-05-30;20:14;2023-05-30;20:22;;T16;DP;Flight Departed;QUL;2023-05-30;21:10;2023-05-30;21:25;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
ZWS;2023-05-30;21:28;2023-05-30;21:27;;T16;DP;Flight Departed;QUL;2023-05-30;22:10;2023-05-30;22:11;;;LD;Flight Landed;2A;3562;TRN;LD;Flight Landed
ZWS;2023-05-30;22:14;2023-05-30;22:52;;T16;DP;Flight Departed;QUL;2023-05-30;23:10;2023-05-30;23:37;;;LD;Flight Landed;2A;3428;TRN;LD;Flight Landed
TLL;2023-05-30;06:00;2023-05-30;06:12;;006;DP;Flight Departed;FRA;2023-05-30;07:30;2023-05-30;07:30;1;BSO;LD;Flight Landed;LH;885;32N;LD;Flight Landed
TLL;2023-05-30;13:50;2023-05-30;15:17;;006;DP;Flight Departed;FRA;2023-05-30;15:20;2023-05-30;16:33;1;BSO;LD;Flight Landed;LH;881;32N;LD;Flight Landed
TLL;2023-05-30;18:25;2023-05-30;18:57;;006;DP;Flight Departed;FRA;2023-05-30;19:55;2023-05-30;20:16;1;BSO;LD;Flight Landed;LH;883;32N;LD;Flight Landed
LEJ;2023-05-30;06:05;2023-05-30;05:59;;024;DP;Flight Departed;FRA;2023-05-30;07:05;2023-05-30;07:00;1;Area A;LD;Flight Landed;CL;157;E90;LD;Flight Landed
LEJ;2023-05-30;08:00;2023-05-30;07:48;;025;DP;Flight Departed;VIE;2023-05-30;09:10;2023-05-30;08:56;3;F22A;LD;Flight Landed;OS;252;E95;LD;Flight Landed
LEJ;2023-05-30;08:30;2023-05-30;08:52;;024;DP;Flight Departed;FRA;2023-05-30;09:30;2023-05-30;10:09;1;Area A;LD;Flight Landed;LH;159;319;LD;Flight Landed
LEJ;2023-05-30;10:25;2023-05-30;10:21;;004;DP;Flight Departed;FRA;2023-05-30;11:25;2023-05-30;11:42;1;Area A;LD;Flight Landed;CL;161;CR9;LD;Flight Landed
LEJ;2023-05-30;10:45;2023-05-30;11:00;;025;DP;Flight Departed;PMI;2023-05-30;13:20;2023-05-30;13:17;;;LD;Flight Landed;E6;6801;32A;LD;Flight Landed
LEJ;2023-05-30;12:30;2023-05-30;13:23;;024;DP;Flight Departed;MUC;2023-05-30;13:30;2023-05-30;14:31;2;K10;LD;Flight Landed;CL;2167;31K;LD;Flight Landed
LEJ;2023-05-30;15:15;2023-05-30;16:51;;014;DP;Flight Departed;FRA;2023-05-30;16:15;2023-05-30;17:58;1;Area A;LD;Flight Landed;CL;163;E90;LD;Flight Landed
LEJ;2023-05-30;16:30;2023-05-30;16:57;;004;DP;Flight Departed;MUC;2023-05-30;17:30;2023-05-30;17:52;2;T02S;LD;Flight Landed;CL;2169;CR9;LD;Flight Landed
LEJ;2023-05-30;19:55;2023-05-30;19:54;;024;DP;Flight Departed;VIE;2023-05-30;21:05;2023-05-30;20:58;3;F11A;LD;Flight Landed;OS;254;E95;LD;Flight Landed
LJU;2023-05-30;07:05;2023-05-30;07:49;;0A1;DP;Flight Departed;FRA;2023-05-30;08:35;2023-05-30;09:20;1;Area A;LD;Flight Landed;CL;1461;CR9;LD;Flight Landed
LJU;2023-05-30;11:00;2023-05-30;11:49;;0A3;DP;Flight Departed;FRA;2023-05-30;12:25;2023-05-30;13:11;1;Area A;LD;Flight Landed;CL;1459;E90;LD;Flight Landed
LJU;2023-05-30;13:10;2023-05-30;13:17;;0A2;DP;Flight Departed;MUC;2023-05-30;14:05;2023-05-30;14:18;2;T02S;LD;Flight Landed;CL;1697;CR9;LD;Flight Landed
LJU;2023-05-30;14:00;2023-05-30;14:55;;0A1;DP;Flight Departed;FRA;2023-05-30;15:25;2023-05-30;16:18;1;Area A;LD;Flight Landed;CL;1463;CR9;LD;Flight Landed
LJU;2023-05-30;14:50;2023-05-30;15:44;;;DP;Flight Departed;ZRH;2023-05-30;16:05;2023-05-30;16:46;;;LD;Flight Landed;2L;2277;295;LD;Flight Landed
LJU;2023-05-30;16:40;2023-05-30;16:39;;;DP;Flight Departed;BRU;2023-05-30;18:25;2023-05-30;18:19;;;LD;Flight Landed;SN;3344;319;LD;Flight Landed
SCN;2023-05-30;17:35;2023-05-30;17:50;;;DP;Flight Departed;PMI;2023-05-30;19:30;2023-05-30;19:32;;;LD;Flight Landed;E6;6819;32A;LD;Flight Landed
DBV;2023-05-30;12:55;2023-05-30;12:58;;;DP;Flight Departed;VIE;2023-05-30;14:20;2023-05-30;14:15;3;F08A;LD;Flight Landed;OS;732;321;LD;Flight Landed
DBV;2023-05-30;15:45;2023-05-30;17:40;;;DP;Flight Departed;DUS;2023-05-30;18:00;2023-05-30;19:52;;B91;LD;Flight Landed;EW;9953;31D;LD;Flight Landed
DBV;2023-05-30;16:45;2023-05-30;16:45;;;DP;Flight Departed;MUC;2023-05-30;18:20;2023-05-30;18:26;2;K05;LD;Flight Landed;LH;1711;32N;LD;Flight Landed
DBV;2023-05-30;18:55;2023-05-30;20:07;;;DP;Flight Departed;FRA;2023-05-30;20:55;2023-05-30;21:59;1;BSO;LD;Flight Landed;4Y;901;32A;LD;Flight Landed
KJR;2023-05-30;07:00;2023-05-30;07:01;;T03;DP;Flight Departed;MHJ;2023-05-30;07:24;2023-05-30;07:24;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
KJR;2023-05-30;09:00;2023-05-30;09:00;;T02;DP;Flight Departed;QFB;2023-05-30;10:04;2023-05-30;10:06;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
KJR;2023-05-30;09:00;2023-05-30;09:01;;T03;DP;Flight Departed;MHJ;2023-05-30;09:24;2023-05-30;09:27;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
KJR;2023-05-30;11:00;2023-05-30;11:04;;T02;DP;Flight Departed;QFB;2023-05-30;12:01;2023-05-30;12:18;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
KJR;2023-05-30;11:00;2023-05-30;11:14;;T03;DP;Flight Departed;MHJ;2023-05-30;11:24;2023-05-30;11:37;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
KJR;2023-05-30;13:00;2023-05-30;13:11;;T02;DP;Flight Departed;QFB;2023-05-30;14:01;2023-05-30;14:10;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
KJR;2023-05-30;13:00;2023-05-30;13:00;;T03;DP;Flight Departed;MHJ;2023-05-30;13:24;2023-05-30;13:24;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
KJR;2023-05-30;15:00;2023-05-30;15:30;;T02;DP;Flight Departed;QFB;2023-05-30;16:01;2023-05-30;16:32;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
KJR;2023-05-30;15:00;2023-05-30;15:03;;T03;DP;Flight Departed;MHJ;2023-05-30;15:24;2023-05-30;15:26;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
KJR;2023-05-30;17:00;2023-05-30;17:03;;;DP;Flight Departed;MHJ;2023-05-30;17:24;2023-05-30;17:25;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
KJR;2023-05-30;19:00;2023-05-30;19:37;;T02;DP;Flight Departed;QFB;2023-05-30;20:01;2023-05-30;20:41;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
KJR;2023-05-30;19:00;2023-05-30;19:06;;T03;DP;Flight Departed;MHJ;2023-05-30;19:24;2023-05-30;19:26;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
KJR;2023-05-30;21:03;;;;T02;NO;No Status;QFB;2023-05-30;22:07;;;;;NO;No Status;2A;3454;TRN;CD;Flight Cancelled
KJR;2023-05-30;23:13;2023-05-31;00:16;;T01;DP;Flight Departed;QFB;2023-05-31;00:16;2023-05-31;01:28;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
WAW;2023-05-30;06:00;2023-05-30;06:02;;027;DP;Flight Departed;MUC;2023-05-30;07:30;2023-05-30;07:27;2;T02S;LD;Flight Landed;WX;1617;CR9;LD;Flight Landed
WAW;2023-05-30;06:25;2023-05-30;06:52;;026;DP;Flight Departed;FRA;2023-05-30;08:15;2023-05-30;08:31;1;A40;LD;Flight Landed;LH;1353;32A;LD;Flight Landed
WAW;2023-05-30;06:50;2023-05-30;06:41;;030;DP;Flight Departed;VIE;2023-05-30;08:05;2023-05-30;07:49;3;ARS;LD;Flight Landed;OS;628;E95;LD;Flight Landed
WAW;2023-05-30;08:25;2023-05-30;08:20;;030;DP;Flight Departed;VIE;2023-05-30;09:40;2023-05-30;09:25;3;ARS;LD;Flight Landed;OS;626;E95;LD;Flight Landed
WAW;2023-05-30;09:10;2023-05-30;09:07;;029;DP;Flight Departed;MUC;2023-05-30;10:40;2023-05-30;10:23;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
WAW;2023-05-30;09:35;2023-05-30;09:38;;032;DP;Flight Departed;ZRH;2023-05-30;11:35;2023-05-30;11:36;;;LD;Flight Landed;BT;1343;223;LD;Flight Landed
WAW;2023-05-30;09:50;2023-05-30;09:54;;026;DP;Flight Departed;FRA;2023-05-30;11:35;2023-05-30;11:50;1;A18;LD;Flight Landed;LH;1347;32A;LD;Flight Landed
WAW;2023-05-30;13:10;2023-05-30;15:35;;031;DP;Flight Departed;MUC;2023-05-30;14:40;2023-05-30;16:56;2;T02S;LD;Flight Landed;WX;1613;CRK;LD;Flight Landed
WAW;2023-05-30;14:25;2023-05-30;14:57;;026;DP;Flight Departed;FRA;2023-05-30;16:10;2023-05-30;16:32;1;A58;LD;Flight Landed;LH;1349;320;LD;Flight Landed
WAW;2023-05-30;15:05;2023-05-30;15:02;;032;DP;Flight Departed;VIE;2023-05-30;16:20;2023-05-30;16:10;3;ARS;LD;Flight Landed;OS;624;E95;LD;Flight Landed
WAW;2023-05-30;19:10;2023-05-30;19:36;;039;DP;Flight Departed;FRA;2023-05-30;20:55;2023-05-30;21:10;1;BSO;LD;Flight Landed;LH;1351;32A;LD;Flight Landed
WAW;2023-05-30;19:40;2023-05-30;19:36;;044;DP;Flight Departed;VIE;2023-05-30;20:55;2023-05-30;20:46;3;F04A;LD;Flight Landed;OS;632;E95;LD;Flight Landed
WAW;2023-05-30;19:50;2023-05-30;20:05;;023;DP;Flight Departed;ZRH;2023-05-30;21:50;2023-05-30;21:40;;;LD;Flight Landed;2L;1353;E90;LD;Flight Landed
BRI;2023-05-30;13:05;2023-05-30;13:19;;;DP;Flight Departed;MUC;2023-05-30;14:45;2023-05-30;15:00;2;T02S;LD;Flight Landed;EN;8219;E95;LD;Flight Landed
BRI;2023-05-30;16:00;2023-05-30;16:52;;;DP;Flight Departed;FRA;2023-05-30;18:05;2023-05-30;18:54;;B47A;LD;Flight Landed;LH;1424;32M;DV;Flight Diverted
BRI;2023-05-30;16:20;2023-05-30;16:50;;;DP;Flight Departed;TIA;2023-05-30;17:00;2023-05-30;17:40;;;LD;Flight Landed;BT;1442;223;DV;Flight Diverted
BRI;2023-05-30;18:10;2023-05-30;18:15;;;DP;Flight Departed;MUC;2023-05-30;19:50;2023-05-30;19:53;2;T02S;LD;Flight Landed;EN;8221;E95;LD;Flight Landed
BRI;2023-05-30;19:25;2023-05-30;20:55;;A01;DP;Flight Departed;DUS;2023-05-30;21:45;2023-05-30;23:08;;A49;LD;Flight Landed;EW;9873;31D;LD;Flight Landed
GOT;2023-05-30;06:00;2023-05-30;05:53;;;DP;Flight Departed;MUC;2023-05-30;07:50;2023-05-30;07:39;2;T02S;LD;Flight Landed;LH;2433;32A;LD;Flight Landed
GOT;2023-05-30;06:10;2023-05-30;06:28;;;DP;Flight Departed;FRA;2023-05-30;07:55;2023-05-30;08:04;1;Area A;LD;Flight Landed;LH;821;32N;LD;Flight Landed
GOT;2023-05-30;06:45;2023-05-30;06:43;;;DP;Flight Departed;ZRH;2023-05-30;08:45;2023-05-30;08:29;;;LD;Flight Landed;BT;1229;223;LD;Flight Landed
