DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
ARN;2023-05-28;09:20;2023-05-28;09:18;5.0;;DP;Flight Departed;FCO;2023-05-28;12:30;2023-05-28;12:22;1;A10;LD;Flight Landed;E6;4650;320;LD;Flight Landed
ARN;2023-05-28;09:50;2023-05-28;09:50;5.0;;DP;Flight Departed;FRA;2023-05-28;12:00;2023-05-28;12:09;1;Area A;LD;Flight Landed;LH;801;32N;LD;Flight Landed
ARN;2023-05-28;10:05;2023-05-28;10:11;5.0;;DP;Flight Departed;VIE;2023-05-28;12:15;2023-05-28;12:11;3;F04A;LD;Flight Landed;OS;312;320;LD;Flight Landed
ARN;2023-05-28;11:50;2023-05-28;11:49;5.0;;DP;Flight Departed;MUC;2023-05-28;14:00;2023-05-28;13:55;2;G34;LD;Flight Landed;LH;2415;32V;LD;Flight Landed
ARN;2023-05-28;13:15;2023-05-28;13:33;5.0;;DP;Flight Departed;ZRH;2023-05-28;15:45;2023-05-28;15:55;;;LD;Flight Landed;BT;1249;223;LD;Flight Landed
ARN;2023-05-28;13:50;2023-05-28;13:51;5.0;;DP;Flight Departed;PRG;2023-05-28;15:45;2023-05-28;15:40;2;;LD;Flight Landed;E6;4237;32A;LD;Flight Landed
ARN;2023-05-28;15:10;2023-05-28;15:14;5.0;;DP;Flight Departed;MUC;2023-05-28;17:20;2023-05-28;17:18;2;K05;LD;Flight Landed;LH;2417;321;LD;Flight Landed
ARN;2023-05-28;15:10;2023-05-28;15:10;5.0;;DP;Flight Departed;VIE;2023-05-28;17:20;2023-05-28;17:11;3;ARS;LD;Flight Landed;OS;314;320;LD;Flight Landed
ARN;2023-05-28;15:55;2023-05-28;16:08;5.0;;DP;Flight Departed;ZRH;2023-05-28;18:20;2023-05-28;18:31;;;LD;Flight Landed;LX;1251;320;LD;Flight Landed
ARN;2023-05-28;16:45;2023-05-28;16:47;5.0;;DP;Flight Departed;FRA;2023-05-28;18:55;2023-05-28;18:59;1;A56;LD;Flight Landed;LH;807;32M;LD;Flight Landed
ARN;2023-05-28;17:25;2023-05-28;17:21;5.0;;DP;Flight Departed;MUC;2023-05-28;19:35;2023-05-28;19:30;2;G44;LD;Flight Landed;LH;2419;32A;LD;Flight Landed
ARN;2023-05-28;17:40;2023-05-28;17:36;5.0;;DP;Flight Departed;STR;2023-05-28;19:55;2023-05-28;19:49;1;;LD;Flight Landed;E6;4606;320;LD;Flight Landed
ARN;2023-05-28;18:55;2023-05-28;19:27;5.0;;DP;Flight Departed;FRA;2023-05-28;21:10;2023-05-28;21:46;1;A16;LD;Flight Landed;LH;805;321;LD;Flight Landed
ARN;2023-05-28;19:10;2023-05-28;19:12;5.0;;DP;Flight Departed;BER;2023-05-28;20:45;2023-05-28;20:43;1;A36;LD;Flight Landed;E6;4600;32A;LD;Flight Landed
ARN;2023-05-28;19:45;2023-05-28;21:29;5.0;;DP;Flight Departed;DUS;2023-05-28;21:50;2023-05-28;23:27;;A65;LD;Flight Landed;X8;9213;320;LD;Flight Landed
ARN;2023-05-28;20:00;2023-05-28;20:01;5.0;;DP;Flight Departed;VIE;2023-05-28;22:10;2023-05-28;22:09;3;;LD;Flight Landed;OS;316;320;LD;Flight Landed
ARN;2023-05-28;20:45;2023-05-28;20:41;5.0;;DP;Flight Departed;HAM;2023-05-28;22:20;2023-05-28;22:17;1;;LD;Flight Landed;EW;7219;31D;LD;Flight Landed
DRS;2023-05-28;06:05;2023-05-28;06:22;;006;DP;Flight Departed;FRA;2023-05-28;07:10;2023-05-28;07:39;1;A11;LD;Flight Landed;LH;207;320;LD;Flight Landed
DRS;2023-05-28;08:35;2023-05-28;08:53;;006;DP;Flight Departed;FRA;2023-05-28;09:40;2023-05-28;10:02;1;Area A;LD;Flight Landed;LH;209;319;LD;Flight Landed
DRS;2023-05-28;09:55;2023-05-28;10:07;;008;DP;Flight Departed;PMI;2023-05-28;12:30;2023-05-28;12:37;;;LD;Flight Landed;E6;6803;320;LD;Flight Landed
DRS;2023-05-28;13:10;2023-05-28;13:10;;006;DP;Flight Departed;MUC;2023-05-28;14:05;2023-05-28;14:10;2;T02S;LD;Flight Landed;EN;8731;E95;LD;Flight Landed
DRS;2023-05-28;15:20;2023-05-28;15:18;;006;DP;Flight Departed;FRA;2023-05-28;16:25;2023-05-28;16:15;1;A11;LD;Flight Landed;LH;215;319;LD;Flight Landed
DRS;2023-05-28;18:30;2023-05-28;19:32;;006;DP;Flight Departed;FRA;2023-05-28;19:35;2023-05-28;20:32;1;BSO;LD;Flight Landed;EN;8701;E95;LD;Flight Landed
DRS;2023-05-28;19:50;2023-05-28;20:03;;004;DP;Flight Departed;ZRH;2023-05-28;21:05;2023-05-28;21:13;;;LD;Flight Landed;2L;919;290;LD;Flight Landed
DRS;2023-05-28;20:30;2023-05-28;20:40;;006;DP;Flight Departed;MUC;2023-05-28;21:25;2023-05-28;21:36;2;K19;LD;Flight Landed;EN;8735;E95;LD;Flight Landed
ZHF;2023-05-28;06:04;2023-05-28;06:04;;;OT;Flight On Time;ZDJ;2023-05-28;06:26;2023-05-28;06:26;;;OT;Flight On Time;YY;9401;TRN;OT;Flight On Time
ZHF;2023-05-28;07:04;2023-05-28;07:04;;;OT;Flight On Time;ZDJ;2023-05-28;07:26;2023-05-28;07:26;;;OT;Flight On Time;YY;9403;TRN;OT;Flight On Time
ZHF;2023-05-28;08:04;2023-05-28;08:04;;;OT;Flight On Time;ZDJ;2023-05-28;08:26;2023-05-28;08:26;;;OT;Flight On Time;YY;9405;TRN;OT;Flight On Time
ZHF;2023-05-28;09:04;2023-05-28;09:04;;;OT;Flight On Time;ZDJ;2023-05-28;09:26;2023-05-28;09:26;;;OT;Flight On Time;YY;9407;TRN;OT;Flight On Time
ZHF;2023-05-28;09:56;2023-05-28;09:56;;;OT;Flight On Time;QLS;2023-05-28;10:40;2023-05-28;10:40;;;OT;Flight On Time;YY;9400;TRN;OT;Flight On Time
ZHF;2023-05-28;10:04;2023-05-28;10:04;;;OT;Flight On Time;ZDJ;2023-05-28;10:26;2023-05-28;10:26;;;OT;Flight On Time;YY;9409;TRN;OT;Flight On Time
ZHF;2023-05-28;10:56;2023-05-28;10:56;;;OT;Flight On Time;QLS;2023-05-28;11:40;2023-05-28;11:40;;;OT;Flight On Time;YY;9402;TRN;OT;Flight On Time
ZHF;2023-05-28;11:04;2023-05-28;11:04;;;OT;Flight On Time;ZDJ;2023-05-28;11:26;2023-05-28;11:26;;;OT;Flight On Time;YY;9411;TRN;OT;Flight On Time
ZHF;2023-05-28;11:56;2023-05-28;11:56;;;OT;Flight On Time;QLS;2023-05-28;12:40;2023-05-28;12:40;;;OT;Flight On Time;YY;9404;TRN;OT;Flight On Time
ZHF;2023-05-28;12:04;2023-05-28;12:04;;;OT;Flight On Time;ZDJ;2023-05-28;12:26;2023-05-28;12:26;;;OT;Flight On Time;YY;9413;TRN;OT;Flight On Time
ZHF;2023-05-28;12:56;2023-05-28;12:56;;;OT;Flight On Time;QLS;2023-05-28;13:40;2023-05-28;13:40;;;OT;Flight On Time;YY;9406;TRN;OT;Flight On Time
ZHF;2023-05-28;13:04;2023-05-28;13:04;;;OT;Flight On Time;ZDJ;2023-05-28;13:26;2023-05-28;13:26;;;OT;Flight On Time;YY;9415;TRN;OT;Flight On Time
ZHF;2023-05-28;13:56;2023-05-28;13:56;;;OT;Flight On Time;QLS;2023-05-28;14:40;2023-05-28;14:40;;;OT;Flight On Time;YY;9408;TRN;OT;Flight On Time
ZHF;2023-05-28;14:04;2023-05-28;14:04;;;OT;Flight On Time;ZDJ;2023-05-28;14:26;2023-05-28;14:26;;;OT;Flight On Time;YY;9417;TRN;OT;Flight On Time
ZHF;2023-05-28;14:56;2023-05-28;14:56;;;OT;Flight On Time;QLS;2023-05-28;15:40;2023-05-28;15:40;;;OT;Flight On Time;YY;9410;TRN;OT;Flight On Time
ZHF;2023-05-28;15:04;2023-05-28;15:04;;;OT;Flight On Time;ZDJ;2023-05-28;15:26;2023-05-28;15:26;;;OT;Flight On Time;YY;9419;TRN;OT;Flight On Time
ZHF;2023-05-28;15:56;2023-05-28;15:56;;;OT;Flight On Time;QLS;2023-05-28;16:40;2023-05-28;16:40;;;OT;Flight On Time;YY;9412;TRN;OT;Flight On Time
ZHF;2023-05-28;16:04;2023-05-28;16:04;;;OT;Flight On Time;ZDJ;2023-05-28;16:26;2023-05-28;16:26;;;OT;Flight On Time;YY;9421;TRN;OT;Flight On Time
ZHF;2023-05-28;16:56;2023-05-28;16:56;;;OT;Flight On Time;QLS;2023-05-28;17:40;2023-05-28;17:40;;;OT;Flight On Time;YY;9414;TRN;OT;Flight On Time
ZHF;2023-05-28;17:04;2023-05-28;17:04;;;OT;Flight On Time;ZDJ;2023-05-28;17:26;2023-05-28;17:26;;;OT;Flight On Time;YY;9423;TRN;OT;Flight On Time
ZHF;2023-05-28;17:56;2023-05-28;17:56;;;OT;Flight On Time;QLS;2023-05-28;18:40;2023-05-28;18:40;;;OT;Flight On Time;YY;9416;TRN;OT;Flight On Time
ZHF;2023-05-28;18:04;2023-05-28;18:04;;;OT;Flight On Time;ZDJ;2023-05-28;18:26;2023-05-28;18:26;;;OT;Flight On Time;YY;9425;TRN;OT;Flight On Time
ZHF;2023-05-28;18:56;2023-05-28;18:56;;;OT;Flight On Time;QLS;2023-05-28;19:40;2023-05-28;19:40;;;OT;Flight On Time;YY;9418;TRN;OT;Flight On Time
ZHF;2023-05-28;19:04;2023-05-28;19:04;;;OT;Flight On Time;ZDJ;2023-05-28;19:26;2023-05-28;19:26;;;OT;Flight On Time;YY;9427;TRN;OT;Flight On Time
ZHF;2023-05-28;19:56;2023-05-28;19:56;;;OT;Flight On Time;QLS;2023-05-28;20:40;2023-05-28;20:40;;;OT;Flight On Time;YY;9420;TRN;OT;Flight On Time
ZHF;2023-05-28;20:56;2023-05-28;20:56;;;OT;Flight On Time;QLS;2023-05-28;21:40;2023-05-28;21:40;;;OT;Flight On Time;YY;9422;TRN;OT;Flight On Time
ZHF;2023-05-28;21:56;2023-05-28;21:56;;;OT;Flight On Time;QLS;2023-05-28;22:40;2023-05-28;22:40;;;OT;Flight On Time;YY;9424;TRN;OT;Flight On Time
ZHF;2023-05-28;23:30;2023-05-28;23:30;;;OT;Flight On Time;QLS;2023-05-29;00:20;2023-05-29;00:20;;;OT;Flight On Time;YY;9428;TRN;OT;Flight On Time
IBZ;2023-05-28;09:15;2023-05-28;09:16;;;DP;Flight Departed;BRU;2023-05-28;11:30;2023-05-28;11:25;;;LD;Flight Landed;SN;3778;320;LD;Flight Landed
IBZ;2023-05-28;09:35;2023-05-28;09:51;;;DP;Flight Departed;BER;2023-05-28;12:25;2023-05-28;12:32;1;A34;LD;Flight Landed;EW;8541;320;LD;Flight Landed
IBZ;2023-05-28;11:05;2023-05-28;11:13;;0006;DP;Flight Departed;MUC;2023-05-28;13:20;2023-05-28;13:15;2;G28;LD;Flight Landed;4Y;1821;32A;LD;Flight Landed
IBZ;2023-05-28;11:15;2023-05-28;11:22;;;DP;Flight Departed;HAM;2023-05-28;14:10;2023-05-28;14:04;1;;LD;Flight Landed;EW;7515;32A;LD;Flight Landed
IBZ;2023-05-28;11:25;2023-05-28;12:00;;;DP;Flight Departed;STR;2023-05-28;13:40;2023-05-28;14:08;1;;LD;Flight Landed;EW;2595;31D;LD;Flight Landed
IBZ;2023-05-28;12:50;2023-05-28;12:53;;;DP;Flight Departed;FRA;2023-05-28;15:15;2023-05-28;15:40;1;B09;LD;Flight Landed;4Y;531;32A;LD;Flight Landed
IBZ;2023-05-28;16:45;2023-05-28;17:07;;;DP;Flight Departed;DUS;2023-05-28;19:25;2023-05-28;19:28;;B91;LD;Flight Landed;X8;9503;320;LD;Flight Landed
IBZ;2023-05-28;17:10;2023-05-28;17:54;;0006;DP;Flight Departed;MUC;2023-05-28;19:25;2023-05-28;19:57;2;K12;LD;Flight Landed;4Y;1847;32A;LD;Flight Landed
IBZ;2023-05-28;18:20;2023-05-28;18:23;;;DP;Flight Departed;DUS;2023-05-28;21:00;2023-05-28;20:43;;B29;LD;Flight Landed;EW;9501;32A;LD;Flight Landed
IBZ;2023-05-28;20:45;2023-05-28;20:52;;;DP;Flight Departed;ZRH;2023-05-28;22:45;2023-05-28;23:03;;;LD;Flight Landed;WK;267;320;LD;Flight Landed
IBZ;2023-05-28;23:15;2023-05-28;23:42;;;DP;Flight Departed;CGN;2023-05-29;01:50;2023-05-29;02:02;1;B88;LD;Flight Landed;EW;547;32Z;LD;Flight Landed
PAD;2023-05-28;05:10;2023-05-28;04:58;;;DP;Flight Departed;PMI;2023-05-28;07:30;2023-05-28;07:14;;;LD;Flight Landed;E6;6809;320;LD;Flight Landed
PAD;2023-05-28;06:00;2023-05-28;05:46;;006;DP;Flight Departed;MUC;2023-05-28;07:00;2023-05-28;06:40;2;T02S;LD;Flight Landed;CL;2183;CR9;LD;Flight Landed
PAD;2023-05-28;13:45;2023-05-28;13:43;;002;DP;Flight Departed;MUC;2023-05-28;14:45;2023-05-28;14:42;2;G81;LD;Flight Landed;CL;2179;CR9;LD;Flight Landed
PAD;2023-05-28;16:20;2023-05-28;16:39;;;DP;Flight Departed;PMI;2023-05-28;18:40;2023-05-28;19:04;;;LD;Flight Landed;EW;6839;320;LD;Flight Landed
ZBA;2023-05-28;05:21;2023-05-28;05:24;;T04;DP;Flight Departed;QFB;2023-05-28;05:51;2023-05-28;05:51;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
ZBA;2023-05-28;07:21;2023-05-28;07:22;;T04;DP;Flight Departed;QFB;2023-05-28;07:52;2023-05-28;07:52;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
ZBA;2023-05-28;09:22;2023-05-28;09:23;;T04;DP;Flight Departed;QFB;2023-05-28;09:54;2023-05-28;09:55;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
ZBA;2023-05-28;11:22;2023-05-28;11:26;;T04;DP;Flight Departed;QFB;2023-05-28;11:54;2023-05-28;11:54;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
ZBA;2023-05-28;13:22;2023-05-28;13:26;;T04;DP;Flight Departed;QFB;2023-05-28;13:54;2023-05-28;13:56;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
ZBA;2023-05-28;15:22;2023-05-28;16:22;;T04;DP;Flight Departed;QFB;2023-05-28;15:54;2023-05-28;17:06;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
ZBA;2023-05-28;17:21;2023-05-28;17:33;;T04;DP;Flight Departed;QFB;2023-05-28;17:52;2023-05-28;18:02;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
MHJ;2023-05-28;07:36;2023-05-28;07:40;;T03;DP;Flight Departed;FRA;2023-05-28;08:06;2023-05-28;08:11;TN;T04;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
MHJ;2023-05-28;08:35;2023-05-28;08:38;;T04;DP;Flight Departed;KJR;2023-05-28;08:58;2023-05-28;09:00;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
MHJ;2023-05-28;09:36;2023-05-28;09:42;;T03;DP;Flight Departed;FRA;2023-05-28;10:06;2023-05-28;10:17;TN;T04;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
MHJ;2023-05-28;10:35;2023-05-28;10:36;;T04;DP;Flight Departed;KJR;2023-05-28;10:58;2023-05-28;10:59;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
MHJ;2023-05-28;11:36;2023-05-28;11:36;;T03;DP;Flight Departed;FRA;2023-05-28;12:06;2023-05-28;12:08;TN;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
MHJ;2023-05-28;12:35;2023-05-28;12:35;;T04;DP;Flight Departed;KJR;2023-05-28;12:58;2023-05-28;12:58;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
MHJ;2023-05-28;13:36;2023-05-28;13:36;;T03;DP;Flight Departed;FRA;2023-05-28;14:06;2023-05-28;14:07;TN;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
MHJ;2023-05-28;14:35;2023-05-28;14:36;;T04;DP;Flight Departed;KJR;2023-05-28;14:58;2023-05-28;14:58;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
MHJ;2023-05-28;15:36;2023-05-28;15:36;;T03;DP;Flight Departed;FRA;2023-05-28;16:06;2023-05-28;16:08;TN;T04;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
MHJ;2023-05-28;16:35;2023-05-28;17:01;;T04;DP;Flight Departed;KJR;2023-05-28;16:58;2023-05-28;17:23;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
MHJ;2023-05-28;17:36;2023-05-28;18:31;;T03;DP;Flight Departed;FRA;2023-05-28;18:06;2023-05-28;19:02;TN;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
MHJ;2023-05-28;18:35;2023-05-28;18:55;;T04;DP;Flight Departed;KJR;2023-05-28;18:58;2023-05-28;19:17;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
MHJ;2023-05-28;19:36;2023-05-28;19:37;;T03;DP;Flight Departed;FRA;2023-05-28;20:06;2023-05-28;20:07;TN;T04;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
MHJ;2023-05-28;20:35;2023-05-28;20:35;;T04;DP;Flight Departed;KJR;2023-05-28;20:58;2023-05-28;21:00;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
MHJ;2023-05-28;22:54;2023-05-28;23:02;;T04;DP;Flight Departed;KJR;2023-05-28;23:18;2023-05-28;23:26;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
FMO;2023-05-28;02:40;2023-05-28;02:51;;;DP;Flight Departed;PMI;2023-05-28;05:00;2023-05-28;05:03;;;LD;Flight Landed;E6;6807;320;LD;Flight Landed
FMO;2023-05-28;03:25;2023-05-28;03:20;;;DP;Flight Departed;PMI;2023-05-28;05:45;2023-05-28;05:33;;;LD;Flight Landed;E6;6823;320;LD;Flight Landed
FMO;2023-05-28;06:00;2023-05-28;05:53;;C13;DP;Flight Departed;MUC;2023-05-28;07:05;2023-05-28;06:52;2;T02S;LD;Flight Landed;CL;2143;CR9;LD;Flight Landed
FMO;2023-05-28;06:15;2023-05-28;06:29;;C14;DP;Flight Departed;FRA;2023-05-28;07:05;2023-05-28;07:26;1;Area A;LD;Flight Landed;CL;63;CR9;LD;Flight Landed
FMO;2023-05-28;14:35;2023-05-28;14:51;;C14;DP;Flight Departed;FRA;2023-05-28;15:25;2023-05-28;15:30;1;Area A;LD;Flight Landed;CL;67;CR9;LD;Flight Landed
FMO;2023-05-28;17:15;2023-05-28;17:21;;C13;DP;Flight Departed;MUC;2023-05-28;18:20;2023-05-28;18:20;2;T02S;LD;Flight Landed;CL;2139;CR9;LD;Flight Landed
FMO;2023-05-28;20:30;2023-05-28;20:28;;C14;DP;Flight Departed;MUC;2023-05-28;21:35;2023-05-28;21:32;2;G81;LD;Flight Landed;CL;2141;CR9;LD;Flight Landed
DHC;2023-05-28;06:44;2023-05-28;06:45;;T07;DP;Flight Departed;ZPE;2023-05-28;07:35;2023-05-28;07:34;;;LD;Flight Landed;2A;3645;TRN;LD;Flight Landed
DHC;2023-05-28;08:44;2023-05-28;08:45;;T07;DP;Flight Departed;ZPE;2023-05-28;09:35;2023-05-28;09:32;;;LD;Flight Landed;2A;3649;TRN;LD;Flight Landed
DHC;2023-05-28;09:44;2023-05-28;09:52;;T08;DP;Flight Departed;ZPE;2023-05-28;10:35;2023-05-28;10:37;;;LD;Flight Landed;2A;3651;TRN;LD;Flight Landed
DHC;2023-05-28;10:44;2023-05-28;10:49;;T08;DP;Flight Departed;ZPE;2023-05-28;11:35;2023-05-28;11:33;;;LD;Flight Landed;2A;3653;TRN;LD;Flight Landed
DHC;2023-05-28;11:17;2023-05-28;11:18;;T09;DP;Flight Departed;ZMB;2023-05-28;12:14;2023-05-28;12:13;;;LD;Flight Landed;2A;3640;TRN;LD;Flight Landed
DHC;2023-05-28;11:44;2023-05-28;11:47;;T08;DP;Flight Departed;ZPE;2023-05-28;12:35;2023-05-28;12:32;;;LD;Flight Landed;2A;3655;TRN;LD;Flight Landed
DHC;2023-05-28;12:17;2023-05-28;12:23;;T10;DP;Flight Departed;ZMB;2023-05-28;13:14;2023-05-28;13:15;;;LD;Flight Landed;2A;3642;TRN;LD;Flight Landed
DHC;2023-05-28;12:44;2023-05-28;13:01;;T07;DP;Flight Departed;ZPE;2023-05-28;13:35;2023-05-28;13:46;;;LD;Flight Landed;2A;3657;TRN;LD;Flight Landed
DHC;2023-05-28;13:17;2023-05-28;13:26;;T09;DP;Flight Departed;ZMB;2023-05-28;14:14;2023-05-28;14:30;;;LD;Flight Landed;2A;3644;TRN;LD;Flight Landed
DHC;2023-05-28;13:44;2023-05-28;13:53;;T08;DP;Flight Departed;ZPE;2023-05-28;14:35;2023-05-28;14:37;;;LD;Flight Landed;2A;3659;TRN;LD;Flight Landed
DHC;2023-05-28;14:17;2023-05-28;14:42;;T10;DP;Flight Departed;ZMB;2023-05-28;15:14;2023-05-28;15:42;;;LD;Flight Landed;2A;3646;TRN;LD;Flight Landed
DHC;2023-05-28;14:44;2023-05-28;14:47;;T07;DP;Flight Departed;ZPE;2023-05-28;15:35;2023-05-28;15:35;;;LD;Flight Landed;2A;3661;TRN;LD;Flight Landed
DHC;2023-05-28;15:17;2023-05-28;15:29;;T10;DP;Flight Departed;ZMB;2023-05-28;16:14;2023-05-28;16:30;;;LD;Flight Landed;2A;3648;TRN;LD;Flight Landed
DHC;2023-05-28;16:17;2023-05-28;16:40;;T10;DP;Flight Departed;ZMB;2023-05-28;17:14;2023-05-28;17:37;;;LD;Flight Landed;2A;3650;TRN;LD;Flight Landed
DHC;2023-05-28;16:44;2023-05-28;16:47;;T07;DP;Flight Departed;ZPE;2023-05-28;17:35;2023-05-28;17:35;;;LD;Flight Landed;2A;3665;TRN;LD;Flight Landed
DHC;2023-05-28;17:17;2023-05-28;17:30;;T10;DP;Flight Departed;ZMB;2023-05-28;18:14;2023-05-28;18:23;;;LD;Flight Landed;2A;3652;TRN;LD;Flight Landed
DHC;2023-05-28;18:17;2023-05-28;18:39;;T10;DP;Flight Departed;ZMB;2023-05-28;19:14;2023-05-28;19:33;;;LD;Flight Landed;2A;3654;TRN;LD;Flight Landed
DHC;2023-05-28;19:17;2023-05-28;19:45;;T10;DP;Flight Departed;ZMB;2023-05-28;20:14;2023-05-28;20:37;;;LD;Flight Landed;2A;3656;TRN;LD;Flight Landed
