DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
CTA;2023-05-27;13:30;2023-05-27;13:58;;004;DP;Flight Departed;STR;2023-05-27;15:50;2023-05-27;16:08;1;;LD;Flight Landed;EW;2819;31D;LD;Flight Landed
CTA;2023-05-27;14:45;2023-05-27;14:40;;;DP;Flight Departed;BRU;2023-05-27;17:35;2023-05-27;17:20;;;LD;Flight Landed;SN;3132;319;LD;Flight Landed
CTA;2023-05-27;17:30;2023-05-27;17:35;;011;DP;Flight Departed;DUS;2023-05-27;20:20;2023-05-27;20:16;;B93;LD;Flight Landed;EW;9815;31B;LD;Flight Landed
CTA;2023-05-27;18:00;2023-05-27;18:17;;;DP;Flight Departed;VIE;2023-05-27;20:00;2023-05-27;20:22;3;ARS;LD;Flight Landed;OS;490;320;LD;Flight Landed
CTA;2023-05-27;18:40;2023-05-27;19:41;;008;DP;Flight Departed;MUC;2023-05-27;20:50;2023-05-27;21:44;2;K30;LD;Flight Landed;LH;1909;321;LD;Flight Landed
CTA;2023-05-27;19:30;2023-05-27;20:26;;012;DP;Flight Departed;DTM;2023-05-27;22:15;2023-05-27;23:03;;;LD;Flight Landed;EW;4059;320;LD;Flight Landed
CTA;2023-05-27;20:30;2023-05-27;20:57;;;DP;Flight Departed;ZRH;2023-05-27;22:40;2023-05-27;23:02;;;LD;Flight Landed;LX;397;32N;LD;Flight Landed
CTA;2023-05-27;21:40;2023-05-27;22:00;;008;DP;Flight Departed;CGN;2023-05-28;00:25;2023-05-28;00:45;1;C88;LD;Flight Landed;EW;817;32Z;LD;Flight Landed
NTE;2023-05-27;18:35;2023-05-27;18:34;;046;DP;Flight Departed;FRA;2023-05-27;20:10;2023-05-27;20:02;1;Area A;LD;Flight Landed;CL;1057;E90;LD;Flight Landed
SKP;2023-05-27;14:55;2023-05-27;15:13;;203;DP;Flight Departed;FRA;2023-05-27;17:35;2023-05-27;17:30;1;Area A;LD;Flight Landed;LH;1541;319;LD;Flight Landed
ZTH;2023-05-27;15:05;2023-05-27;15:28;;;DP;Flight Departed;BER;2023-05-27;17:00;2023-05-27;17:11;1;A17;LD;Flight Landed;X8;8681;320;LD;Flight Landed
ZTH;2023-05-27;19:00;2023-05-27;18:55;;003;DP;Flight Departed;MUC;2023-05-27;20:25;2023-05-27;20:20;2;K21;LD;Flight Landed;LH;1763;32V;LD;Flight Landed
GWT;2023-05-27;09:10;2023-05-27;09:22;;002;DP;Flight Departed;FRA;2023-05-27;10:30;2023-05-27;11:04;1;Area A;LD;Flight Landed;CL;223;E90;LD;Flight Landed
GWT;2023-05-27;09:40;2023-05-27;09:39;1;;DP;Flight Departed;DUS;2023-05-27;10:50;2023-05-27;10:41;;B37B;LD;Flight Landed;EW;9009;31B;LD;Flight Landed
GWT;2023-05-27;10:05;2023-05-27;10:28;;001;DP;Flight Departed;MUC;2023-05-27;11:30;2023-05-27;11:53;2;G04;LD;Flight Landed;CL;2185;31K;LD;Flight Landed
WRO;2023-05-27;13:10;2023-05-27;13:04;;003;DP;Flight Departed;MUC;2023-05-27;14:20;2023-05-27;14:03;2;T02S;LD;Flight Landed;CL;1631;CR9;LD;Flight Landed
ZWS;2023-05-27;05:51;2023-05-27;05:53;;T10;DP;Flight Departed;FRA;2023-05-27;07:06;2023-05-27;07:11;TN;T04;LD;Flight Landed;2A;3401;TRN;LD;Flight Landed
ZWS;2023-05-27;06:36;2023-05-27;06:37;;T05;DP;Flight Departed;FRA;2023-05-27;07:51;2023-05-27;08:03;TN;;LD;Flight Landed;2A;3553;TRN;LD;Flight Landed
ZWS;2023-05-27;07:25;2023-05-27;07:25;;T09;DP;Flight Departed;FRA;2023-05-27;08:35;2023-05-27;08:40;TN;T04;LD;Flight Landed;2A;3403;TRN;LD;Flight Landed
ZWS;2023-05-27;07:51;2023-05-27;07:57;;T10;DP;Flight Departed;FRA;2023-05-27;09:06;2023-05-27;09:12;TN;;LD;Flight Landed;2A;3555;TRN;LD;Flight Landed
ZWS;2023-05-27;08:14;2023-05-27;08:14;;T15;DP;Flight Departed;QUL;2023-05-27;09:10;2023-05-27;09:13;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
ZWS;2023-05-27;08:39;2023-05-27;08:45;;T10;DP;Flight Departed;FRA;2023-05-27;09:51;2023-05-27;09:54;TN;;LD;Flight Landed;2A;3557;TRN;LD;Flight Landed
ZWS;2023-05-27;09:28;2023-05-27;10:00;;T16;DP;Flight Departed;QUL;2023-05-27;10:10;2023-05-27;10:44;;;LD;Flight Landed;2A;3402;TRN;LD;Flight Landed
ZWS;2023-05-27;09:51;2023-05-27;09:55;;T09;DP;Flight Departed;FRA;2023-05-27;11:06;2023-05-27;11:43;TN;T04;LD;Flight Landed;2A;3407;TRN;LD;Flight Landed
ZWS;2023-05-27;10:14;2023-05-27;10:19;;T16;DP;Flight Departed;QUL;2023-05-27;11:10;2023-05-27;11:23;;;LD;Flight Landed;2A;3404;TRN;LD;Flight Landed
ZWS;2023-05-27;10:37;2023-05-27;10:41;;T10;DP;Flight Departed;FRA;2023-05-27;11:51;2023-05-27;12:41;TN;;LD;Flight Landed;2A;3559;TRN;LD;Flight Landed
ZWS;2023-05-27;11:28;2023-05-27;11:57;;T16;DP;Flight Departed;QUL;2023-05-27;12:10;2023-05-27;12:47;;;LD;Flight Landed;2A;3408;TRN;LD;Flight Landed
ZWS;2023-05-27;11:51;2023-05-27;12:04;;T10;DP;Flight Departed;FRA;2023-05-27;13:06;2023-05-27;13:19;TN;T04;LD;Flight Landed;2A;3411;TRN;LD;Flight Landed
ZWS;2023-05-27;12:14;;;;T10;NO;No Status;QUL;2023-05-27;13:10;;;;;NO;No Status;2A;3410;TRN;CD;Flight Cancelled
ZWS;2023-05-27;12:38;2023-05-27;12:43;;T10;DP;Flight Departed;FRA;2023-05-27;13:51;2023-05-27;13:58;TN;;LD;Flight Landed;2A;3563;TRN;LD;Flight Landed
ZWS;2023-05-27;13:28;2023-05-27;14:00;;T16;DP;Flight Departed;QUL;2023-05-27;14:10;2023-05-27;14:46;;;LD;Flight Landed;2A;3552;TRN;LD;Flight Landed
ZWS;2023-05-27;13:51;2023-05-27;13:58;;T09;DP;Flight Departed;FRA;2023-05-27;15:06;2023-05-27;15:14;TN;T04;LD;Flight Landed;2A;3417;TRN;LD;Flight Landed
ZWS;2023-05-27;14:14;2023-05-27;15:19;;T16;DP;Flight Departed;QUL;2023-05-27;15:10;2023-05-27;16:18;;;LD;Flight Landed;2A;3414;TRN;LD;Flight Landed
ZWS;2023-05-27;15:23;2023-05-27;15:30;;T09;DP;Flight Departed;FRA;2023-05-27;16:35;2023-05-27;16:42;TN;;LD;Flight Landed;2A;3567;TRN;LD;Flight Landed
ZWS;2023-05-27;15:51;2023-05-27;16:34;;T10;DP;Flight Departed;FRA;2023-05-27;17:06;2023-05-27;17:51;TN;T04;LD;Flight Landed;2A;3419;TRN;LD;Flight Landed
ZWS;2023-05-27;16:14;2023-05-27;16:58;;T15;DP;Flight Departed;QUL;2023-05-27;17:10;2023-05-27;17:57;;;LD;Flight Landed;2A;3416;TRN;LD;Flight Landed
ZWS;2023-05-27;16:37;2023-05-27;16:41;;T10;DP;Flight Departed;FRA;2023-05-27;17:51;2023-05-27;18:06;TN;;LD;Flight Landed;2A;3421;TRN;LD;Flight Landed
ZWS;2023-05-27;17:28;2023-05-27;17:36;;T16;DP;Flight Departed;QUL;2023-05-27;18:10;2023-05-27;18:26;;;LD;Flight Landed;2A;3558;TRN;LD;Flight Landed
ZWS;2023-05-27;17:51;2023-05-27;17:59;;T10;DP;Flight Departed;FRA;2023-05-27;19:06;2023-05-27;19:23;TN;T04;LD;Flight Landed;2A;3425;TRN;LD;Flight Landed
ZWS;2023-05-27;18:14;2023-05-27;19:01;;T16;DP;Flight Departed;QUL;2023-05-27;19:10;2023-05-27;19:58;;;LD;Flight Landed;2A;3420;TRN;LD;Flight Landed
ZWS;2023-05-27;18:38;2023-05-27;18:47;;T10;DP;Flight Departed;FRA;2023-05-27;19:51;2023-05-27;20:26;TN;T04;LD;Flight Landed;2A;3427;TRN;LD;Flight Landed
ZWS;2023-05-27;19:51;2023-05-27;19:53;;T09;DP;Flight Departed;FRA;2023-05-27;21:06;2023-05-27;21:16;TN;;LD;Flight Landed;2A;3429;TRN;LD;Flight Landed
ZWS;2023-05-27;20:14;2023-05-27;20:36;;T16;DP;Flight Departed;QUL;2023-05-27;21:10;2023-05-27;21:44;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
ZWS;2023-05-27;22:14;2023-05-27;22:30;;T16;DP;Flight Departed;QUL;2023-05-27;23:10;2023-05-27;23:41;;;LD;Flight Landed;2A;3428;TRN;LD;Flight Landed
LEJ;2023-05-27;10:25;2023-05-27;10:31;;024;DP;Flight Departed;FRA;2023-05-27;11:25;2023-05-27;11:46;1;Area A;LD;Flight Landed;CL;161;E90;LD;Flight Landed
LEJ;2023-05-27;12:30;2023-05-27;12:37;;004;DP;Flight Departed;MUC;2023-05-27;13:30;2023-05-27;13:44;2;G82;LD;Flight Landed;CL;2167;CR9;LD;Flight Landed
LEJ;2023-05-27;16:30;2023-05-27;16:50;;004;DP;Flight Departed;MUC;2023-05-27;17:30;2023-05-27;17:48;2;T02S;LD;Flight Landed;CL;2169;CR9;LD;Flight Landed
LEJ;2023-05-27;19:20;2023-05-27;23:08;;011;DP;Flight Departed;PMI;2023-05-27;21:55;2023-05-28;01:28;;;LD;Flight Landed;E6;6801;320;LD;Flight Landed
LJU;2023-05-27;11:00;2023-05-27;11:25;;0A1;DP;Flight Departed;FRA;2023-05-27;12:25;2023-05-27;12:43;1;Area A;LD;Flight Landed;CL;1459;E90;LD;Flight Landed
LJU;2023-05-27;13:10;2023-05-27;13:17;;0A1;DP;Flight Departed;MUC;2023-05-27;14:05;2023-05-27;14:24;2;T02S;LD;Flight Landed;CL;1697;CR9;LD;Flight Landed
LJU;2023-05-27;14:05;2023-05-27;14:10;;0A1;DP;Flight Departed;FRA;2023-05-27;15:30;2023-05-27;15:30;1;Area A;LD;Flight Landed;CL;1463;CR9;LD;Flight Landed
DBV;2023-05-27;12:05;2023-05-27;12:45;;;DP;Flight Departed;MUC;2023-05-27;13:40;2023-05-27;14:22;2;K07;LD;Flight Landed;LH;1709;32V;LD;Flight Landed
DBV;2023-05-27;13:00;2023-05-27;13:10;;;DP;Flight Departed;VIE;2023-05-27;14:20;2023-05-27;14:26;3;F16A;LD;Flight Landed;OS;732;320;LD;Flight Landed
DBV;2023-05-27;16:45;2023-05-27;16:50;;;DP;Flight Departed;MUC;2023-05-27;18:20;2023-05-27;18:22;2;G30;LD;Flight Landed;LH;1711;32V;LD;Flight Landed
DBV;2023-05-27;18:15;2023-05-27;18:45;;;DP;Flight Departed;BRU;2023-05-27;20:35;2023-05-27;20:48;;;LD;Flight Landed;SN;3352;319;LD;Flight Landed
DBV;2023-05-27;18:55;2023-05-27;20:22;;;DP;Flight Departed;FRA;2023-05-27;20:55;2023-05-27;22:13;1;A21;LD;Flight Landed;4Y;901;32A;LD;Flight Landed
DBV;2023-05-27;20:50;2023-05-27;20:47;;;DP;Flight Departed;STR;2023-05-27;22:45;2023-05-27;22:34;1;;LD;Flight Landed;X8;2953;32W;LD;Flight Landed
KJR;2023-05-27;09:00;2023-05-27;09:03;;T03;DP;Flight Departed;MHJ;2023-05-27;09:24;2023-05-27;09:24;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
KJR;2023-05-27;11:00;2023-05-27;11:16;;T03;DP;Flight Departed;MHJ;2023-05-27;11:24;2023-05-27;11:39;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
KJR;2023-05-27;13:00;2023-05-27;13:10;;T03;DP;Flight Departed;MHJ;2023-05-27;13:24;2023-05-27;13:34;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
KJR;2023-05-27;15:00;2023-05-27;15:04;;T03;DP;Flight Departed;MHJ;2023-05-27;15:24;2023-05-27;15:26;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
KJR;2023-05-27;17:00;2023-05-27;17:06;;;DP;Flight Departed;MHJ;2023-05-27;17:24;2023-05-27;17:31;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
KJR;2023-05-27;19:00;2023-05-27;19:05;;T03;DP;Flight Departed;MHJ;2023-05-27;19:24;2023-05-27;19:32;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
KJR;2023-05-27;21:03;2023-05-27;21:38;;T02;DP;Flight Departed;QFB;2023-05-27;22:07;2023-05-27;22:46;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
KJR;2023-05-27;23:21;2023-05-27;23:31;;T01;DP;Flight Departed;QFB;2023-05-28;00:22;2023-05-28;00:31;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
WAW;2023-05-27;06:50;2023-05-27;06:41;;028;DP;Flight Departed;VIE;2023-05-27;08:05;2023-05-27;07:52;3;F22A;LD;Flight Landed;OS;628;E95;LD;Flight Landed
WAW;2023-05-27;08:25;2023-05-27;08:32;;030;DP;Flight Departed;VIE;2023-05-27;09:40;2023-05-27;09:39;3;ARS;LD;Flight Landed;OS;626;E95;LD;Flight Landed
WAW;2023-05-27;09:10;2023-05-27;09:23;;027;DP;Flight Departed;MUC;2023-05-27;10:40;2023-05-27;10:47;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
WAW;2023-05-27;09:50;2023-05-27;10:02;;025;DP;Flight Departed;FRA;2023-05-27;11:35;2023-05-27;11:50;1;A28;LD;Flight Landed;LH;1347;320;LD;Flight Landed
WAW;2023-05-27;13:10;2023-05-27;14:25;;027;DP;Flight Departed;MUC;2023-05-27;14:40;2023-05-27;15:53;2;T02S;LD;Flight Landed;WX;1613;CRK;LD;Flight Landed
WAW;2023-05-27;14:35;2023-05-27;15:06;;041;DP;Flight Departed;ZRH;2023-05-27;16:35;2023-05-27;16:52;;;LD;Flight Landed;LX;1349;223;LD;Flight Landed
WAW;2023-05-27;15:05;2023-05-27;15:11;;028;DP;Flight Departed;VIE;2023-05-27;16:20;2023-05-27;16:22;3;ARS;LD;Flight Landed;OS;624;E95;LD;Flight Landed
WAW;2023-05-27;19:40;2023-05-27;19:29;;032;DP;Flight Departed;VIE;2023-05-27;20:55;2023-05-27;20:35;3;F31A;LD;Flight Landed;OS;632;E95;LD;Flight Landed
BRI;2023-05-27;09:30;2023-05-27;09:28;;;DP;Flight Departed;ZRH;2023-05-27;11:30;2023-05-27;11:11;;;LD;Flight Landed;LX;395;221;LD;Flight Landed
BRI;2023-05-27;11:25;2023-05-27;12:00;;A03;DP;Flight Departed;HAM;2023-05-27;13:50;2023-05-27;14:17;1;;LD;Flight Landed;EW;7871;31D;LD;Flight Landed
BRI;2023-05-27;13:05;2023-05-27;13:22;;;DP;Flight Departed;MUC;2023-05-27;14:45;2023-05-27;14:58;2;G14;LD;Flight Landed;EN;8219;E95;LD;Flight Landed
BRI;2023-05-27;19:40;2023-05-27;20:55;;A01;DP;Flight Departed;DUS;2023-05-27;22:00;2023-05-27;23:16;;B91;LD;Flight Landed;X8;9873;320;LD;Flight Landed
BRI;2023-05-27;21:45;2023-05-27;22:47;;A02;DP;Flight Departed;CGN;2023-05-28;00:00;2023-05-28;00:55;1;B88;LD;Flight Landed;X3;877;73H;LD;Flight Landed
GOT;2023-05-27;06:10;2023-05-27;06:50;;;DP;Flight Departed;FRA;2023-05-27;07:55;2023-05-27;08:32;1;Area A;LD;Flight Landed;LH;821;32A;LD;Flight Landed
GOT;2023-05-27;07:00;2023-05-27;07:10;;;DP;Flight Departed;BRU;2023-05-27;08:40;2023-05-27;08:44;;;LD;Flight Landed;SN;2324;319;LD;Flight Landed
GOT;2023-05-27;14:55;2023-05-27;15:29;;;DP;Flight Departed;FRA;2023-05-27;16:40;2023-05-27;17:13;1;A28;LD;Flight Landed;LH;817;32A;LD;Flight Landed
SKG;2023-05-27;10:30;2023-05-27;10:48;;;DP;Flight Departed;ZRH;2023-05-27;11:55;2023-05-27;12:13;;;LD;Flight Landed;LX;1851;223;LD;Flight Landed
SKG;2023-05-27;11:25;2023-05-27;11:30;;;DP;Flight Departed;DTM;2023-05-27;13:10;2023-05-27;13:13;;;LD;Flight Landed;EW;4075;320;LD;Flight Landed
SKG;2023-05-27;11:45;2023-05-27;11:35;;;DP;Flight Departed;SZG;2023-05-27;12:55;2023-05-27;12:33;;;LD;Flight Landed;E6;4391;32A;LD;Flight Landed
SKG;2023-05-27;12:25;2023-05-27;12:39;;;DP;Flight Departed;HAM;2023-05-27;14:15;2023-05-27;14:25;1;;LD;Flight Landed;EW;7659;32A;LD;Flight Landed
SKG;2023-05-27;13:45;2023-05-27;13:56;;009;DP;Flight Departed;VIE;2023-05-27;14:30;2023-05-27;14:44;3;F22A;LD;Flight Landed;OS;810;320;LD;Flight Landed
SKG;2023-05-27;16:15;2023-05-27;16:33;;004;DP;Flight Departed;MUC;2023-05-27;17:25;2023-05-27;17:36;2;K23;LD;Flight Landed;LH;1775;32A;LD;Flight Landed
SKG;2023-05-27;18:30;2023-05-27;18:45;;008;DP;Flight Departed;FRA;2023-05-27;20:10;2023-05-27;20:09;1;A38;LD;Flight Landed;LH;1557;32N;LD;Flight Landed
SKG;2023-05-27;19:30;2023-05-27;19:43;;;DP;Flight Departed;DUS;2023-05-27;21:20;2023-05-27;21:20;;B38;LD;Flight Landed;X8;9657;320;LD;Flight Landed
SKG;2023-05-27;21:30;2023-05-27;21:37;;;DP;Flight Departed;STR;2023-05-27;23:00;2023-05-27;22:51;1;;LD;Flight Landed;EW;2681;31D;LD;Flight Landed
SKG;2023-05-27;22:20;2023-05-27;23:20;;;DP;Flight Departed;CGN;2023-05-28;00:05;2023-05-28;01:00;1;C88;LD;Flight Landed;QS;653;73H;LD;Flight Landed
RHO;2023-05-27;11:30;2023-05-27;11:58;;;DP;Flight Departed;BRU;2023-05-27;14:25;2023-05-27;14:37;;;LD;Flight Landed;SN;3234;320;LD;Flight Landed
RHO;2023-05-27;12:35;2023-05-27;13:07;1;;DP;Flight Departed;DUS;2023-05-27;15:15;2023-05-27;15:34;;B25;LD;Flight Landed;EW;9631;32N;LD;Flight Landed
RHO;2023-05-27;15:40;2023-05-27;16:41;1;;DP;Flight Departed;SZG;2023-05-27;17:30;2023-05-27;18:23;;;LD;Flight Landed;E6;4371;31D;LD;Flight Landed
RHO;2023-05-27;17:30;2023-05-27;17:46;;013;DP;Flight Departed;MUC;2023-05-27;19:30;2023-05-27;19:27;2;G34;LD;Flight Landed;LH;1749;32N;LD;Flight Landed
RHO;2023-05-27;18:10;2023-05-27;18:27;;012;DP;Flight Departed;FRA;2023-05-27;20:50;2023-05-27;20:46;1;A01;LD;Flight Landed;LH;1259;32N;LD;Flight Landed
RHO;2023-05-27;18:35;2023-05-27;18:38;1;;DP;Flight Departed;GRZ;2023-05-27;20:05;2023-05-27;20:04;;;LD;Flight Landed;E6;4507;31D;LD;Flight Landed
RHO;2023-05-27;19:30;2023-05-27;19:37;1;;DP;Flight Departed;HAM;2023-05-27;22:10;2023-05-27;22:02;1;;LD;Flight Landed;X9;7645;320;LD;Flight Landed
RHO;2023-05-27;20:15;2023-05-27;20:19;;;DP;Flight Departed;ZRH;2023-05-27;22:25;2023-05-27;22:25;;;LD;Flight Landed;WK;347;320;LD;Flight Landed
SVQ;2023-05-27;13:30;2023-05-27;13:29;;B11;DP;Flight Departed;MUC;2023-05-27;16:20;2023-05-27;16:13;2;G04;LD;Flight Landed;LH;1823;32V;LD;Flight Landed
KVA;2023-05-27;12:00;2023-05-27;11:58;;;DP;Flight Departed;DUS;2023-05-27;13:55;2023-05-27;13:45;;A39;LD;Flight Landed;EW;9685;31D;LD;Flight Landed
DTZ;2023-05-27;06:36;2023-05-27;06:44;;T20;DP;Flight Departed;QDU;2023-05-27;07:22;2023-05-27;07:28;;;LD;Flight Landed;2A;3605;TRN;LD;Flight Landed
DTZ;2023-05-27;08:36;;;;T20;NO;No Status;QKL;2023-05-27;09:49;;;;;NO;No Status;2A;3609;TRN;CD;Flight Cancelled
DTZ;2023-05-27;10:36;2023-05-27;11:52;;T20;DP;Flight Departed;QKL;2023-05-27;11:46;2023-05-27;13:07;;;LD;Flight Landed;2A;3611;TRN;LD;Flight Landed
DTZ;2023-05-27;11:36;2023-05-27;12:45;;T16;DP;Flight Departed;QDU;2023-05-27;12:21;2023-05-27;13:29;;;LD;Flight Landed;2A;3615;TRN;LD;Flight Landed
DTZ;2023-05-27;12:36;2023-05-27;13:07;;T20;DP;Flight Departed;QDU;2023-05-27;13:22;2023-05-27;14:00;;;LD;Flight Landed;2A;3617;TRN;LD;Flight Landed
DTZ;2023-05-27;14:36;2023-05-27;14:44;;T20;DP;Flight Departed;QKL;2023-05-27;15:46;2023-05-27;15:53;;;LD;Flight Landed;2A;3621;TRN;LD;Flight Landed
DTZ;2023-05-27;15:36;2023-05-27;15:48;;T16;DP;Flight Departed;QDU;2023-05-27;16:21;2023-05-27;16:42;;;LD;Flight Landed;2A;3623;TRN;LD;Flight Landed
DTZ;2023-05-27;16:36;2023-05-27;16:46;;T20;DP;Flight Departed;QKL;2023-05-27;17:46;2023-05-27;18:03;;;LD;Flight Landed;2A;3625;TRN;LD;Flight Landed
DTZ;2023-05-27;18:36;2023-05-27;18:43;;T20;DP;Flight Departed;QKL;2023-05-27;19:47;2023-05-27;20:05;;;LD;Flight Landed;2A;3629;TRN;LD;Flight Landed
QDU;2023-05-27;06:17;2023-05-27;06:29;;T16;DP;Flight Departed;FRA;2023-05-27;07:33;2023-05-27;07:37;TN;T04;LD;Flight Landed;2A;3501;TRN;LD;Flight Landed
QDU;2023-05-27;07:24;2023-05-27;07:30;;T16;DP;Flight Departed;QKL;2023-05-27;07:49;2023-05-27;07:57;;;LD;Flight Landed;2A;3605;TRN;LD;Flight Landed
QDU;2023-05-27;08:18;2023-05-27;08:19;;T16;DP;Flight Departed;FRA;2023-05-27;09:33;2023-05-27;09:32;TN;T04;LD;Flight Landed;2A;3505;TRN;LD;Flight Landed
QDU;2023-05-27;08:34;2023-05-27;08:37;;T17;DP;Flight Departed;DTZ;2023-05-27;09:21;2023-05-27;09:21;;;LD;Flight Landed;2A;3600;TRN;LD;Flight Landed
QDU;2023-05-27;09:10;2023-05-27;09:11;;T15;DP;Flight Departed;FRA;2023-05-27;10:33;2023-05-27;10:32;TN;T04;LD;Flight Landed;2A;3507;TRN;LD;Flight Landed
QDU;2023-05-27;10:10;2023-05-27;10:10;;T16;DP;Flight Departed;FRA;2023-05-27;11:33;2023-05-27;11:30;TN;;LD;Flight Landed;2A;3509;TRN;LD;Flight Landed
QDU;2023-05-27;11:18;2023-05-27;11:43;;T16;DP;Flight Departed;FRA;2023-05-27;12:33;2023-05-27;12:55;TN;T04;LD;Flight Landed;2A;3511;TRN;LD;Flight Landed
QDU;2023-05-27;11:34;2023-05-27;12:49;;T17;DP;Flight Departed;DTZ;2023-05-27;12:21;2023-05-27;13:35;;;LD;Flight Landed;2A;3608;TRN;LD;Flight Landed
QDU;2023-05-27;12:23;2023-05-27;13:32;;T16;DP;Flight Departed;QKL;2023-05-27;12:49;2023-05-27;14:02;;;LD;Flight Landed;2A;3615;TRN;LD;Flight Landed
