DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
NTE;2023-06-01;15:05;2023-06-01;15:03;;;DP;Flight Departed;ZRH;2023-06-01;16:40;2023-06-01;16:34;;;LD;Flight Landed;2L;571;E90;LD;Flight Landed
NTE;2023-06-01;18:35;2023-06-01;19:15;;032;DP;Flight Departed;FRA;2023-06-01;20:10;2023-06-01;20:48;1;Area A;LD;Flight Landed;CL;1057;E90;LD;Flight Landed
SKP;2023-06-01;04:25;2023-06-01;04:15;;;DP;Flight Departed;VIE;2023-06-01;06:00;2023-06-01;05:43;3;G36A;LD;Flight Landed;OS;778;320;LD;Flight Landed
SKP;2023-06-01;12:35;2023-06-01;12:50;;;DP;Flight Departed;VIE;2023-06-01;14:10;2023-06-01;14:17;3;ARN;LD;Flight Landed;OS;776;E95;LD;Flight Landed
SKP;2023-06-01;14:55;2023-06-01;15:37;;202;DP;Flight Departed;FRA;2023-06-01;17:35;2023-06-01;18:03;1;Area A;LD;Flight Landed;LH;1541;319;LD;Flight Landed
ZTH;2023-06-01;09:50;2023-06-01;09:44;;;DP;Flight Departed;SZG;2023-06-01;11:05;2023-06-01;10:37;;;LD;Flight Landed;E6;4389;320;LD;Flight Landed
ZTH;2023-06-01;18:20;2023-06-01;19:04;;;DP;Flight Departed;DUS;2023-06-01;20:20;2023-06-01;20:53;;B91;LD;Flight Landed;EW;9627;31D;LD;Flight Landed
ZTH;2023-06-01;19:25;2023-06-01;19:18;;;DP;Flight Departed;ZRH;2023-06-01;21:00;2023-06-01;20:42;;;LD;Flight Landed;WK;331;320;LD;Flight Landed
ZTH;2023-06-01;21:05;2023-06-01;21:12;;;DP;Flight Departed;BRU;2023-06-01;23:15;2023-06-01;23:07;;;LD;Flight Landed;SN;3264;320;LD;Flight Landed
GWT;2023-06-01;09:10;2023-06-01;09:06;1;;DP;Flight Departed;STR;2023-06-01;10:30;2023-06-01;10:28;1;;LD;Flight Landed;EW;2141;31D;LD;Flight Landed
GWT;2023-06-01;16:00;2023-06-01;16:29;1;;DP;Flight Departed;DUS;2023-06-01;17:10;2023-06-01;17:25;;A42;LD;Flight Landed;EW;9009;31D;LD;Flight Landed
GWT;2023-06-01;18:10;2023-06-01;18:20;;002;DP;Flight Departed;ZRH;2023-06-01;19:45;2023-06-01;19:52;;;LD;Flight Landed;2L;1031;295;LD;Flight Landed
GWT;2023-06-01;20:20;2023-06-01;20:09;;002;DP;Flight Departed;MUC;2023-06-01;21:45;2023-06-01;21:30;2;T02S;LD;Flight Landed;CL;2185;CR9;LD;Flight Landed
WRO;2023-06-01;06:10;2023-06-01;06:05;;003;DP;Flight Departed;MUC;2023-06-01;07:20;2023-06-01;07:07;2;G81;LD;Flight Landed;CL;1635;CR9;LD;Flight Landed
WRO;2023-06-01;10:55;2023-06-01;11:31;;003;DP;Flight Departed;FRA;2023-06-01;12:15;2023-06-01;12:50;1;BSO;LD;Flight Landed;EN;8767;E90;LD;Flight Landed
WRO;2023-06-01;13:10;2023-06-01;13:12;;003;DP;Flight Departed;MUC;2023-06-01;14:20;2023-06-01;14:15;2;T02S;LD;Flight Landed;CL;1631;CR9;LD;Flight Landed
WRO;2023-06-01;14:00;2023-06-01;13:58;;;DP;Flight Departed;DUS;2023-06-01;15:30;2023-06-01;15:22;;A39;LD;Flight Landed;EW;9731;31B;LD;Flight Landed
WRO;2023-06-01;14:50;2023-06-01;15:34;;003;DP;Flight Departed;FRA;2023-06-01;16:10;2023-06-01;16:57;1;BSO;LD;Flight Landed;CL;1373;CR9;LD;Flight Landed
WRO;2023-06-01;18:50;2023-06-01;19:17;;003;DP;Flight Departed;FRA;2023-06-01;20:10;2023-06-01;20:42;1;BSO;LD;Flight Landed;CL;1355;CR9;LD;Flight Landed
ZWS;2023-06-01;05:01;2023-06-01;05:17;;T10;DP;Flight Departed;FRA;2023-06-01;06:35;2023-06-01;06:57;TN;;LD;Flight Landed;2A;3551;TRN;LD;Flight Landed
ZWS;2023-06-01;05:51;2023-06-01;05:52;;T10;DP;Flight Departed;FRA;2023-06-01;07:06;2023-06-01;07:10;TN;T04;LD;Flight Landed;2A;3401;TRN;LD;Flight Landed
ZWS;2023-06-01;06:36;2023-06-01;06:36;;T05;DP;Flight Departed;FRA;2023-06-01;07:51;2023-06-01;07:57;TN;;LD;Flight Landed;2A;3553;TRN;LD;Flight Landed
ZWS;2023-06-01;07:25;2023-06-01;07:28;;T09;DP;Flight Departed;FRA;2023-06-01;08:35;2023-06-01;08:52;TN;T04;LD;Flight Landed;2A;3403;TRN;LD;Flight Landed
ZWS;2023-06-01;07:51;2023-06-01;07:52;;T10;DP;Flight Departed;FRA;2023-06-01;09:06;2023-06-01;09:14;TN;;LD;Flight Landed;2A;3555;TRN;LD;Flight Landed
ZWS;2023-06-01;08:14;2023-06-01;08:14;;T15;DP;Flight Departed;QUL;2023-06-01;09:10;2023-06-01;09:14;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
ZWS;2023-06-01;08:39;2023-06-01;08:41;;T10;DP;Flight Departed;FRA;2023-06-01;09:51;2023-06-01;09:57;TN;;LD;Flight Landed;2A;3557;TRN;LD;Flight Landed
ZWS;2023-06-01;09:23;2023-06-01;09:41;;T05;DP;Flight Departed;FRA;2023-06-01;10:35;2023-06-01;10:54;TN;;LD;Flight Landed;2A;3405;TRN;LD;Flight Landed
ZWS;2023-06-01;09:28;2023-06-01;10:08;;T16;DP;Flight Departed;QUL;2023-06-01;10:10;2023-06-01;10:56;;;LD;Flight Landed;2A;3402;TRN;LD;Flight Landed
ZWS;2023-06-01;09:51;2023-06-01;10:00;;T09;DP;Flight Departed;FRA;2023-06-01;11:06;2023-06-01;11:35;TN;T04;LD;Flight Landed;2A;3407;TRN;LD;Flight Landed
ZWS;2023-06-01;10:14;2023-06-01;10:26;;T16;DP;Flight Departed;QUL;2023-06-01;11:10;2023-06-01;11:29;;;LD;Flight Landed;2A;3404;TRN;LD;Flight Landed
ZWS;2023-06-01;10:37;2023-06-01;10:51;;T10;DP;Flight Departed;FRA;2023-06-01;11:51;2023-06-01;12:02;TN;;LD;Flight Landed;2A;3559;TRN;LD;Flight Landed
ZWS;2023-06-01;11:23;2023-06-01;11:26;;T10;DP;Flight Departed;FRA;2023-06-01;12:35;2023-06-01;12:37;TN;;LD;Flight Landed;2A;3561;TRN;LD;Flight Landed
ZWS;2023-06-01;11:28;2023-06-01;11:31;;T16;DP;Flight Departed;QUL;2023-06-01;12:10;2023-06-01;12:16;;;LD;Flight Landed;2A;3408;TRN;LD;Flight Landed
ZWS;2023-06-01;11:51;2023-06-01;11:54;;T10;DP;Flight Departed;FRA;2023-06-01;13:06;2023-06-01;13:11;TN;T04;LD;Flight Landed;2A;3411;TRN;LD;Flight Landed
ZWS;2023-06-01;12:14;2023-06-01;12:14;;T10;DP;Flight Departed;QUL;2023-06-01;13:10;2023-06-01;13:14;;;LD;Flight Landed;2A;3410;TRN;LD;Flight Landed
ZWS;2023-06-01;12:38;2023-06-01;12:52;;T10;DP;Flight Departed;FRA;2023-06-01;13:51;2023-06-01;14:06;TN;;LD;Flight Landed;2A;3563;TRN;LD;Flight Landed
ZWS;2023-06-01;13:23;2023-06-01;13:29;;T05;DP;Flight Departed;FRA;2023-06-01;14:35;2023-06-01;14:47;TN;;LD;Flight Landed;2A;3565;TRN;LD;Flight Landed
ZWS;2023-06-01;13:28;2023-06-01;13:51;;T16;DP;Flight Departed;QUL;2023-06-01;14:10;2023-06-01;14:36;;;LD;Flight Landed;2A;3552;TRN;LD;Flight Landed
ZWS;2023-06-01;13:51;2023-06-01;13:51;;T09;DP;Flight Departed;FRA;2023-06-01;15:06;2023-06-01;15:10;TN;T04;LD;Flight Landed;2A;3417;TRN;LD;Flight Landed
ZWS;2023-06-01;14:14;2023-06-01;14:18;;T16;DP;Flight Departed;QUL;2023-06-01;15:10;2023-06-01;15:15;;;LD;Flight Landed;2A;3414;TRN;LD;Flight Landed
ZWS;2023-06-01;15:23;2023-06-01;15:29;;T09;DP;Flight Departed;FRA;2023-06-01;16:35;2023-06-01;16:41;TN;;LD;Flight Landed;2A;3567;TRN;LD;Flight Landed
ZWS;2023-06-01;15:51;2023-06-01;15:59;;T10;DP;Flight Departed;FRA;2023-06-01;17:06;2023-06-01;17:12;TN;T04;LD;Flight Landed;2A;3419;TRN;LD;Flight Landed
ZWS;2023-06-01;16:14;2023-06-01;17:22;;T15;DP;Flight Departed;QUL;2023-06-01;17:10;2023-06-01;18:29;;;LD;Flight Landed;2A;3416;TRN;LD;Flight Landed
ZWS;2023-06-01;16:37;2023-06-01;16:44;;T10;DP;Flight Departed;FRA;2023-06-01;17:51;2023-06-01;18:00;TN;;LD;Flight Landed;2A;3421;TRN;LD;Flight Landed
ZWS;2023-06-01;17:23;2023-06-01;17:26;;T09;DP;Flight Departed;FRA;2023-06-01;18:35;2023-06-01;18:37;TN;;LD;Flight Landed;2A;3423;TRN;LD;Flight Landed
ZWS;2023-06-01;17:28;2023-06-01;17:38;;T16;DP;Flight Departed;QUL;2023-06-01;18:10;2023-06-01;18:23;;;LD;Flight Landed;2A;3558;TRN;LD;Flight Landed
ZWS;2023-06-01;17:51;2023-06-01;17:55;;T10;DP;Flight Departed;FRA;2023-06-01;19:06;2023-06-01;19:10;TN;T04;LD;Flight Landed;2A;3425;TRN;LD;Flight Landed
ZWS;2023-06-01;18:14;2023-06-01;18:17;;T16;DP;Flight Departed;QUL;2023-06-01;19:10;2023-06-01;19:16;;;LD;Flight Landed;2A;3420;TRN;LD;Flight Landed
ZWS;2023-06-01;18:38;2023-06-01;18:50;;T10;DP;Flight Departed;FRA;2023-06-01;19:51;2023-06-01;20:02;TN;T04;LD;Flight Landed;2A;3427;TRN;LD;Flight Landed
ZWS;2023-06-01;19:28;2023-06-01;19:38;;T15;DP;Flight Departed;QUL;2023-06-01;20:10;2023-06-01;20:42;;;LD;Flight Landed;2A;3560;TRN;LD;Flight Landed
ZWS;2023-06-01;19:51;2023-06-01;19:54;;T09;DP;Flight Departed;FRA;2023-06-01;21:06;2023-06-01;21:08;TN;;LD;Flight Landed;2A;3429;TRN;LD;Flight Landed
ZWS;2023-06-01;20:14;2023-06-01;20:33;;T16;DP;Flight Departed;QUL;2023-06-01;21:10;2023-06-01;21:19;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
ZWS;2023-06-01;21:28;2023-06-01;21:45;;T16;DP;Flight Departed;QUL;2023-06-01;22:10;2023-06-01;22:28;;;LD;Flight Landed;2A;3562;TRN;LD;Flight Landed
ZWS;2023-06-01;22:14;2023-06-01;23:41;;T16;DP;Flight Departed;QUL;2023-06-01;23:10;2023-06-02;00:24;;;LD;Flight Landed;2A;3428;TRN;LD;Flight Landed
TLL;2023-06-01;06:00;2023-06-01;06:19;;006;DP;Flight Departed;FRA;2023-06-01;07:30;2023-06-01;07:43;1;BSO;LD;Flight Landed;LH;885;32N;LD;Flight Landed
TLL;2023-06-01;06:45;2023-06-01;06:47;;009;DP;Flight Departed;ZRH;2023-06-01;08:35;2023-06-01;08:25;;;LD;Flight Landed;BT;1317;223;LD;Flight Landed
TLL;2023-06-01;13:50;2023-06-01;13:53;;006;DP;Flight Departed;FRA;2023-06-01;15:20;2023-06-01;15:29;1;A26;LD;Flight Landed;LH;881;321;LD;Flight Landed
TLL;2023-06-01;18:40;2023-06-01;18:57;;006;DP;Flight Departed;FRA;2023-06-01;20:10;2023-06-01;20:30;1;A11;LD;Flight Landed;LH;883;32N;LD;Flight Landed
LEJ;2023-06-01;06:05;2023-06-01;06:08;;024;DP;Flight Departed;FRA;2023-06-01;07:05;2023-06-01;07:05;1;Area A;LD;Flight Landed;CL;157;E90;LD;Flight Landed
LEJ;2023-06-01;08:00;2023-06-01;07:58;;025;DP;Flight Departed;VIE;2023-06-01;09:10;2023-06-01;09:04;3;ARS;LD;Flight Landed;OS;252;E95;LD;Flight Landed
LEJ;2023-06-01;08:40;2023-06-01;09:12;;004;DP;Flight Departed;FRA;2023-06-01;09:40;2023-06-01;10:10;1;Area A;LD;Flight Landed;CL;159;CR9;LD;Flight Landed
LEJ;2023-06-01;10:25;2023-06-01;10:24;;004;DP;Flight Departed;FRA;2023-06-01;11:25;2023-06-01;11:17;1;Area A;LD;Flight Landed;CL;161;CR9;LD;Flight Landed
LEJ;2023-06-01;12:30;2023-06-01;12:49;;004;DP;Flight Departed;MUC;2023-06-01;13:30;2023-06-01;13:48;2;G81;LD;Flight Landed;CL;2167;CR9;LD;Flight Landed
LEJ;2023-06-01;15:15;2023-06-01;15:50;;024;DP;Flight Departed;FRA;2023-06-01;16:15;2023-06-01;16:49;1;Area A;LD;Flight Landed;CL;163;E90;LD;Flight Landed
LEJ;2023-06-01;16:30;2023-06-01;16:44;;004;DP;Flight Departed;MUC;2023-06-01;17:30;2023-06-01;17:34;2;G82;LD;Flight Landed;CL;2169;CR9;LD;Flight Landed
LEJ;2023-06-01;18:00;2023-06-01;18:57;;025;DP;Flight Departed;PMI;2023-06-01;20:35;2023-06-01;21:10;;;LD;Flight Landed;E6;6801;320;LD;Flight Landed
LEJ;2023-06-01;19:55;2023-06-01;19:53;;024;DP;Flight Departed;VIE;2023-06-01;21:05;2023-06-01;20:59;3;ARS;LD;Flight Landed;OS;254;E95;LD;Flight Landed
LJU;2023-06-01;07:10;2023-06-01;07:49;;0A1;DP;Flight Departed;FRA;2023-06-01;08:40;2023-06-01;09:07;1;Area A;LD;Flight Landed;CL;1461;CR9;LD;Flight Landed
LJU;2023-06-01;10:55;2023-06-01;11:21;;;DP;Flight Departed;ZRH;2023-06-01;12:10;2023-06-01;12:21;;;LD;Flight Landed;LX;2273;221;LD;Flight Landed
LJU;2023-06-01;11:00;2023-06-01;11:52;;0A2;DP;Flight Departed;FRA;2023-06-01;12:25;2023-06-01;13:20;1;Area A;LD;Flight Landed;CL;1459;CR9;LD;Flight Landed
LJU;2023-06-01;13:10;2023-06-01;13:33;;0A2;DP;Flight Departed;MUC;2023-06-01;14:05;2023-06-01;14:28;2;T02S;LD;Flight Landed;CL;1697;CR9;LD;Flight Landed
LJU;2023-06-01;14:00;2023-06-01;14:52;;0A1;DP;Flight Departed;FRA;2023-06-01;15:25;2023-06-01;16:20;1;Area A;LD;Flight Landed;CL;1463;CR9;LD;Flight Landed
LJU;2023-06-01;14:50;2023-06-01;14:57;;;DP;Flight Departed;ZRH;2023-06-01;16:05;2023-06-01;16:06;;;LD;Flight Landed;BT;2277;223;LD;Flight Landed
LJU;2023-06-01;16:40;2023-06-01;16:42;;;DP;Flight Departed;BRU;2023-06-01;18:25;2023-06-01;18:14;;;LD;Flight Landed;SN;3344;319;LD;Flight Landed
SCN;2023-06-01;11:30;2023-06-01;11:20;;;DP;Flight Departed;PMI;2023-06-01;13:25;2023-06-01;13:09;;;LD;Flight Landed;E6;6819;32A;LD;Flight Landed
DBV;2023-06-01;13:00;2023-06-01;12:58;;;DP;Flight Departed;VIE;2023-06-01;14:20;2023-06-01;14:14;3;F16A;LD;Flight Landed;OS;732;320;LD;Flight Landed
DBV;2023-06-01;16:45;2023-06-01;17:05;;;DP;Flight Departed;MUC;2023-06-01;18:20;2023-06-01;18:37;2;K26;LD;Flight Landed;LH;1711;32V;LD;Flight Landed
DBV;2023-06-01;18:55;2023-06-01;20:17;;;DP;Flight Departed;FRA;2023-06-01;20:55;2023-06-01;22:22;1;A40;LD;Flight Landed;4Y;901;32A;LD;Flight Landed
KJR;2023-05-31;23:13;2023-06-01;00:06;;T01;DP;Flight Departed;QFB;2023-06-01;00:16;2023-06-01;01:06;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
KJR;2023-06-01;07:00;2023-06-01;07:05;;T03;DP;Flight Departed;MHJ;2023-06-01;07:24;2023-06-01;07:28;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
KJR;2023-06-01;09:00;2023-06-01;09:18;;T02;DP;Flight Departed;QFB;2023-06-01;10:04;2023-06-01;10:26;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
KJR;2023-06-01;09:00;2023-06-01;09:00;;T03;DP;Flight Departed;MHJ;2023-06-01;09:24;2023-06-01;09:23;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
KJR;2023-06-01;11:00;2023-06-01;11:04;;T02;DP;Flight Departed;QFB;2023-06-01;12:01;2023-06-01;12:06;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
KJR;2023-06-01;11:00;2023-06-01;11:04;;T03;DP;Flight Departed;MHJ;2023-06-01;11:24;2023-06-01;11:26;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
KJR;2023-06-01;13:00;;;;T02;NO;No Status;QFB;2023-06-01;14:01;;;;;NO;No Status;2A;3434;TRN;CD;Flight Cancelled
KJR;2023-06-01;13:00;2023-06-01;13:11;;T03;DP;Flight Departed;MHJ;2023-06-01;13:24;2023-06-01;13:32;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
KJR;2023-06-01;15:00;2023-06-01;15:40;;T02;DP;Flight Departed;QFB;2023-06-01;16:01;2023-06-01;16:43;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
KJR;2023-06-01;15:00;2023-06-01;15:05;;T03;DP;Flight Departed;MHJ;2023-06-01;15:24;2023-06-01;15:27;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
KJR;2023-06-01;17:00;2023-06-01;18:30;;T02;DP;Flight Departed;QFB;2023-06-01;18:01;2023-06-01;19:36;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
KJR;2023-06-01;17:00;2023-06-01;17:10;;;DP;Flight Departed;MHJ;2023-06-01;17:24;2023-06-01;17:31;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
KJR;2023-06-01;19:00;2023-06-01;19:01;;T02;DP;Flight Departed;QFB;2023-06-01;20:01;2023-06-01;20:03;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
KJR;2023-06-01;19:00;2023-06-01;19:05;;T03;DP;Flight Departed;MHJ;2023-06-01;19:24;2023-06-01;19:27;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
KJR;2023-06-01;21:03;2023-06-01;21:03;;T02;DP;Flight Departed;QFB;2023-06-01;22:07;2023-06-01;22:06;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
KJR;2023-06-01;23:13;2023-06-02;00:13;;T01;DP;Flight Departed;QFB;2023-06-02;00:16;2023-06-02;01:21;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
WAW;2023-06-01;06:00;2023-06-01;06:03;;025;DP;Flight Departed;MUC;2023-06-01;07:30;2023-06-01;07:31;2;G81;LD;Flight Landed;WX;1617;CR9;LD;Flight Landed
WAW;2023-06-01;06:50;2023-06-01;06:45;;041;DP;Flight Departed;VIE;2023-06-01;08:05;2023-06-01;07:56;3;ARS;LD;Flight Landed;OS;628;E95;LD;Flight Landed
WAW;2023-06-01;08:25;2023-06-01;08:28;;037;DP;Flight Departed;VIE;2023-06-01;09:40;2023-06-01;09:37;3;F16A;LD;Flight Landed;OS;626;E95;LD;Flight Landed
WAW;2023-06-01;09:10;2023-06-01;09:10;;036;DP;Flight Departed;MUC;2023-06-01;10:40;2023-06-01;10:34;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
WAW;2023-06-01;09:35;2023-06-01;09:55;;039;DP;Flight Departed;ZRH;2023-06-01;11:35;2023-06-01;11:40;;;LD;Flight Landed;LX;1343;223;LD;Flight Landed
WAW;2023-06-01;09:50;2023-06-01;10:02;;025;DP;Flight Departed;FRA;2023-06-01;11:35;2023-06-01;11:48;1;BSO;LD;Flight Landed;LH;1347;320;LD;Flight Landed
WAW;2023-06-01;13:10;;;;031;NO;No Status;MUC;2023-06-01;14:45;;;2;T02S;NO;No Status;WX;1613;CRK;CD;Flight Cancelled
WAW;2023-06-01;14:25;2023-06-01;15:39;;025;DP;Flight Departed;FRA;2023-06-01;16:10;2023-06-01;17:17;1;A11;LD;Flight Landed;LH;1349;320;LD;Flight Landed
WAW;2023-06-01;14:35;2023-06-01;14:56;;039;DP;Flight Departed;ZRH;2023-06-01;16:35;2023-06-01;16:48;;;LD;Flight Landed;LX;1349;223;LD;Flight Landed
WAW;2023-06-01;15:05;2023-06-01;15:04;;037;DP;Flight Departed;VIE;2023-06-01;16:20;2023-06-01;16:12;3;ARS;LD;Flight Landed;OS;624;E95;LD;Flight Landed
WAW;2023-06-01;18:05;2023-06-01;18:29;;039;DP;Flight Departed;BRU;2023-06-01;20:10;2023-06-01;20:27;;;LD;Flight Landed;SN;2556;319;LD;Flight Landed
WAW;2023-06-01;19:05;2023-06-01;20:04;;025;DP;Flight Departed;FRA;2023-06-01;20:50;2023-06-01;21:47;1;BSO;LD;Flight Landed;LH;1351;320;LD;Flight Landed
WAW;2023-06-01;19:40;2023-06-01;19:32;;037;DP;Flight Departed;VIE;2023-06-01;20:55;2023-06-01;20:38;3;F27A;LD;Flight Landed;OS;632;E95;LD;Flight Landed
