DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
PMI;2023-05-31;09:30;2023-05-31;09:33;;;DP;Flight Departed;HAM;2023-05-31;12:15;2023-05-31;12:19;1;;LD;Flight Landed;EW;7591;32N;LD;Flight Landed
PMI;2023-05-31;09:35;2023-05-31;09:38;;;DP;Flight Departed;DUS;2023-05-31;12:10;2023-05-31;11:52;;A68I;LD;Flight Landed;EW;9589;31D;LD;Flight Landed
PMI;2023-05-31;09:55;2023-05-31;09:57;;;DP;Flight Departed;HAM;2023-05-31;12:40;2023-05-31;12:49;1;;LD;Flight Landed;EW;7587;32N;LD;Flight Landed
PMI;2023-05-31;10:25;2023-05-31;10:28;;;DP;Flight Departed;HAM;2023-05-31;13:10;2023-05-31;13:20;1;;LD;Flight Landed;EW;7581;32A;LD;Flight Landed
PMI;2023-05-31;10:55;2023-05-31;10:51;;;DP;Flight Departed;DUS;2023-05-31;13:30;2023-05-31;13:12;;B91;LD;Flight Landed;EW;9579;32Z;LD;Flight Landed
PMI;2023-05-31;12:40;2023-05-31;12:43;;;DP;Flight Departed;STR;2023-05-31;14:50;2023-05-31;14:53;1;;LD;Flight Landed;X8;2597;320;LD;Flight Landed
PMI;2023-05-31;12:45;2023-05-31;12:39;;D90;DP;Flight Departed;ZRH;2023-05-31;14:45;2023-05-31;14:36;;;LD;Flight Landed;LX;2159;320;LD;Flight Landed
PMI;2023-05-31;12:50;2023-05-31;12:53;;;DP;Flight Departed;DTM;2023-05-31;15:20;2023-05-31;15:25;;;LD;Flight Landed;EW;4099;320;LD;Flight Landed
PMI;2023-05-31;13:15;2023-05-31;13:22;;D98;DP;Flight Departed;FRA;2023-05-31;15:35;2023-05-31;15:53;1;B10;LD;Flight Landed;4Y;513;32A;LD;Flight Landed
PMI;2023-05-31;13:30;2023-05-31;13:24;;;DP;Flight Departed;INN;2023-05-31;15:35;2023-05-31;15:18;;;LD;Flight Landed;E6;5649;31D;LD;Flight Landed
PMI;2023-05-31;13:35;2023-05-31;13:45;;;DP;Flight Departed;HAM;2023-05-31;16:20;2023-05-31;16:30;1;;LD;Flight Landed;EW;7583;320;LD;Flight Landed
PMI;2023-05-31;13:45;2023-05-31;13:53;;;DP;Flight Departed;PAD;2023-05-31;16:15;2023-05-31;16:17;;;LD;Flight Landed;E6;6838;320;LD;Flight Landed
PMI;2023-05-31;13:55;2023-05-31;13:54;;D84;DP;Flight Departed;VIE;2023-05-31;16:20;2023-05-31;16:12;3;ARS;LD;Flight Landed;OS;434;320;LD;Flight Landed
PMI;2023-05-31;14:05;2023-05-31;14:00;;D96;DP;Flight Departed;MUC;2023-05-31;16:15;2023-05-31;16:12;2;K09;LD;Flight Landed;LH;1795;321;LD;Flight Landed
PMI;2023-05-31;14:05;2023-05-31;14:15;;;DP;Flight Departed;DUS;2023-05-31;16:40;2023-05-31;16:38;;B25;LD;Flight Landed;EW;9575;320;LD;Flight Landed
PMI;2023-05-31;14:10;2023-05-31;14:22;;;DP;Flight Departed;NUE;2023-05-31;16:25;2023-05-31;16:26;;;LD;Flight Landed;E6;6824;320;LD;Flight Landed
PMI;2023-05-31;14:10;2023-05-31;14:29;;D82;DP;Flight Departed;ZRH;2023-05-31;16:00;2023-05-31;16:23;;;LD;Flight Landed;LX;247;223;LD;Flight Landed
PMI;2023-05-31;14:15;2023-05-31;14:11;;;DP;Flight Departed;STR;2023-05-31;16:25;2023-05-31;16:13;1;;LD;Flight Landed;EW;2589;31D;LD;Flight Landed
PMI;2023-05-31;14:45;2023-05-31;14:48;;;DP;Flight Departed;HAJ;2023-05-31;17:25;2023-05-31;17:24;;;LD;Flight Landed;E6;6852;32A;LD;Flight Landed
PMI;2023-05-31;14:50;2023-05-31;14:50;;;DP;Flight Departed;DTM;2023-05-31;17:20;2023-05-31;17:21;;;LD;Flight Landed;EW;6812;320;LD;Flight Landed
