FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
2A3458;QFB;2023-05-30;00:17;2023-05-30;01:08;;T03;DP;Flight Departed;ZBA;2023-05-30;00:50;2023-05-30;01:40;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
LH2421;ARN;2023-05-29;06:00;2023-05-29;05:55;5;;DP;Flight Departed;MUC;2023-05-29;08:10;2023-05-29;08:04;2;G28;LD;Flight Landed;LH;2421;32V;LD;Flight Landed
E64600;ARN;2023-05-29;06:20;2023-05-29;06:16;5;;DP;Flight Departed;BER;2023-05-29;07:55;2023-05-29;07:42;1;A17;LD;Flight Landed;E6;4600;32A;LD;Flight Landed
LH809;ARN;2023-05-29;06:20;2023-05-29;07:08;5;;DP;Flight Departed;FRA;2023-05-29;08:30;2023-05-29;09:05;1;Area A;LD;Flight Landed;LH;809;32N;LD;Flight Landed
OS318;ARN;2023-05-29;06:30;2023-05-29;06:27;5;;DP;Flight Departed;VIE;2023-05-29;08:40;2023-05-29;08:30;3;F08A;LD;Flight Landed;OS;318;320;LD;Flight Landed
LX1255;ARN;2023-05-29;06:40;2023-05-29;06:35;5;;DP;Flight Departed;ZRH;2023-05-29;09:10;2023-05-29;08:56;;;LD;Flight Landed;LX;1255;32N;LD;Flight Landed
E64606;ARN;2023-05-29;06:45;2023-05-29;06:42;5;;DP;Flight Departed;STR;2023-05-29;09:00;2023-05-29;08:42;1;;LD;Flight Landed;E6;4606;320;LD;Flight Landed
CL2413;ARN;2023-05-29;08:50;2023-05-29;08:59;5;;DP;Flight Departed;MUC;2023-05-29;11:00;2023-05-29;10:54;2;G81;LD;Flight Landed;CL;2413;CR9;LD;Flight Landed
E69217;ARN;2023-05-29;10:05;2023-05-29;10:09;5;;DP;Flight Departed;DUS;2023-05-29;12:10;2023-05-29;11:58;;A50I;LD;Flight Landed;E6;9217;31D;LD;Flight Landed
OS312;ARN;2023-05-29;10:05;2023-05-29;10:09;5;;DP;Flight Departed;VIE;2023-05-29;12:10;2023-05-29;12:10;3;F04A;LD;Flight Landed;OS;312;320;LD;Flight Landed
E64237;ARN;2023-05-29;10:55;2023-05-29;10:57;5;;DP;Flight Departed;PRG;2023-05-29;12:50;2023-05-29;12:43;2;;LD;Flight Landed;E6;4237;32A;LD;Flight Landed
CL2415;ARN;2023-05-29;11:50;2023-05-29;11:52;5;;DP;Flight Departed;MUC;2023-05-29;14:00;2023-05-29;13:58;2;G38;LD;Flight Landed;CL;2415;32N;LD;Flight Landed
EW7219;ARN;2023-05-29;12:00;2023-05-29;12:04;5;;DP;Flight Departed;HAM;2023-05-29;13:35;2023-05-29;13:26;1;;LD;Flight Landed;EW;7219;31D;LD;Flight Landed
LH803;ARN;2023-05-29;13:15;2023-05-29;14:32;5;;DP;Flight Departed;FRA;2023-05-29;15:25;2023-05-29;16:31;1;A36;LD;Flight Landed;LH;803;321;LD;Flight Landed
2L1249;ARN;2023-05-29;13:15;2023-05-29;13:34;5;;DP;Flight Departed;ZRH;2023-05-29;15:45;2023-05-29;15:39;;;LD;Flight Landed;2L;1249;295;LD;Flight Landed
E64650;ARN;2023-05-29;15:00;2023-05-29;15:13;5;;DP;Flight Departed;FCO;2023-05-29;18:10;2023-05-29;18:01;1;A07;LD;Flight Landed;E6;4650;320;LD;Flight Landed
LH2417;ARN;2023-05-29;15:10;2023-05-29;15:17;5;;DP;Flight Departed;MUC;2023-05-29;17:20;2023-05-29;17:12;2;K09;LD;Flight Landed;LH;2417;32V;LD;Flight Landed
OS314;ARN;2023-05-29;15:10;2023-05-29;15:11;5;;DP;Flight Departed;VIE;2023-05-29;17:20;2023-05-29;17:17;3;F36A;LD;Flight Landed;OS;314;320;LD;Flight Landed
LX1251;ARN;2023-05-29;15:55;2023-05-29;16:58;5;;DP;Flight Departed;ZRH;2023-05-29;18:20;2023-05-29;19:08;;;LD;Flight Landed;LX;1251;320;LD;Flight Landed
LH807;ARN;2023-05-29;16:45;2023-05-29;16:56;5;;DP;Flight Departed;FRA;2023-05-29;18:55;2023-05-29;18:57;1;A38;LD;Flight Landed;LH;807;321;LD;Flight Landed
LH2419;ARN;2023-05-29;17:25;2023-05-29;17:53;5;;DP;Flight Departed;MUC;2023-05-29;19:35;2023-05-29;19:49;2;K11;LD;Flight Landed;LH;2419;32N;LD;Flight Landed
E68213;ARN;2023-05-29;18:05;2023-05-29;18:10;5;;DP;Flight Departed;BER;2023-05-29;19:40;2023-05-29;19:33;1;A02;LD;Flight Landed;E6;8213;32A;LD;Flight Landed
LH805;ARN;2023-05-29;18:55;2023-05-29;19:35;5;;DP;Flight Departed;FRA;2023-05-29;21:05;2023-05-29;21:32;1;A26;LD;Flight Landed;LH;805;32M;LD;Flight Landed
BT9213;ARN;2023-05-29;19:55;2023-05-29;20:48;5;;DP;Flight Departed;DUS;2023-05-29;22:00;2023-05-29;22:41;;B91;LD;Flight Landed;BT;9213;223;LD;Flight Landed
OS316;ARN;2023-05-29;20:00;2023-05-29;20:03;5;;DP;Flight Departed;VIE;2023-05-29;22:10;2023-05-29;22:04;3;ARS;LD;Flight Landed;OS;316;E95;LD;Flight Landed
LH207;DRS;2023-05-29;06:25;2023-05-29;06:30;;006;DP;Flight Departed;FRA;2023-05-29;07:30;2023-05-29;07:41;1;Area A;LD;Flight Landed;LH;207;319;LD;Flight Landed
LH209;DRS;2023-05-29;08:45;2023-05-29;09:24;;006;DP;Flight Departed;FRA;2023-05-29;09:50;2023-05-29;10:25;1;Area A;LD;Flight Landed;LH;209;320;LD;Flight Landed
CL2123;DRS;2023-05-29;09:55;2023-05-29;09:46;;011;DP;Flight Departed;MUC;2023-05-29;10:50;2023-05-29;10:40;2;T02S;LD;Flight Landed;CL;2123;CR9;LD;Flight Landed
E66803;DRS;2023-05-29;10:15;2023-05-29;10:23;;006;DP;Flight Departed;PMI;2023-05-29;12:50;2023-05-29;12:42;;;LD;Flight Landed;E6;6803;320;LD;Flight Landed
2L917;DRS;2023-05-29;10:55;2023-05-29;10:46;;004;DP;Flight Departed;ZRH;2023-05-29;12:10;2023-05-29;12:05;;;LD;Flight Landed;2L;917;290;LD;Flight Landed
EN8731;DRS;2023-05-29;13:40;2023-05-29;13:44;;006;DP;Flight Departed;MUC;2023-05-29;14:35;2023-05-29;14:43;2;T02S;LD;Flight Landed;EN;8731;E95;LD;Flight Landed
LH215;DRS;2023-05-29;15:25;2023-05-29;15:55;;006;DP;Flight Departed;FRA;2023-05-29;16:30;2023-05-29;16:57;1;A17;LD;Flight Landed;LH;215;319;LD;Flight Landed
EN8701;DRS;2023-05-29;18:30;2023-05-29;19:32;;006;DP;Flight Departed;FRA;2023-05-29;19:35;2023-05-29;20:33;1;BSO;LD;Flight Landed;EN;8701;E95;LD;Flight Landed
LX919;DRS;2023-05-29;18:55;2023-05-29;19:26;;004;DP;Flight Departed;ZRH;2023-05-29;20:10;2023-05-29;20:35;;;LD;Flight Landed;LX;919;221;LD;Flight Landed
EN8735;DRS;2023-05-29;20:30;2023-05-29;20:34;;006;DP;Flight Departed;MUC;2023-05-29;21:25;2023-05-29;21:24;2;K10;LD;Flight Landed;EN;8735;E95;LD;Flight Landed
YY9401;ZHF;2023-05-29;06:04;2023-05-29;06:04;;;OT;Flight On Time;ZDJ;2023-05-29;06:26;2023-05-29;06:26;;;OT;Flight On Time;YY;9401;TRN;OT;Flight On Time
YY9403;ZHF;2023-05-29;07:04;2023-05-29;07:04;;;OT;Flight On Time;ZDJ;2023-05-29;07:26;2023-05-29;07:26;;;OT;Flight On Time;YY;9403;TRN;OT;Flight On Time
YY9405;ZHF;2023-05-29;08:04;2023-05-29;08:04;;;OT;Flight On Time;ZDJ;2023-05-29;08:26;2023-05-29;08:26;;;OT;Flight On Time;YY;9405;TRN;OT;Flight On Time
YY9407;ZHF;2023-05-29;09:04;2023-05-29;09:04;;;OT;Flight On Time;ZDJ;2023-05-29;09:26;2023-05-29;09:26;;;OT;Flight On Time;YY;9407;TRN;OT;Flight On Time
YY9400;ZHF;2023-05-29;09:56;2023-05-29;09:56;;;OT;Flight On Time;QLS;2023-05-29;10:40;2023-05-29;10:40;;;OT;Flight On Time;YY;9400;TRN;OT;Flight On Time
YY9409;ZHF;2023-05-29;10:04;2023-05-29;10:04;;;OT;Flight On Time;ZDJ;2023-05-29;10:26;2023-05-29;10:26;;;OT;Flight On Time;YY;9409;TRN;OT;Flight On Time
YY9402;ZHF;2023-05-29;10:56;2023-05-29;10:56;;;OT;Flight On Time;QLS;2023-05-29;11:40;2023-05-29;11:40;;;OT;Flight On Time;YY;9402;TRN;OT;Flight On Time
YY9411;ZHF;2023-05-29;11:04;2023-05-29;11:04;;;OT;Flight On Time;ZDJ;2023-05-29;11:26;2023-05-29;11:26;;;OT;Flight On Time;YY;9411;TRN;OT;Flight On Time
YY9404;ZHF;2023-05-29;11:56;2023-05-29;11:56;;;OT;Flight On Time;QLS;2023-05-29;12:40;2023-05-29;12:40;;;OT;Flight On Time;YY;9404;TRN;OT;Flight On Time
YY9413;ZHF;2023-05-29;12:04;2023-05-29;12:04;;;OT;Flight On Time;ZDJ;2023-05-29;12:26;2023-05-29;12:26;;;OT;Flight On Time;YY;9413;TRN;OT;Flight On Time
YY9406;ZHF;2023-05-29;12:56;2023-05-29;12:56;;;OT;Flight On Time;QLS;2023-05-29;13:40;2023-05-29;13:40;;;OT;Flight On Time;YY;9406;TRN;OT;Flight On Time
YY9415;ZHF;2023-05-29;13:04;2023-05-29;13:04;;;OT;Flight On Time;ZDJ;2023-05-29;13:26;2023-05-29;13:26;;;OT;Flight On Time;YY;9415;TRN;OT;Flight On Time
YY9408;ZHF;2023-05-29;13:56;2023-05-29;13:56;;;OT;Flight On Time;QLS;2023-05-29;14:40;2023-05-29;14:40;;;OT;Flight On Time;YY;9408;TRN;OT;Flight On Time
YY9417;ZHF;2023-05-29;14:04;2023-05-29;14:04;;;OT;Flight On Time;ZDJ;2023-05-29;14:26;2023-05-29;14:26;;;OT;Flight On Time;YY;9417;TRN;OT;Flight On Time
YY9410;ZHF;2023-05-29;14:56;2023-05-29;14:56;;;OT;Flight On Time;QLS;2023-05-29;15:40;2023-05-29;15:40;;;OT;Flight On Time;YY;9410;TRN;OT;Flight On Time
YY9419;ZHF;2023-05-29;15:04;2023-05-29;15:04;;;OT;Flight On Time;ZDJ;2023-05-29;15:26;2023-05-29;15:26;;;OT;Flight On Time;YY;9419;TRN;OT;Flight On Time
YY9412;ZHF;2023-05-29;15:56;2023-05-29;15:56;;;OT;Flight On Time;QLS;2023-05-29;16:40;2023-05-29;16:40;;;OT;Flight On Time;YY;9412;TRN;OT;Flight On Time
YY9421;ZHF;2023-05-29;16:04;2023-05-29;16:04;;;OT;Flight On Time;ZDJ;2023-05-29;16:26;2023-05-29;16:26;;;OT;Flight On Time;YY;9421;TRN;OT;Flight On Time
YY9414;ZHF;2023-05-29;16:56;2023-05-29;16:56;;;OT;Flight On Time;QLS;2023-05-29;17:40;2023-05-29;17:40;;;OT;Flight On Time;YY;9414;TRN;OT;Flight On Time
YY9423;ZHF;2023-05-29;17:04;2023-05-29;17:04;;;OT;Flight On Time;ZDJ;2023-05-29;17:26;2023-05-29;17:26;;;OT;Flight On Time;YY;9423;TRN;OT;Flight On Time
YY9416;ZHF;2023-05-29;17:56;2023-05-29;17:56;;;OT;Flight On Time;QLS;2023-05-29;18:40;2023-05-29;18:40;;;OT;Flight On Time;YY;9416;TRN;OT;Flight On Time
YY9425;ZHF;2023-05-29;18:04;2023-05-29;18:04;;;OT;Flight On Time;ZDJ;2023-05-29;18:26;2023-05-29;18:26;;;OT;Flight On Time;YY;9425;TRN;OT;Flight On Time
YY9418;ZHF;2023-05-29;18:56;2023-05-29;18:56;;;OT;Flight On Time;QLS;2023-05-29;19:40;2023-05-29;19:40;;;OT;Flight On Time;YY;9418;TRN;OT;Flight On Time
YY9427;ZHF;2023-05-29;19:04;2023-05-29;19:04;;;OT;Flight On Time;ZDJ;2023-05-29;19:26;2023-05-29;19:26;;;OT;Flight On Time;YY;9427;TRN;OT;Flight On Time
YY9420;ZHF;2023-05-29;19:56;2023-05-29;19:56;;;OT;Flight On Time;QLS;2023-05-29;20:40;2023-05-29;20:40;;;OT;Flight On Time;YY;9420;TRN;OT;Flight On Time
YY9422;ZHF;2023-05-29;20:56;2023-05-29;20:56;;;OT;Flight On Time;QLS;2023-05-29;21:40;2023-05-29;21:40;;;OT;Flight On Time;YY;9422;TRN;OT;Flight On Time
YY9424;ZHF;2023-05-29;21:56;2023-05-29;21:56;;;OT;Flight On Time;QLS;2023-05-29;22:40;2023-05-29;22:40;;;OT;Flight On Time;YY;9424;TRN;OT;Flight On Time
YY9428;ZHF;2023-05-29;23:30;2023-05-29;23:30;;;OT;Flight On Time;QLS;2023-05-30;00:20;2023-05-30;00:20;;;OT;Flight On Time;YY;9428;TRN;OT;Flight On Time
EW7515;IBZ;2023-05-29;09:55;2023-05-29;09:50;;;DP;Flight Departed;HAM;2023-05-29;12:50;2023-05-29;12:41;1;;LD;Flight Landed;EW;7515;32A;LD;Flight Landed
EW9501;IBZ;2023-05-29;11:15;2023-05-29;12:56;;;DP;Flight Departed;DUS;2023-05-29;13:55;2023-05-29;15:20;;B91;LD;Flight Landed;EW;9501;32Z;LD;Flight Landed
LH1847;IBZ;2023-05-29;12:05;2023-05-29;12:09;;0002;DP;Flight Departed;MUC;2023-05-29;14:20;2023-05-29;14:23;2;K13;LD;Flight Landed;LH;1847;32Q;LD;Flight Landed
4Y531;IBZ;2023-05-29;12:50;2023-05-29;13:03;;0006;DP;Flight Departed;FRA;2023-05-29;15:15;2023-05-29;15:35;1;B09;LD;Flight Landed;4Y;531;32A;LD;Flight Landed
EW2595;IBZ;2023-05-29;14:25;2023-05-29;14:41;;;DP;Flight Departed;STR;2023-05-29;16:40;2023-05-29;16:47;1;;LD;Flight Landed;EW;2595;31D;LD;Flight Landed
EW545;IBZ;2023-05-29;15:15;2023-05-29;15:19;;;DP;Flight Departed;CGN;2023-05-29;17:45;2023-05-29;17:57;1;B50;LD;Flight Landed;EW;545;32Z;LD;Flight Landed
WK267;IBZ;2023-05-29;15:50;2023-05-29;16:10;;;DP;Flight Departed;ZRH;2023-05-29;17:50;2023-05-29;18:09;;;LD;Flight Landed;WK;267;320;LD;Flight Landed
LH1821;IBZ;2023-05-29;18:20;2023-05-29;18:40;;0006;DP;Flight Departed;MUC;2023-05-29;20:35;2023-05-29;20:47;2;G20;LD;Flight Landed;LH;1821;32Q;LD;Flight Landed
EW8541;IBZ;2023-05-29;19:35;2023-05-29;20:19;;;DP;Flight Departed;BER;2023-05-29;22:25;2023-05-29;23:06;1;A30;LD;Flight Landed;EW;8541;320;LD;Flight Landed
E66809;PAD;2023-05-29;05:00;2023-05-29;04:57;;;DP;Flight Departed;PMI;2023-05-29;07:20;2023-05-29;07:11;;;LD;Flight Landed;E6;6809;320;LD;Flight Landed
CL2183;PAD;2023-05-29;06:00;2023-05-29;05:50;;002;DP;Flight Departed;MUC;2023-05-29;07:00;2023-05-29;06:45;2;T02S;LD;Flight Landed;CL;2183;CR9;LD;Flight Landed
CL2179;PAD;2023-05-29;13:25;2023-05-29;13:32;;002;DP;Flight Departed;MUC;2023-05-29;14:25;2023-05-29;14:39;2;T02S;LD;Flight Landed;CL;2179;CR9;LD;Flight Landed
E66839;PAD;2023-05-29;17:20;2023-05-29;17:17;;;DP;Flight Departed;PMI;2023-05-29;19:40;2023-05-29;19:26;;;LD;Flight Landed;E6;6839;32A;LD;Flight Landed
CL1661;TSR;2023-05-29;06:15;2023-05-29;06:21;;007;DP;Flight Departed;MUC;2023-05-29;06:50;2023-05-29;06:52;2;H40;LD;Flight Landed;CL;1661;31K;LD;Flight Landed
X82495;TSR;2023-05-29;09:10;2023-05-29;09:28;;;DP;Flight Departed;STR;2023-05-29;10:05;2023-05-29;10:09;1;;LD;Flight Landed;X8;2495;320;LD;Flight Landed
CL1471;TSR;2023-05-29;12:30;2023-05-29;13:12;;007;DP;Flight Departed;FRA;2023-05-29;13:30;2023-05-29;14:04;1;Area A;LD;Flight Landed;CL;1471;E90;LD;Flight Landed
CL1657;TSR;2023-05-29;14:05;2023-05-29;14:35;;007;DP;Flight Departed;MUC;2023-05-29;14:40;2023-05-29;15:05;2;H16;LD;Flight Landed;CL;1657;31K;LD;Flight Landed
2A3433;ZBA;2023-05-29;05:21;2023-05-29;05:25;;T04;DP;Flight Departed;QFB;2023-05-29;05:51;2023-05-29;05:53;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
2A3437;ZBA;2023-05-29;07:21;2023-05-29;07:23;;T04;DP;Flight Departed;QFB;2023-05-29;07:52;2023-05-29;08:06;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3441;ZBA;2023-05-29;09:22;2023-05-29;09:23;;T04;DP;Flight Departed;QFB;2023-05-29;09:54;2023-05-29;09:57;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3445;ZBA;2023-05-29;11:22;2023-05-29;11:22;;T04;DP;Flight Departed;QFB;2023-05-29;11:54;2023-05-29;11:57;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3449;ZBA;2023-05-29;13:22;2023-05-29;13:21;;T04;DP;Flight Departed;QFB;2023-05-29;13:54;2023-05-29;13:52;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3453;ZBA;2023-05-29;15:22;2023-05-29;15:22;;T04;DP;Flight Departed;QFB;2023-05-29;15:54;2023-05-29;15:59;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3457;ZBA;2023-05-29;17:21;2023-05-29;17:23;;T04;DP;Flight Departed;QFB;2023-05-29;17:52;2023-05-29;17:55;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3433;MHJ;2023-05-29;07:36;2023-05-29;07:37;;T03;DP;Flight Departed;FRA;2023-05-29;08:06;2023-05-29;08:08;TN;T04;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
2A3430;MHJ;2023-05-29;08:35;2023-05-29;08:35;;T04;DP;Flight Departed;KJR;2023-05-29;08:58;2023-05-29;08:58;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
2A3437;MHJ;2023-05-29;09:36;2023-05-29;09:39;;T03;DP;Flight Departed;FRA;2023-05-29;10:06;2023-05-29;10:09;TN;T04;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3432;MHJ;2023-05-29;10:35;2023-05-29;10:35;;T04;DP;Flight Departed;KJR;2023-05-29;10:58;2023-05-29;10:57;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
2A3441;MHJ;2023-05-29;11:36;2023-05-29;11:49;;T03;DP;Flight Departed;FRA;2023-05-29;12:06;2023-05-29;12:48;TN;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3434;MHJ;2023-05-29;12:35;2023-05-29;12:40;;T04;DP;Flight Departed;KJR;2023-05-29;12:58;2023-05-29;13:00;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
2A3445;MHJ;2023-05-29;13:36;2023-05-29;13:36;;T03;DP;Flight Departed;FRA;2023-05-29;14:06;2023-05-29;14:08;TN;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3442;MHJ;2023-05-29;14:35;2023-05-29;14:38;;T04;DP;Flight Departed;KJR;2023-05-29;14:58;2023-05-29;14:59;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
2A3449;MHJ;2023-05-29;15:36;2023-05-29;15:37;;T03;DP;Flight Departed;FRA;2023-05-29;16:06;2023-05-29;16:08;TN;T04;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3446;MHJ;2023-05-29;16:35;2023-05-29;16:35;;T04;DP;Flight Departed;KJR;2023-05-29;16:58;2023-05-29;16:59;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
2A3453;MHJ;2023-05-29;17:36;2023-05-29;17:44;;T03;DP;Flight Departed;FRA;2023-05-29;18:06;2023-05-29;18:18;TN;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3450;MHJ;2023-05-29;18:35;2023-05-29;18:38;;T04;DP;Flight Departed;KJR;2023-05-29;18:58;2023-05-29;19:01;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
2A3457;MHJ;2023-05-29;19:36;2023-05-29;19:36;;T03;DP;Flight Departed;FRA;2023-05-29;20:06;2023-05-29;20:09;TN;T04;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3454;MHJ;2023-05-29;20:35;2023-05-29;20:39;;T04;DP;Flight Departed;KJR;2023-05-29;20:58;2023-05-29;21:00;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
2A3458;MHJ;2023-05-29;22:35;2023-05-29;23:28;;T04;DP;Flight Departed;KJR;2023-05-29;22:59;2023-05-29;23:49;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
E66807;FMO;2023-05-29;03:40;2023-05-29;03:28;;;DP;Flight Departed;PMI;2023-05-29;06:00;2023-05-29;05:36;;;LD;Flight Landed;E6;6807;320;LD;Flight Landed
E66823;FMO;2023-05-29;04:25;2023-05-29;04:19;;;DP;Flight Departed;PMI;2023-05-29;06:45;2023-05-29;06:35;;;LD;Flight Landed;E6;6823;32A;LD;Flight Landed
CL2143;FMO;2023-05-29;06:00;2023-05-29;05:55;;C13;DP;Flight Departed;MUC;2023-05-29;07:05;2023-05-29;06:56;2;T02S;LD;Flight Landed;CL;2143;CR9;LD;Flight Landed
CL2135;FMO;2023-05-29;09:25;2023-05-29;09:26;;C13;DP;Flight Departed;MUC;2023-05-29;10:30;2023-05-29;10:31;2;T02S;LD;Flight Landed;CL;2135;CR9;LD;Flight Landed
CL065;FMO;2023-05-29;10:30;2023-05-29;10:31;;C14;DP;Flight Departed;FRA;2023-05-29;11:20;2023-05-29;11:15;1;Area A;LD;Flight Landed;CL;065;CR9;LD;Flight Landed
CL067;FMO;2023-05-29;14:35;2023-05-29;14:38;;C14;DP;Flight Departed;FRA;2023-05-29;15:25;2023-05-29;15:24;1;Area A;LD;Flight Landed;CL;067;CR9;LD;Flight Landed
CL2139;FMO;2023-05-29;17:15;2023-05-29;17:18;;C13;DP;Flight Departed;MUC;2023-05-29;18:20;2023-05-29;18:21;2;G81;LD;Flight Landed;CL;2139;CR9;LD;Flight Landed
CL069;FMO;2023-05-29;18:25;2023-05-29;18:35;;C14;DP;Flight Departed;FRA;2023-05-29;19:15;2023-05-29;19:19;1;Area A;LD;Flight Landed;CL;069;CR9;LD;Flight Landed
CL2141;FMO;2023-05-29;20:30;2023-05-29;20:27;;C13;DP;Flight Departed;MUC;2023-05-29;21:35;2023-05-29;21:29;2;T02S;LD;Flight Landed;CL;2141;CR9;LD;Flight Landed
2A3645;DHC;2023-05-29;06:44;2023-05-29;06:44;;T07;DP;Flight Departed;ZPE;2023-05-29;07:35;2023-05-29;07:34;;;LD;Flight Landed;2A;3645;TRN;LD;Flight Landed
2A3649;DHC;2023-05-29;08:44;2023-05-29;08:49;;T07;DP;Flight Departed;ZPE;2023-05-29;09:35;2023-05-29;09:36;;;LD;Flight Landed;2A;3649;TRN;LD;Flight Landed
2A3651;DHC;2023-05-29;09:44;2023-05-29;09:48;;T08;DP;Flight Departed;ZPE;2023-05-29;10:35;2023-05-29;10:34;;;LD;Flight Landed;2A;3651;TRN;LD;Flight Landed
2A3653;DHC;2023-05-29;10:44;2023-05-29;10:45;;T08;DP;Flight Departed;ZPE;2023-05-29;11:35;2023-05-29;11:35;;;LD;Flight Landed;2A;3653;TRN;LD;Flight Landed
2A3640;DHC;2023-05-29;11:17;2023-05-29;11:18;;T09;DP;Flight Departed;ZMB;2023-05-29;12:14;2023-05-29;12:15;;;LD;Flight Landed;2A;3640;TRN;LD;Flight Landed
