FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
LH1622;MUC;2023-05-27;11:20;2023-05-27;11:37;2;K10;DP;Flight Departed;KRK;2023-05-27;12:40;2023-05-27;12:48;;;LD;Flight Landed;LH;1622;319;LD;Flight Landed
CL1630;MUC;2023-05-27;11:20;2023-05-27;11:25;2;G72;DP;Flight Departed;WRO;2023-05-27;12:30;2023-05-27;12:29;;;LD;Flight Landed;CL;1630;CR9;LD;Flight Landed
CL1636;MUC;2023-05-27;11:20;2023-05-27;11:36;2;G65;DP;Flight Departed;POZ;2023-05-27;12:30;2023-05-27;12:45;;;LD;Flight Landed;CL;1636;CR9;LD;Flight Landed
LH2262;MUC;2023-05-27;11:20;2023-05-27;11:33;2;K07;DP;Flight Departed;MRS;2023-05-27;13:00;2023-05-27;13:08;1A;;LD;Flight Landed;LH;2262;32N;LD;Flight Landed
LH2272;MUC;2023-05-27;11:20;2023-05-27;11:34;2;G48;DP;Flight Departed;NCE;2023-05-27;12:45;2023-05-27;12:51;1;;LD;Flight Landed;LH;2272;32N;LD;Flight Landed
CL1676;MUC;2023-05-27;11:30;2023-05-27;12:02;2;K08;DP;Flight Departed;BUD;2023-05-27;12:45;2023-05-27;13:17;2A;;LD;Flight Landed;CL;1676;31K;LD;Flight Landed
CL1696;MUC;2023-05-27;11:30;2023-05-27;11:46;2;G69;DP;Flight Departed;LJU;2023-05-27;12:30;2023-05-27;12:39;;;LD;Flight Landed;CL;1696;CR9;LD;Flight Landed
CL2014;MUC;2023-05-27;11:30;2023-05-27;11:41;2;G10;DP;Flight Departed;DUS;2023-05-27;12:40;2023-05-27;12:42;;A63;LD;Flight Landed;CL;2014;319;LD;Flight Landed
YY3804;MUC;2023-05-27;11:30;;;2;BUS13;NO;No Status;NUE;2023-05-27;13:45;;;;;NO;No Status;YY;3804;BUS;NA;No Status
EN8294;MUC;2023-05-27;11:35;2023-05-27;11:58;2;G32;DP;Flight Departed;GOA;2023-05-27;12:50;2023-05-27;13:12;;;LD;Flight Landed;EN;8294;E95;LD;Flight Landed
LH1802;MUC;2023-05-27;11:35;2023-05-27;11:49;2;K14;DP;Flight Departed;MAD;2023-05-27;14:15;2023-05-27;14:40;2;;LD;Flight Landed;LH;1802;32A;LD;Flight Landed
EN8240;MUC;2023-05-27;11:40;2023-05-27;11:51;2;K16;DP;Flight Departed;BLQ;2023-05-27;12:45;2023-05-27;12:52;;;LD;Flight Landed;EN;8240;E95;LD;Flight Landed
EW1992;MUC;2023-05-27;11:40;2023-05-27;11:48;1;D16;DP;Flight Departed;PMI;2023-05-27;13:55;2023-05-27;13:52;;;LD;Flight Landed;EW;1992;32A;LD;Flight Landed
EN8730;MUC;2023-05-27;11:40;2023-05-27;14:05;2;K16;DP;Flight Departed;DRS;2023-05-27;12:35;2023-05-27;14:55;;;LD;Flight Landed;EN;8730;E95;LD;Flight Landed
CL2178;MUC;2023-05-27;11:40;2023-05-27;11:52;2;G13;DP;Flight Departed;PAD;2023-05-27;12:40;2023-05-27;12:48;;;LD;Flight Landed;CL;2178;CR9;LD;Flight Landed
CL2328;MUC;2023-05-27;11:40;2023-05-27;11:42;2;G81;DP;Flight Departed;VIE;2023-05-27;12:35;2023-05-27;12:39;3;ARS;LD;Flight Landed;CL;2328;CR9;LD;Flight Landed
CL2384;MUC;2023-05-27;11:40;2023-05-27;11:41;2;G66;DP;Flight Departed;GVA;2023-05-27;12:50;2023-05-27;12:56;1;;LD;Flight Landed;CL;2384;CR9;LD;Flight Landed
LH1726;MUC;2023-05-27;11:45;2023-05-27;11:56;2;G30;DP;Flight Departed;ZAG;2023-05-27;12:45;2023-05-27;12:59;;;LD;Flight Landed;LH;1726;32A;LD;Flight Landed
CL2368;MUC;2023-05-27;11:45;2023-05-27;11:59;2;G70;DP;Flight Departed;ZRH;2023-05-27;12:35;2023-05-27;12:51;;;LD;Flight Landed;CL;2368;CR9;LD;Flight Landed
EN8350;MUC;2023-05-27;11:50;2023-05-27;12:09;2;H39;DP;Flight Departed;JER;2023-05-27;12:50;2023-05-27;13:01;;;LD;Flight Landed;EN;8350;E95;LD;Flight Landed
LH2192;MUC;2023-05-27;11:50;2023-05-27;12:02;2;K03;DP;Flight Departed;BRE;2023-05-27;12:55;2023-05-27;13:10;;;LD;Flight Landed;LH;2192;319;LD;Flight Landed
LH480;MUC;2023-05-27;11:55;2023-05-27;12:18;2;H02;DP;Flight Departed;DEN;2023-05-27;14:25;2023-05-27;15:00;;;LD;Flight Landed;LH;480;359;LD;Flight Landed
LH766;MUC;2023-05-27;11:55;2023-05-27;12:23;2;L13;DP;Flight Departed;BOM;2023-05-27;23:10;2023-05-27;23:33;2;;LD;Flight Landed;LH;766;35S;LD;Flight Landed
E61994;MUC;2023-05-27;12:00;2023-05-27;12:11;1;D03;DP;Flight Departed;PMI;2023-05-27;14:15;2023-05-27;14:20;;;LD;Flight Landed;E6;1994;320;LD;Flight Landed
LH105;MUC;2023-05-27;12:00;2023-05-27;12:55;2;G34;DP;Flight Departed;FRA;2023-05-27;13:00;2023-05-27;13:52;1;A50;LD;Flight Landed;LH;105;32M;LD;Flight Landed
LH410;MUC;2023-05-27;12:00;2023-05-27;12:15;2;L30;DP;Flight Departed;JFK;2023-05-27;15:00;2023-05-27;14:45;1;005;LD;Flight Landed;LH;410;346;LD;Flight Landed
EN1690;MUC;2023-05-27;12:00;2023-05-27;12:53;2;K18;DP;Flight Departed;PRG;2023-05-27;12:50;2023-05-27;13:36;2;;LD;Flight Landed;EN;1690;E95;LD;Flight Landed
EW1786;MUC;2023-05-27;12:05;2023-05-27;12:32;1;D15;DP;Flight Departed;PMI;2023-05-27;14:20;2023-05-27;14:41;;;LD;Flight Landed;EW;1786;320;LD;Flight Landed
CL1826;MUC;2023-05-27;12:10;2023-05-27;12:57;2;G04;DP;Flight Departed;BIO;2023-05-27;14:25;2023-05-27;15:09;;;LD;Flight Landed;CL;1826;31K;LD;Flight Landed
LH2230;MUC;2023-05-27;12:10;2023-05-27;12:22;2;K01;DP;Flight Departed;CDG;2023-05-27;13:50;2023-05-27;13:55;1;061;LD;Flight Landed;LH;2230;32N;LD;Flight Landed
LH2416;MUC;2023-05-27;12:10;2023-05-27;12:15;2;K09;DP;Flight Departed;ARN;2023-05-27;14:25;2023-05-27;14:18;5;;LD;Flight Landed;LH;2416;321;LD;Flight Landed
LH452;MUC;2023-05-27;12:20;2023-05-27;12:26;2;L21;DP;Flight Departed;LAX;2023-05-27;15:20;2023-05-27;15:19;B;154;LD;Flight Landed;LH;452;359;LD;Flight Landed
4Y1844;MUC;2023-05-27;12:20;2023-05-27;12:27;2;G20;DP;Flight Departed;XRY;2023-05-27;15:25;2023-05-27;15:27;;;LD;Flight Landed;4Y;1844;32A;LD;Flight Landed
LH762;MUC;2023-05-27;12:25;2023-05-27;12:43;2;L15;DP;Flight Departed;DEL;2023-05-27;23:30;2023-05-27;23:40;3;;LD;Flight Landed;LH;762;359;LD;Flight Landed
LH1774;MUC;2023-05-27;12:30;2023-05-27;12:48;2;K07;DP;Flight Departed;SKG;2023-05-27;15:30;2023-05-27;15:48;;;LD;Flight Landed;LH;1774;32A;LD;Flight Landed
LH466;MUC;2023-05-27;12:35;2023-05-27;12:37;2;L25;DP;Flight Departed;SAN;2023-05-27;15:25;2023-05-27;15:25;2;;LD;Flight Landed;LH;466;359;LD;Flight Landed
LH428;MUC;2023-05-27;12:45;2023-05-27;13:30;2;L26;DP;Flight Departed;CLT;2023-05-27;16:25;2023-05-27;16:52;;D12;LD;Flight Landed;LH;428;359;LD;Flight Landed
LH1748;MUC;2023-05-27;12:45;2023-05-27;13:22;2;G46;DP;Flight Departed;RHO;2023-05-27;16:30;2023-05-27;16:56;;;LD;Flight Landed;LH;1748;32N;LD;Flight Landed
LH714;MUC;2023-05-27;12:50;2023-05-27;12:57;2;H32;DP;Flight Departed;HND;2023-05-28;08:00;2023-05-28;08:15;3;145;LD;Flight Landed;LH;714;359;LD;Flight Landed
LH1814;MUC;2023-05-27;12:50;2023-05-27;13:05;2;G48;DP;Flight Departed;BCN;2023-05-27;14:50;2023-05-27;15:10;1;;LD;Flight Landed;LH;1814;321;LD;Flight Landed
LH1846;MUC;2023-05-27;12:50;2023-05-27;13:24;2;K22;DP;Flight Departed;IBZ;2023-05-27;15:15;2023-05-27;15:48;;;LD;Flight Landed;LH;1846;32Q;LD;Flight Landed
LH2060;MUC;2023-05-27;13:10;2023-05-27;13:27;2;G10;DP;Flight Departed;HAM;2023-05-27;14:30;2023-05-27;14:40;2;;LD;Flight Landed;LH;2060;32A;LD;Flight Landed
CL2016;MUC;2023-05-27;13:30;2023-05-27;13:39;2;G81;DP;Flight Departed;DUS;2023-05-27;14:40;2023-05-27;14:41;;B91;LD;Flight Landed;CL;2016;CR9;LD;Flight Landed
LH1868;MUC;2023-05-27;13:35;2023-05-27;13:45;2;K09;DP;Flight Departed;FCO;2023-05-27;15:00;2023-05-27;15:08;1;;LD;Flight Landed;LH;1868;319;LD;Flight Landed
EN8210;MUC;2023-05-27;13:40;2023-05-27;14:08;2;K18;DP;Flight Departed;VRN;2023-05-27;14:35;2023-05-27;15:02;;;LD;Flight Landed;EN;8210;E95;LD;Flight Landed
LH109;MUC;2023-05-27;14:00;2023-05-27;14:29;2;G34;DP;Flight Departed;FRA;2023-05-27;15:00;2023-05-27;15:19;1;A16;LD;Flight Landed;LH;109;320;LD;Flight Landed
LH1942;MUC;2023-05-27;14:00;2023-05-27;14:49;2;G28;DP;Flight Departed;BER;2023-05-27;15:05;2023-05-27;15:48;1;B10;LD;Flight Landed;LH;1942;32A;LD;Flight Landed
4Y1772;MUC;2023-05-27;14:05;2023-05-27;14:09;2;H40;DP;Flight Departed;BJV;2023-05-27;17:50;2023-05-27;17:55;;;LD;Flight Landed;4Y;1772;32A;LD;Flight Landed
CL1792;MUC;2023-05-27;14:20;2023-05-27;14:27;2;G20;DP;Flight Departed;OVD;2023-05-27;17:00;2023-05-27;16:52;;;LD;Flight Landed;CL;1792;319;LD;Flight Landed
E69083;MUC;2023-05-27;14:25;2023-05-27;14:50;1;D03;DP;Flight Departed;DUS;2023-05-27;15:40;2023-05-27;15:58;;A42;LD;Flight Landed;E6;9083;32A;LD;Flight Landed
LH1710;MUC;2023-05-27;14:30;2023-05-27;14:38;2;K05;DP;Flight Departed;DBV;2023-05-27;15:55;2023-05-27;16:06;;;LD;Flight Landed;LH;1710;32V;LD;Flight Landed
CL2288;MUC;2023-05-27;14:30;2023-05-27;14:30;2;G82;DP;Flight Departed;BRU;2023-05-27;15:50;2023-05-27;15:45;;;LD;Flight Landed;CL;2288;CR9;LD;Flight Landed
LH2418;MUC;2023-05-27;14:30;2023-05-27;14:51;2;G24;DP;Flight Departed;ARN;2023-05-27;16:40;2023-05-27;17:00;5;;LD;Flight Landed;LH;2418;32A;LD;Flight Landed
LH1848;MUC;2023-05-27;14:40;2023-05-27;14:58;2;K11;DP;Flight Departed;ALC;2023-05-27;17:20;2023-05-27;17:32;;;LD;Flight Landed;LH;1848;32V;LD;Flight Landed
LH1916;MUC;2023-05-27;14:40;2023-05-27;14:43;2;G27;DP;Flight Departed;PMO;2023-05-27;16:35;2023-05-27;16:34;;;LD;Flight Landed;LH;1916;321;LD;Flight Landed
LH1924;MUC;2023-05-27;14:40;2023-05-27;14:50;2;K22;DP;Flight Departed;MLA;2023-05-27;16:55;2023-05-27;17:04;;;LD;Flight Landed;LH;1924;32A;LD;Flight Landed
CL1624;MUC;2023-05-27;14:45;2023-05-27;15:02;2;G63;DP;Flight Departed;KRK;2023-05-27;16:05;2023-05-27;16:08;;;LD;Flight Landed;CL;1624;CR9;LD;Flight Landed
LH2476;MUC;2023-05-27;14:45;2023-05-27;14:51;2;H14;DP;Flight Departed;LHR;2023-05-27;15:45;2023-05-27;15:44;2;;LD;Flight Landed;LH;2476;32N;LD;Flight Landed
LH1716;MUC;2023-05-27;14:50;2023-05-27;15:00;2;K15;DP;Flight Departed;SPU;2023-05-27;16:10;2023-05-27;16:24;;;LD;Flight Landed;LH;1716;32V;LD;Flight Landed
CL1896;MUC;2023-05-27;14:50;2023-05-27;14:50;2;G64;DP;Flight Departed;AOI;2023-05-27;15:55;2023-05-27;15:55;;;LD;Flight Landed;CL;1896;CR9;LD;Flight Landed
LH1910;MUC;2023-05-27;14:50;2023-05-27;16:00;2;G44;DP;Flight Departed;OLB;2023-05-27;16:30;2023-05-27;17:37;;;LD;Flight Landed;LH;1910;32N;LD;Flight Landed
CL1980;MUC;2023-05-27;14:50;2023-05-27;14:58;2;G37;DP;Flight Departed;CGN;2023-05-27;15:55;2023-05-27;15:56;1;C11;LD;Flight Landed;CL;1980;CR9;LD;Flight Landed
LH1720;MUC;2023-05-27;14:55;2023-05-27;15:08;2;K01;DP;Flight Departed;ZAD;2023-05-27;16:05;2023-05-27;16:18;;;LD;Flight Landed;LH;1720;32A;LD;Flight Landed
CL2018;MUC;2023-05-27;14:55;2023-05-27;15:00;2;G19;DP;Flight Departed;DUS;2023-05-27;16:05;2023-05-27;16:02;;B91;LD;Flight Landed;CL;2018;CR9;LD;Flight Landed
CL2168;MUC;2023-05-27;14:55;2023-05-27;15:02;2;G31;DP;Flight Departed;LEJ;2023-05-27;15:55;2023-05-27;15:56;;;LD;Flight Landed;CL;2168;CR9;LD;Flight Landed
CL2194;MUC;2023-05-27;14:55;2023-05-27;15:01;2;G23;DP;Flight Departed;BRE;2023-05-27;16:05;2023-05-27;16:10;;;LD;Flight Landed;CL;2194;CR9;LD;Flight Landed
LH1762;MUC;2023-05-27;15:00;2023-05-27;15:02;2;G30;DP;Flight Departed;ZTH;2023-05-27;18:15;2023-05-27;18:18;;;LD;Flight Landed;LH;1762;32V;LD;Flight Landed
YY3806;MUC;2023-05-27;15:00;;;2;BUS13;NO;No Status;NUE;2023-05-27;17:15;;;;;NO;No Status;YY;3806;BUS;NA;No Status
CL1736;MUC;2023-05-27;15:05;2023-05-27;15:10;2;H33;DP;Flight Departed;BEG;2023-05-27;16:35;2023-05-27;16:50;2;;LD;Flight Landed;CL;1736;CR9;LD;Flight Landed
LH2306;MUC;2023-05-27;15:05;2023-05-27;15:02;2;G16;DP;Flight Departed;AMS;2023-05-27;16:35;2023-05-27;16:24;;;LD;Flight Landed;LH;2306;32M;LD;Flight Landed
EN8196;MUC;2023-05-27;15:10;2023-05-27;15:56;2;K05;DP;Flight Departed;FLR;2023-05-27;16:25;2023-05-27;17:05;;;LD;Flight Landed;EN;8196;E95;LD;Flight Landed
LH1746;MUC;2023-05-27;15:10;2023-05-27;15:32;2;K16;DP;Flight Departed;KLX;2023-05-27;18:30;2023-05-27;18:52;;;LD;Flight Landed;LH;1746;32A;LD;Flight Landed
LH1754;MUC;2023-05-27;15:10;2023-05-27;15:22;2;K14;DP;Flight Departed;ATH;2023-05-27;18:35;2023-05-27;18:46;;;LD;Flight Landed;LH;1754;32Q;LD;Flight Landed
LH1878;MUC;2023-05-27;15:10;2023-05-27;15:21;2;K09;DP;Flight Departed;NAP;2023-05-27;16:45;2023-05-27;16:50;;;LD;Flight Landed;LH;1878;32V;LD;Flight Landed
LH1744;MUC;2023-05-27;15:15;2023-05-27;15:20;2;L03;DP;Flight Departed;TUN;2023-05-27;16:25;2023-05-27;16:28;M;;LD;Flight Landed;LH;1744;32M;LD;Flight Landed
CL1856;MUC;2023-05-27;15:15;2023-05-27;15:26;2;G65;DP;Flight Departed;MXP;2023-05-27;16:20;2023-05-27;16:24;1;;LD;Flight Landed;CL;1856;CR9;LD;Flight Landed
LH2062;MUC;2023-05-27;15:15;2023-05-27;15:29;2;G04;DP;Flight Departed;HAM;2023-05-27;16:30;2023-05-27;16:40;2;;LD;Flight Landed;LH;2062;319;LD;Flight Landed
CL2450;MUC;2023-05-27;15:15;2023-05-27;15:16;2;K08;DP;Flight Departed;BGO;2023-05-27;17:30;2023-05-27;17:26;;;LD;Flight Landed;CL;2450;319;LD;Flight Landed
EN8204;MUC;2023-05-27;15:20;2023-05-27;15:42;2;G69;DP;Flight Departed;VCE;2023-05-27;16:20;2023-05-27;16:43;;;LD;Flight Landed;EN;8204;E95;LD;Flight Landed
EN8256;MUC;2023-05-27;15:20;2023-05-27;15:24;2;G42;DP;Flight Departed;TRN;2023-05-27;16:35;2023-05-27;16:37;;;LD;Flight Landed;EN;8256;E95;LD;Flight Landed
LH434;MUC;2023-05-27;15:25;2023-05-27;15:39;2;L25;DP;Flight Departed;ORD;2023-05-27;18:15;2023-05-27;18:20;5;M21;LD;Flight Landed;LH;434;346;LD;Flight Landed
CL2138;MUC;2023-05-27;15:25;2023-05-27;15:52;2;G15;DP;Flight Departed;FMO;2023-05-27;16:35;2023-05-27;16:57;;;LD;Flight Landed;CL;2138;CR9;LD;Flight Landed
LH2464;MUC;2023-05-27;15:25;2023-05-27;15:42;2;K12;DP;Flight Departed;HEL;2023-05-27;18:55;2023-05-27;19:08;;;LD;Flight Landed;LH;2464;32A;LD;Flight Landed
CL2518;MUC;2023-05-27;15:25;2023-05-27;15:25;2;H46;DP;Flight Departed;DUB;2023-05-27;16:55;2023-05-27;16:49;1;;LD;Flight Landed;CL;2518;32N;LD;Flight Landed
LH2232;MUC;2023-05-27;15:30;2023-05-27;15:34;2;K06;DP;Flight Departed;CDG;2023-05-27;17:10;2023-05-27;17:10;1;064;LD;Flight Landed;LH;2232;319;LD;Flight Landed
LH2370;MUC;2023-05-27;15:30;2023-05-27;15:33;2;G20;DP;Flight Departed;ZRH;2023-05-27;16:20;2023-05-27;16:25;;;LD;Flight Landed;LH;2370;319;LD;Flight Landed
OS104;MUC;2023-05-27;15:30;2023-05-27;15:33;2;G18;DP;Flight Departed;VIE;2023-05-27;16:35;2023-05-27;16:28;3;F16A;LD;Flight Landed;OS;104;320;LD;Flight Landed
WX1678;MUC;2023-05-27;15:35;2023-05-27;17:05;2;G71;DP;Flight Departed;BUD;2023-05-27;16:50;2023-05-27;18:16;2A;;LD;Flight Landed;WX;1678;CRK;LD;Flight Landed
4Y1836;MUC;2023-05-27;15:35;2023-05-27;15:46;2;K04;DP;Flight Departed;MAH;2023-05-27;17:40;2023-05-27;17:50;;;LD;Flight Landed;4Y;1836;32A;LD;Flight Landed
EN2100;MUC;2023-05-27;15:35;2023-05-27;16:08;2;G27;DP;Flight Departed;HAJ;2023-05-27;16:40;2023-05-27;17:10;;A05;LD;Flight Landed;EN;2100;E95;LD;Flight Landed
EN2224;MUC;2023-05-27;15:40;2023-05-27;15:46;2;G22;DP;Flight Departed;BIQ;2023-05-27;17:45;2023-05-27;17:44;;;LD;Flight Landed;EN;2224;E95;LD;Flight Landed
CL1704;MUC;2023-05-27;15:45;2023-05-27;16:00;2;H40;DP;Flight Departed;SOF;2023-05-27;18:35;2023-05-27;18:48;2;;LD;Flight Landed;CL;1704;31K;LD;Flight Landed
LH1816;MUC;2023-05-27;15:45;2023-05-27;16:01;2;K20;DP;Flight Departed;BCN;2023-05-27;17:45;2023-05-27;17:59;1;;LD;Flight Landed;LH;1816;32Q;LD;Flight Landed
CL1828;MUC;2023-05-27;15:45;2023-05-27;16:27;2;G10;DP;Flight Departed;BIO;2023-05-27;18:00;2023-05-27;18:39;;;LD;Flight Landed;CL;1828;319;LD;Flight Landed
LH1908;MUC;2023-05-27;15:45;2023-05-27;16:24;2;G26;DP;Flight Departed;CTA;2023-05-27;17:50;2023-05-27;18:53;;;LD;Flight Landed;LH;1908;321;LD;Flight Landed
CL2386;MUC;2023-05-27;15:45;2023-05-27;15:52;2;G63;DP;Flight Departed;GVA;2023-05-27;16:55;2023-05-27;17:05;1;;LD;Flight Landed;CL;2386;CR9;LD;Flight Landed
LH424;MUC;2023-05-27;15:50;2023-05-27;16:25;2;L30;DP;Flight Departed;BOS;2023-05-27;18:20;2023-05-27;18:33;E;E10;LD;Flight Landed;LH;424;346;LD;Flight Landed
EN2264;MUC;2023-05-27;15:15;2023-05-27;17:18;2;G46;DP;Flight Departed;MRS;2023-05-27;16:55;2023-05-27;18:57;1A;;LD;Flight Landed;EN;2264;E95;LD;Flight Landed
LH2454;MUC;2023-05-27;15:55;2023-05-27;16:44;2;K11;DP;Flight Departed;OSL;2023-05-27;18:05;2023-05-27;18:49;;;LD;Flight Landed;LH;2454;32N;LD;Flight Landed
LH2502;MUC;2023-05-27;15:55;2023-05-27;16:38;2;L10;DP;Flight Departed;MAN;2023-05-27;17:00;2023-05-27;17:41;1;;LD;Flight Landed;LH;2502;32V;LD;Flight Landed
CL2510;MUC;2023-05-27;15:55;2023-05-27;16:33;2;H28;DP;Flight Departed;BHX;2023-05-27;16:55;2023-05-27;17:21;;;LD;Flight Landed;CL;2510;31K;LD;Flight Landed
LH1946;MUC;2023-05-27;16:00;2023-05-27;16:50;2;G24;DP;Flight Departed;BER;2023-05-27;17:05;2023-05-27;17:47;1;B17;LD;Flight Landed;LH;1946;32N;LD;Flight Landed
WX2148;MUC;2023-05-27;16:00;2023-05-27;16:56;2;G81;DP;Flight Departed;STR;2023-05-27;16:45;2023-05-27;17:44;1;;LD;Flight Landed;WX;2148;CR9;LD;Flight Landed
LH414;MUC;2023-05-27;16:20;2023-05-27;17:15;2;H08;DP;Flight Departed;IAD;2023-05-27;19:40;2023-05-27;19:59;;B45;LD;Flight Landed;LH;414;346;LD;Flight Landed
LH2280;MUC;2023-05-27;16:20;2023-05-27;16:41;2;G38;DP;Flight Departed;BIA;2023-05-27;17:40;2023-05-27;18:06;;;LD;Flight Landed;LH;2280;321;LD;Flight Landed
CL2020;MUC;2023-05-27;16:30;2023-05-27;17:03;2;G82;DP;Flight Departed;DUS;2023-05-27;17:40;2023-05-27;18:13;;B91;LD;Flight Landed;CL;2020;CR9;LD;Flight Landed
LH1870;MUC;2023-05-27;16:45;2023-05-27;16:48;2;K14;DP;Flight Departed;FCO;2023-05-27;18:10;2023-05-27;18:11;1;;LD;Flight Landed;LH;1870;32V;LD;Flight Landed
EN8286;MUC;2023-05-27;16:50;2023-05-27;17:16;2;G22;DP;Flight Departed;LIN;2023-05-27;18:00;2023-05-27;18:17;;;LD;Flight Landed;EN;8286;E95;LD;Flight Landed
LH474;MUC;2023-05-27;16:50;2023-05-27;17:00;2;L15;DP;Flight Departed;YUL;2023-05-27;19:00;2023-05-27;18:49;;A57;LD;Flight Landed;LH;474;35S;LD;Flight Landed
EN8362;MUC;2023-05-27;17:00;2023-05-27;17:57;2;G14;DP;Flight Departed;ORY;2023-05-27;18:35;2023-05-27;19:31;;;LD;Flight Landed;EN;8362;E95;LD;Flight Landed
LH115;MUC;2023-05-27;17:00;2023-05-27;17:47;2;G20;DP;Flight Departed;FRA;2023-05-27;18:00;2023-05-27;18:40;1;Area A;LD;Flight Landed;LH;115;32N;LD;Flight Landed
LH2442;MUC;2023-05-27;17:10;2023-05-27;17:22;2;G04;DP;Flight Departed;CPH;2023-05-27;18:45;2023-05-27;18:51;2;;LD;Flight Landed;LH;2442;32V;LD;Flight Landed
LH2068;MUC;2023-05-27;17:15;2023-05-27;17:37;2;G10;DP;Flight Departed;HAM;2023-05-27;18:30;2023-05-27;18:49;2;;LD;Flight Landed;LH;2068;32N;LD;Flight Landed
CL1724;MUC;2023-05-27;17:40;2023-05-27;17:47;2;G27;DP;Flight Departed;RJK;2023-05-27;18:40;2023-05-27;18:46;;;LD;Flight Landed;CL;1724;CR9;LD;Flight Landed
EW1990;MUC;2023-05-27;17:45;2023-05-27;18:01;1;D06;DP;Flight Departed;PMI;2023-05-27;20:00;2023-05-27;20:15;;;LD;Flight Landed;EW;1990;32A;LD;Flight Landed
LH117;MUC;2023-05-27;18:00;2023-05-27;18:03;2;G30;DP;Flight Departed;FRA;2023-05-27;19:00;2023-05-27;19:00;1;Area A;LD;Flight Landed;LH;117;320;LD;Flight Landed
LH1952;MUC;2023-05-27;18:00;2023-05-27;18:05;2;G16;DP;Flight Departed;BER;2023-05-27;19:05;2023-05-27;19:06;1;B10;LD;Flight Landed;LH;1952;319;LD;Flight Landed
LH1798;MUC;2023-05-27;18:05;2023-05-27;18:06;2;G34;DP;Flight Departed;PMI;2023-05-27;20:15;2023-05-27;20:23;;;LD;Flight Landed;LH;1798;32M;LD;Flight Landed
CL2252;MUC;2023-05-27;18:05;2023-05-27;18:27;2;G82;DP;Flight Departed;LYS;2023-05-27;19:20;2023-05-27;19:49;1;;LD;Flight Landed;CL;2252;CR9;LD;Flight Landed
CL2322;MUC;2023-05-27;18:35;2023-05-27;18:38;2;G31;DP;Flight Departed;LUX;2023-05-27;19:35;2023-05-27;19:36;;;LD;Flight Landed;CL;2322;CR9;LD;Flight Landed
EN8236;MUC;2023-05-27;18:40;2023-05-27;18:48;2;G22;DP;Flight Departed;VCE;2023-05-27;19:40;2023-05-27;19:45;;;LD;Flight Landed;EN;8236;E95;LD;Flight Landed
CL1988;MUC;2023-05-27;18:40;2023-05-27;18:49;2;G27;DP;Flight Departed;CGN;2023-05-27;19:45;2023-05-27;19:50;1;C11;LD;Flight Landed;CL;1988;CR9;LD;Flight Landed
CL2372;MUC;2023-05-27;18:40;2023-05-27;18:50;2;G37;DP;Flight Departed;ZRH;2023-05-27;19:30;2023-05-27;19:35;;;LD;Flight Landed;CL;2372;CR9;LD;Flight Landed
LH2480;MUC;2023-05-27;18:40;2023-05-27;18:48;2;H38;DP;Flight Departed;LHR;2023-05-27;19:40;2023-05-27;19:38;2;;LD;Flight Landed;LH;2480;32N;LD;Flight Landed
EN8308;MUC;2023-05-27;18:45;2023-05-27;19:16;2;K24;DP;Flight Departed;OLB;2023-05-27;20:25;2023-05-27;20:55;;;LD;Flight Landed;EN;8308;E95;LD;Flight Landed
CL2290;MUC;2023-05-27;18:45;2023-05-27;18:50;2;G33;DP;Flight Departed;BRU;2023-05-27;20:05;2023-05-27;20:10;;;LD;Flight Landed;CL;2290;CR9;LD;Flight Landed
LH119;MUC;2023-05-27;19:00;2023-05-27;18:59;2;G34;DP;Flight Departed;FRA;2023-05-27;19:55;2023-05-27;19:57;1;A15;LD;Flight Landed;LH;119;32N;LD;Flight Landed
YY3810;MUC;2023-05-27;19:15;;;2;;NO;No Status;NUE;2023-05-27;21:30;;;;;NO;No Status;YY;3810;BUS;NA;No Status
LH1756;MUC;2023-05-27;19:20;2023-05-27;19:51;2;K21;DP;Flight Departed;ATH;2023-05-27;22:45;2023-05-27;23:21;;;LD;Flight Landed;LH;1756;321;LD;Flight Landed
LH1780;MUC;2023-05-27;19:25;2023-05-27;20:45;2;G48;DP;Flight Departed;LIS;2023-05-27;21:40;2023-05-27;22:46;1;;LD;Flight Landed;LH;1780;32Q;LD;Flight Landed
LH2236;MUC;2023-05-27;19:25;2023-05-27;19:36;2;K05;DP;Flight Departed;CDG;2023-05-27;21:05;2023-05-27;21:03;1;064;LD;Flight Landed;LH;2236;32A;LD;Flight Landed
OS116;MUC;2023-05-27;19:25;2023-05-27;19:31;2;G44;DP;Flight Departed;VIE;2023-05-27;20:30;2023-05-27;20:25;3;F16A;LD;Flight Landed;OS;116;E95;LD;Flight Landed
LH1806;MUC;2023-05-27;19:30;2023-05-27;19:45;2;K23;DP;Flight Departed;MAD;2023-05-27;22:10;2023-05-27;22:21;2;;LD;Flight Landed;LH;1806;32A;LD;Flight Landed
