FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
2A3430;KJR;2023-05-29;09:00;2023-05-29;09:01;;T02;DP;Flight Departed;QFB;2023-05-29;10:04;2023-05-29;10:03;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
2A3437;KJR;2023-05-29;09:00;2023-05-29;09:13;;T03;DP;Flight Departed;MHJ;2023-05-29;09:24;2023-05-29;09:34;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3432;KJR;2023-05-29;11:00;2023-05-29;11:01;;T02;DP;Flight Departed;QFB;2023-05-29;12:01;2023-05-29;12:05;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
2A3441;KJR;2023-05-29;11:00;2023-05-29;11:03;;T03;DP;Flight Departed;MHJ;2023-05-29;11:24;2023-05-29;11:24;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3434;KJR;2023-05-29;13:00;2023-05-29;13:03;;T02;DP;Flight Departed;QFB;2023-05-29;14:01;2023-05-29;14:05;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
2A3445;KJR;2023-05-29;13:00;2023-05-29;13:01;;T03;DP;Flight Departed;MHJ;2023-05-29;13:24;2023-05-29;13:24;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3442;KJR;2023-05-29;15:00;2023-05-29;15:02;;T02;DP;Flight Departed;QFB;2023-05-29;16:01;2023-05-29;16:01;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
2A3449;KJR;2023-05-29;15:00;2023-05-29;15:01;;T03;DP;Flight Departed;MHJ;2023-05-29;15:24;2023-05-29;15:24;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3453;KJR;2023-05-29;17:00;2023-05-29;17:09;;;DP;Flight Departed;MHJ;2023-05-29;17:24;2023-05-29;17:31;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3450;KJR;2023-05-29;19:00;2023-05-29;19:03;;T02;DP;Flight Departed;QFB;2023-05-29;20:01;2023-05-29;20:04;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
2A3457;KJR;2023-05-29;19:00;2023-05-29;19:01;;T03;DP;Flight Departed;MHJ;2023-05-29;19:24;2023-05-29;19:24;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3454;KJR;2023-05-29;21:03;2023-05-29;21:04;;T02;DP;Flight Departed;QFB;2023-05-29;22:07;2023-05-29;22:06;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
2A3458;KJR;2023-05-29;23:13;2023-05-29;23:58;;T01;DP;Flight Departed;QFB;2023-05-30;00:16;2023-05-30;01:07;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
WX1617;WAW;2023-05-29;06:00;2023-05-29;06:17;;031;DP;Flight Departed;MUC;2023-05-29;07:30;2023-05-29;07:45;2;T02S;LD;Flight Landed;WX;1617;CRK;LD;Flight Landed
OS628;WAW;2023-05-29;06:50;2023-05-29;06:48;;037;DP;Flight Departed;VIE;2023-05-29;08:05;2023-05-29;07:58;3;;LD;Flight Landed;OS;628;E95;LD;Flight Landed
OS626;WAW;2023-05-29;08:25;2023-05-29;08:23;;037;DP;Flight Departed;VIE;2023-05-29;09:40;2023-05-29;09:37;3;F22A;LD;Flight Landed;OS;626;E95;LD;Flight Landed
CL1611;WAW;2023-05-29;09:10;2023-05-29;09:08;;029;DP;Flight Departed;MUC;2023-05-29;10:40;2023-05-29;10:32;2;T02S;LD;Flight Landed;CL;1611;CR9;LD;Flight Landed
LX1343;WAW;2023-05-29;09:35;2023-05-29;09:56;;039;DP;Flight Departed;ZRH;2023-05-29;11:35;2023-05-29;11:34;;;LD;Flight Landed;LX;1343;32N;LD;Flight Landed
LH1347;WAW;2023-05-29;09:50;2023-05-29;09:49;;025;DP;Flight Departed;FRA;2023-05-29;11:35;2023-05-29;11:26;1;BSO;LD;Flight Landed;LH;1347;320;LD;Flight Landed
WX1613;WAW;2023-05-29;13:10;2023-05-29;14:28;;036;DP;Flight Departed;MUC;2023-05-29;14:40;2023-05-29;15:50;2;T02S;LD;Flight Landed;WX;1613;CRK;LD;Flight Landed
LH1349;WAW;2023-05-29;14:25;2023-05-29;14:42;;039;DP;Flight Departed;FRA;2023-05-29;16:10;2023-05-29;16:21;1;BSO;LD;Flight Landed;LH;1349;321;LD;Flight Landed
BT1349;WAW;2023-05-29;14:35;2023-05-29;15:30;;044;DP;Flight Departed;ZRH;2023-05-29;16:35;2023-05-29;17:19;;;LD;Flight Landed;BT;1349;223;LD;Flight Landed
OS624;WAW;2023-05-29;15:05;2023-05-29;15:01;;037;DP;Flight Departed;VIE;2023-05-29;16:20;2023-05-29;16:10;3;ARS;LD;Flight Landed;OS;624;E95;LD;Flight Landed
LH1351;WAW;2023-05-29;19:00;2023-05-29;19:45;;025;DP;Flight Departed;FRA;2023-05-29;20:45;2023-05-29;21:21;1;BSO;LD;Flight Landed;LH;1351;320;LD;Flight Landed
OS632;WAW;2023-05-29;19:40;2023-05-29;19:32;;044;DP;Flight Departed;VIE;2023-05-29;20:55;2023-05-29;20:43;3;F32A;LD;Flight Landed;OS;632;E95;LD;Flight Landed
2L1353;WAW;2023-05-29;19:50;2023-05-29;20:15;;041;DP;Flight Departed;ZRH;2023-05-29;21:50;2023-05-29;22:00;;;LD;Flight Landed;2L;1353;E90;LD;Flight Landed
EW2851;BRI;2023-05-29;13:00;2023-05-29;13:07;;A09;DP;Flight Departed;STR;2023-05-29;14:55;2023-05-29;14:57;1;;LD;Flight Landed;EW;2851;32A;LD;Flight Landed
EN8219;BRI;2023-05-29;13:05;2023-05-29;13:22;;;DP;Flight Departed;MUC;2023-05-29;14:45;2023-05-29;14:59;2;T02S;LD;Flight Landed;EN;8219;E95;LD;Flight Landed
