FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
LH919;LHR;2023-05-17;19:30;2023-05-17;19:34;2;A23;DP;Flight Departed;FRA;2023-05-17;22:05;2023-05-17;22:01;1;Area B;LD;Flight Landed;LH;919;32N;LD;Flight Landed
OS456;LHR;2023-05-17;19:30;2023-05-17;19:57;2;A19;DP;Flight Departed;VIE;2023-05-17;22:40;2023-05-17;23:06;3;G26A;LD;Flight Landed;OS;456;32N;LD;Flight Landed
EW9463;LHR;2023-05-17;19:35;2023-05-17;19:48;2;;DP;Flight Departed;DUS;2023-05-17;21:55;2023-05-17;22:09;;A90;LD;Flight Landed;EW;9463;31D;LD;Flight Landed
X3469;LHR;2023-05-17;20:00;2023-05-17;20:15;2;;DP;Flight Departed;CGN;2023-05-17;22:20;2023-05-17;22:39;1;D99;LD;Flight Landed;X3;469;73H;LD;Flight Landed
2L339;LHR;2023-05-17;20:05;2023-05-17;20:45;2;A23;DP;Flight Departed;ZRH;2023-05-17;22:45;2023-05-17;23:24;;;LD;Flight Landed;2L;339;295;LD;Flight Landed
LH2481;LHR;2023-05-17;20:25;2023-05-17;20:51;2;A25;DP;Flight Departed;MUC;2023-05-17;23:15;2023-05-17;23:33;2;H26;LD;Flight Landed;LH;2481;32N;LD;Flight Landed
LH1053;CDG;2023-05-17;06:00;2023-05-17;06:16;1;065;DP;Flight Departed;FRA;2023-05-17;07:15;2023-05-17;07:26;1;B19A;LD;Flight Landed;LH;1053;321;LD;Flight Landed
LH2239;CDG;2023-05-17;06:45;2023-05-17;06:39;1;064;DP;Flight Departed;MUC;2023-05-17;08:15;2023-05-17;07:58;2;G24;LD;Flight Landed;LH;2239;32A;LD;Flight Landed
BT647;CDG;2023-05-17;07:00;2023-05-17;06:51;1;067;DP;Flight Departed;ZRH;2023-05-17;08:15;2023-05-17;07:55;;;LD;Flight Landed;BT;647;223;LD;Flight Landed
OS420;CDG;2023-05-17;07:05;2023-05-17;07:05;1;6068;DP;Flight Departed;VIE;2023-05-17;09:00;2023-05-17;08:51;3;F21A;LD;Flight Landed;OS;420;320;LD;Flight Landed
SN3632;CDG;2023-05-17;08:30;2023-05-17;08:28;1;065;DP;Flight Departed;BRU;2023-05-17;09:30;2023-05-17;09:30;;;LD;Flight Landed;SN;3632;320;LD;Flight Landed
LH2227;CDG;2023-05-17;09:00;2023-05-17;09:46;1;061;DP;Flight Departed;MUC;2023-05-17;10:30;2023-05-17;10:59;2;G24;LD;Flight Landed;LH;2227;32A;LD;Flight Landed
LH1027;CDG;2023-05-17;09:35;2023-05-17;09:46;1;064;DP;Flight Departed;FRA;2023-05-17;10:50;2023-05-17;11:02;1;A19;LD;Flight Landed;LH;1027;333;LD;Flight Landed
LX633;CDG;2023-05-17;09:50;2023-05-17;10:25;1;068;DP;Flight Departed;ZRH;2023-05-17;11:10;2023-05-17;11:31;;;LD;Flight Landed;LX;633;320;LD;Flight Landed
SN3634;CDG;2023-05-17;09:55;2023-05-17;11:04;1;068;DP;Flight Departed;BRU;2023-05-17;11:00;2023-05-17;11:43;;;LD;Flight Landed;SN;3634;320;LD;Flight Landed
OS412;CDG;2023-05-17;10:00;2023-05-17;10:58;1;6065;DP;Flight Departed;VIE;2023-05-17;11:55;2023-05-17;12:43;3;F26A;LD;Flight Landed;OS;412;320;LD;Flight Landed
LH1029;CDG;2023-05-17;10:30;2023-05-17;10:59;1;061;DP;Flight Departed;FRA;2023-05-17;11:45;2023-05-17;12:08;1;A26;LD;Flight Landed;LH;1029;32A;LD;Flight Landed
LH1031;CDG;2023-05-17;11:30;2023-05-17;13:19;1;061;DP;Flight Departed;FRA;2023-05-17;12:45;2023-05-17;14:18;1;A36;LD;Flight Landed;LH;1031;320;LD;Flight Landed
LH2229;CDG;2023-05-17;12:10;2023-05-17;12:32;1;064;DP;Flight Departed;MUC;2023-05-17;13:40;2023-05-17;13:48;2;K12;LD;Flight Landed;LH;2229;32A;LD;Flight Landed
LH2231;CDG;2023-05-17;14:35;2023-05-17;15:35;1;061;DP;Flight Departed;MUC;2023-05-17;16:05;2023-05-17;16:57;2;G20;LD;Flight Landed;LH;2231;32A;LD;Flight Landed
BT639;CDG;2023-05-17;15:05;2023-05-17;15:48;1;065;DP;Flight Departed;ZRH;2023-05-17;16:20;2023-05-17;16:57;;;LD;Flight Landed;BT;639;223;LD;Flight Landed
OS416;CDG;2023-05-17;15:55;2023-05-17;16:58;1;064;DP;Flight Departed;VIE;2023-05-17;17:50;2023-05-17;18:44;3;F08A;LD;Flight Landed;OS;416;320;LD;Flight Landed
LH2233;CDG;2023-05-17;17:55;2023-05-17;18:28;1;065;DP;Flight Departed;MUC;2023-05-17;19:25;2023-05-17;19:47;2;K11;LD;Flight Landed;LH;2233;32N;LD;Flight Landed
OS410;CDG;2023-05-17;17:55;2023-05-17;17:58;1;067;DP;Flight Departed;VIE;2023-05-17;19:50;2023-05-17;19:46;3;F03A;LD;Flight Landed;OS;410;320;LD;Flight Landed
LH1041;CDG;2023-05-17;18:15;2023-05-17;19:02;1;064;DP;Flight Departed;FRA;2023-05-17;19:30;2023-05-17;20:22;1;A50;LD;Flight Landed;LH;1041;32M;LD;Flight Landed
LH1047;CDG;2023-05-17;19:30;;;1;065;NO;No Status;FRA;2023-05-17;20:45;;;1;ASO;NO;No Status;LH;1047;32M;CD;Flight Cancelled
WK645;CDG;2023-05-17;20:15;2023-05-17;20:56;1;064;DP;Flight Departed;ZRH;2023-05-17;21:30;2023-05-17;22:12;;;LD;Flight Landed;WK;645;320;LD;Flight Landed
OS418;CDG;2023-05-17;20:15;2023-05-17;20:36;1;065;DP;Flight Departed;VIE;2023-05-17;22:10;2023-05-17;22:24;3;ARS;LD;Flight Landed;OS;418;320;LD;Flight Landed
X87407;CDG;2023-05-17;20:25;2023-05-17;22:06;1;;DP;Flight Departed;HAM;2023-05-17;22:00;2023-05-17;23:23;1;;LD;Flight Landed;X8;7407;320;LD;Flight Landed
LX737;AMS;2023-05-17;07:00;2023-05-17;07:16;;;DP;Flight Departed;ZRH;2023-05-17;08:25;2023-05-17;08:42;;;LD;Flight Landed;LX;737;221;LD;Flight Landed
OS378;AMS;2023-05-17;07:00;2023-05-17;07:04;;;DP;Flight Departed;VIE;2023-05-17;08:50;2023-05-17;09:04;3;F03A;LD;Flight Landed;OS;378;320;LD;Flight Landed
CL2311;AMS;2023-05-17;07:05;2023-05-17;07:37;;B32;DP;Flight Departed;MUC;2023-05-17;08:30;2023-05-17;08:54;2;T02S;LD;Flight Landed;CL;2311;CR9;LD;Flight Landed
LH1003;AMS;2023-05-17;08:05;2023-05-17;08:30;;B23;DP;Flight Departed;FRA;2023-05-17;09:10;2023-05-17;09:42;1;A28;LD;Flight Landed;LH;1003;32M;LD;Flight Landed
CL2301;AMS;2023-05-17;08:50;2023-05-17;09:10;;B17;DP;Flight Departed;MUC;2023-05-17;10:15;2023-05-17;10:30;2;T02S;LD;Flight Landed;CL;2301;CR9;LD;Flight Landed
BT725;AMS;2023-05-17;09:50;2023-05-17;09:53;;;DP;Flight Departed;ZRH;2023-05-17;11:15;2023-05-17;11:36;;;LD;Flight Landed;BT;725;223;LD;Flight Landed
OS372;AMS;2023-05-17;09:55;2023-05-17;09:52;;;DP;Flight Departed;VIE;2023-05-17;11:45;2023-05-17;11:47;3;ARS;LD;Flight Landed;OS;372;32N;LD;Flight Landed
LH987;AMS;2023-05-17;10:05;;;;B15;NO;No Status;FRA;2023-05-17;11:10;;;1;A50;NO;No Status;LH;987;320;CD;Flight Cancelled
CL2303;AMS;2023-05-17;11:10;2023-05-17;11:40;;B36;DP;Flight Departed;MUC;2023-05-17;12:35;2023-05-17;13:01;2;T02S;LD;Flight Landed;CL;2303;CR9;LD;Flight Landed
LH989;AMS;2023-05-17;11:25;;;;B15;NO;No Status;FRA;2023-05-17;12:30;;;1;A24;NO;No Status;LH;989;321;CD;Flight Cancelled
OS380;AMS;2023-05-17;12:25;2023-05-17;12:41;;;DP;Flight Departed;VIE;2023-05-17;14:15;2023-05-17;14:35;3;F08A;LD;Flight Landed;OS;380;320;LD;Flight Landed
LH993;AMS;2023-05-17;14:40;2023-05-17;15:55;;B15;DP;Flight Departed;FRA;2023-05-17;15:45;2023-05-17;17:00;1;A15;LD;Flight Landed;LH;993;32M;LD;Flight Landed
LX729;AMS;2023-05-17;14:55;2023-05-17;16:07;;;DP;Flight Departed;ZRH;2023-05-17;16:30;2023-05-17;17:35;;;LD;Flight Landed;LX;729;223;LD;Flight Landed
EN2307;AMS;2023-05-17;17:15;2023-05-17;17:22;;B23;DP;Flight Departed;MUC;2023-05-17;18:40;2023-05-17;18:40;2;K12;LD;Flight Landed;EN;2307;E95;LD;Flight Landed
OS374;AMS;2023-05-17;17:40;2023-05-17;17:59;;;DP;Flight Departed;VIE;2023-05-17;19:30;2023-05-17;19:54;3;F31A;LD;Flight Landed;OS;374;320;LD;Flight Landed
CL997;AMS;2023-05-17;18:20;2023-05-17;18:47;;B36;DP;Flight Departed;FRA;2023-05-17;19:25;2023-05-17;19:52;1;Area A;LD;Flight Landed;CL;997;CR9;LD;Flight Landed
EW7185;AMS;2023-05-17;19:35;2023-05-17;19:38;;;DP;Flight Departed;HAM;2023-05-17;20:45;2023-05-17;20:53;1;;LD;Flight Landed;EW;7185;31D;LD;Flight Landed
LX735;AMS;2023-05-17;20:00;2023-05-17;20:32;;;DP;Flight Departed;ZRH;2023-05-17;21:30;2023-05-17;21:51;;;LD;Flight Landed;LX;735;320;LD;Flight Landed
OS376;AMS;2023-05-17;20:05;2023-05-17;20:04;;;DP;Flight Departed;VIE;2023-05-17;21:55;2023-05-17;21:54;3;ARS;LD;Flight Landed;OS;376;320;LD;Flight Landed
CL2309;AMS;2023-05-17;21:20;2023-05-17;21:25;;B17;DP;Flight Departed;MUC;2023-05-17;22:45;2023-05-17;22:41;2;G82;LD;Flight Landed;CL;2309;CR9;LD;Flight Landed
4Y1204;FRA;2023-05-17;04:50;2023-05-17;04:47;1;A19;DP;Flight Departed;HER;2023-05-17;08:50;2023-05-17;08:51;;;LD;Flight Landed;4Y;1204;32A;LD;Flight Landed
4Y210;FRA;2023-05-17;05:00;2023-05-17;05:01;1;B45;DP;Flight Departed;DJE;2023-05-17;06:45;2023-05-17;06:46;;;LD;Flight Landed;4Y;210;32A;LD;Flight Landed
LH172;FRA;2023-05-17;06:15;2023-05-17;06:13;1;A20;DP;Flight Departed;BER;2023-05-17;07:25;2023-05-17;07:14;1;B02;LD;Flight Landed;LH;172;321;LD;Flight Landed
LH002;FRA;2023-05-17;06:30;2023-05-17;06:36;1;A16;DP;Flight Departed;HAM;2023-05-17;07:40;2023-05-17;07:37;2;;LD;Flight Landed;LH;002;320;LD;Flight Landed
LH1004;FRA;2023-05-17;06:40;2023-05-17;06:40;1;A15;DP;Flight Departed;BRU;2023-05-17;07:35;2023-05-17;07:33;;;LD;Flight Landed;LH;1004;320;LD;Flight Landed
2A3708;FRA;2023-05-17;06:41;2023-05-17;06:41;Station;T06;DP;Flight Departed;XIU;2023-05-17;09:07;2023-05-17;09:10;;;LD;Flight Landed;2A;3708;TRN;LD;Flight Landed
2A3530;FRA;2023-05-17;06:42;2023-05-17;06:42;Station;T07;DP;Flight Departed;QKL;2023-05-17;07:33;2023-05-17;07:33;;;LD;Flight Landed;2A;3530;TRN;LD;Flight Landed
LH170;FRA;2023-05-17;06:45;2023-05-17;06:48;1;A19;DP;Flight Departed;BER;2023-05-17;07:55;2023-05-17;07:50;1;S01;LD;Flight Landed;LH;170;32M;LD;Flight Landed
LH1182;FRA;2023-05-17;06:45;2023-05-17;06:41;1;A13;DP;Flight Departed;ZRH;2023-05-17;07:35;2023-05-17;07:30;;;LD;Flight Landed;LH;1182;319;LD;Flight Landed
CL926;FRA;2023-05-17;06:50;2023-05-17;06:54;1;B33;DP;Flight Departed;LCY;2023-05-17;07:15;2023-05-17;07:06;;;LD;Flight Landed;CL;926;E90;LD;Flight Landed
LH1280;FRA;2023-05-17;06:50;2023-05-17;07:28;1;A14;DP;Flight Departed;ATH;2023-05-17;10:35;2023-05-17;11:12;;;LD;Flight Landed;LH;1280;32N;LD;Flight Landed
OS218;FRA;2023-05-17;06:50;2023-05-17;07:02;1;A17;DP;Flight Departed;VIE;2023-05-17;08:15;2023-05-17;08:22;3;ARS;LD;Flight Landed;OS;218;320;LD;Flight Landed
2A3400;FRA;2023-05-17;06:51;2023-05-17;06:52;Station;T05;DP;Flight Departed;ZWS;2023-05-17;08:08;2023-05-17;08:09;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
LH154;FRA;2023-05-17;06:55;2023-05-17;06:54;1;A03;DP;Flight Departed;LEJ;2023-05-17;07:50;2023-05-17;07:52;;;LD;Flight Landed;LH;154;319;LD;Flight Landed
LH046;FRA;2023-05-17;07:00;2023-05-17;07:05;1;B03;DP;Flight Departed;HAJ;2023-05-17;07:50;2023-05-17;08:05;;A05;LD;Flight Landed;LH;046;32A;LD;Flight Landed
LH126;FRA;2023-05-17;07:00;2023-05-17;07:00;1;A02;DP;Flight Departed;STR;2023-05-17;07:40;2023-05-17;07:33;1;;LD;Flight Landed;LH;126;319;LD;Flight Landed
LH204;FRA;2023-05-17;07:00;2023-05-17;07:03;1;A22;DP;Flight Departed;DRS;2023-05-17;07:55;2023-05-17;07:51;;;LD;Flight Landed;LH;204;32A;LD;Flight Landed
LH800;FRA;2023-05-17;07:00;2023-05-17;07:50;1;A38;DP;Flight Departed;ARN;2023-05-17;09:05;2023-05-17;09:32;5;;LD;Flight Landed;LH;800;321;LD;Flight Landed
LH924;FRA;2023-05-17;07:00;2023-05-17;07:11;1;B32;DP;Flight Departed;LHR;2023-05-17;07:40;2023-05-17;07:37;2;;LD;Flight Landed;LH;924;32N;LD;Flight Landed
LH246;FRA;2023-05-17;07:05;2023-05-17;07:10;1;A40;DP;Flight Departed;MXP;2023-05-17;08:15;2023-05-17;08:23;1;;LD;Flight Landed;LH;246;32A;LD;Flight Landed
LH1026;FRA;2023-05-17;07:05;2023-05-17;07:28;1;A23;DP;Flight Departed;CDG;2023-05-17;08:20;2023-05-17;08:40;1;064;LD;Flight Landed;LH;1026;333;LD;Flight Landed
CL1200;FRA;2023-05-17;07:05;2023-05-17;07:09;1;B13;DP;Flight Departed;BSL;2023-05-17;07:50;2023-05-17;07:47;;;LD;Flight Landed;CL;1200;CR9;LD;Flight Landed
LH1334;FRA;2023-05-17;07:05;2023-05-17;07:03;1;A16;DP;Flight Departed;BUD;2023-05-17;08:35;2023-05-17;09:01;2A;;LD;Flight Landed;LH;1334;32M;LD;Flight Landed
2A3600;FRA;2023-05-17;07:07;2023-05-17;07:11;Station;T06;DP;Flight Departed;QKL;2023-05-17;08:04;2023-05-17;08:10;;;LD;Flight Landed;2A;3600;TRN;LD;Flight Landed
2A3640;FRA;2023-05-17;07:07;2023-05-17;07:11;Station;T06;DP;Flight Departed;MKF;2023-05-17;09:55;2023-05-17;10:04;;;LD;Flight Landed;2A;3640;TRN;LD;Flight Landed
CL140;FRA;2023-05-17;07:10;2023-05-17;07:09;1;A05;DP;Flight Departed;NUE;2023-05-17;07:50;2023-05-17;07:55;;;LD;Flight Landed;CL;140;E90;LD;Flight Landed
LH824;FRA;2023-05-17;07:10;2023-05-17;07:13;1;A34;DP;Flight Departed;CPH;2023-05-17;08:30;2023-05-17;08:48;2;;LD;Flight Landed;LH;824;321;LD;Flight Landed
LH072;FRA;2023-05-17;07:15;2023-05-17;07:20;1;B05;DP;Flight Departed;DUS;2023-05-17;08:00;2023-05-17;08:07;;A39;LD;Flight Landed;LH;072;32M;LD;Flight Landed
LH094;FRA;2023-05-17;07:15;2023-05-17;07:23;1;A25;DP;Flight Departed;MUC;2023-05-17;08:10;2023-05-17;08:12;2;G34;LD;Flight Landed;LH;094;321;LD;Flight Landed
2A3488;FRA;2023-05-17;07:19;2023-05-17;07:27;Station;T04;DP;Flight Departed;ZAQ;2023-05-17;09:15;2023-05-17;09:25;;;LD;Flight Landed;2A;3488;TRN;LD;Flight Landed
LH004;FRA;2023-05-17;07:30;;;1;A11;NO;No Status;HAM;2023-05-17;08:40;;;2;;NO;No Status;LH;004;319;CD;Flight Cancelled
LH230;FRA;2023-05-17;07:30;2023-05-17;07:26;1;A21;DP;Flight Departed;FCO;2023-05-17;09:20;2023-05-17;09:14;1;;LD;Flight Landed;LH;230;32M;LD;Flight Landed
LH1124;FRA;2023-05-17;07:30;2023-05-17;07:35;1;A26;DP;Flight Departed;BCN;2023-05-17;09:30;2023-05-17;09:36;1;;LD;Flight Landed;LH;1124;32Q;LD;Flight Landed
CL1212;FRA;2023-05-17;07:30;2023-05-17;07:32;1;B12;DP;Flight Departed;GVA;2023-05-17;08:35;2023-05-17;08:41;1;;LD;Flight Landed;CL;1212;E90;LD;Flight Landed
2A3490;FRA;2023-05-17;07:34;2023-05-17;07:34;Station;T04;DP;Flight Departed;QWU;2023-05-17;09:01;2023-05-17;09:03;;;LD;Flight Landed;2A;3490;TRN;LD;Flight Landed
LH940;FRA;2023-05-17;07:40;2023-05-17;07:52;1;B31;DP;Flight Departed;MAN;2023-05-17;08:20;2023-05-17;08:24;1;;LD;Flight Landed;LH;940;32A;LD;Flight Landed
LH1006;FRA;2023-05-17;07:40;2023-05-17;07:43;1;A36;DP;Flight Departed;BRU;2023-05-17;08:35;2023-05-17;08:40;;;LD;Flight Landed;LH;1006;319;LD;Flight Landed
CL1528;FRA;2023-05-17;07:40;2023-05-17;07:46;1;B30;DP;Flight Departed;BHD;2023-05-17;09:05;2023-05-17;08:38;;;LD;Flight Landed;CL;1528;E90;LD;Flight Landed
CL968;FRA;2023-05-17;07:45;2023-05-17;07:50;1;B32;DP;Flight Departed;LPL;2023-05-17;08:25;2023-05-17;08:23;;;LD;Flight Landed;CL;968;CR9;LD;Flight Landed
LH1058;FRA;2023-05-17;07:45;2023-05-17;08:25;1;A19;DP;Flight Departed;NCE;2023-05-17;09:15;2023-05-17;09:49;1;;LD;Flight Landed;LH;1058;32N;LD;Flight Landed
LH1094;FRA;2023-05-17;07:50;2023-05-17;07:55;1;B11;DP;Flight Departed;TLS;2023-05-17;09:35;2023-05-17;09:37;;;LD;Flight Landed;LH;1094;319;LD;Flight Landed
LH1184;FRA;2023-05-17;07:50;;;1;A28;NO;No Status;ZRH;2023-05-17;08:40;;;;;NO;No Status;LH;1184;320;CD;Flight Cancelled
