FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
LH760;FRA;2023-05-18;13:40;2023-05-18;13:55;1;B22;DP;Flight Departed;DEL;2023-05-19;00:55;2023-05-19;01:31;3;;LD;Flight Landed;LH;760;744;LD;Flight Landed
OS210;FRA;2023-05-18;13:40;2023-05-18;13:47;1;A34;DP;Flight Departed;VIE;2023-05-18;15:10;2023-05-18;15:09;3;F22A;LD;Flight Landed;OS;210;320;LD;Flight Landed
CL158;FRA;2023-05-18;13:45;2023-05-18;14:02;1;A23;DP;Flight Departed;LEJ;2023-05-18;14:40;2023-05-18;14:49;;;LD;Flight Landed;CL;158;E90;LD;Flight Landed
LH450;FRA;2023-05-18;13:45;2023-05-18;14:00;1;Z69;DP;Flight Departed;LAX;2023-05-18;16:55;2023-05-18;16:55;B;;LD;Flight Landed;LH;450;343;LD;Flight Landed
LH806;FRA;2023-05-18;13:45;2023-05-18;14:00;1;A56;DP;Flight Departed;ARN;2023-05-18;15:50;2023-05-18;16:01;5;;LD;Flight Landed;LH;806;32M;LD;Flight Landed
LH1110;FRA;2023-05-18;13:45;2023-05-18;13:43;1;A17;DP;Flight Departed;SCQ;2023-05-18;16:20;2023-05-18;16:03;;;LD;Flight Landed;LH;1110;32A;LD;Flight Landed
LH1282;FRA;2023-05-18;13:45;2023-05-18;14:03;1;A30;DP;Flight Departed;ATH;2023-05-18;17:30;2023-05-18;17:55;;;LD;Flight Landed;LH;1282;32Q;LD;Flight Landed
2A3442;FRA;2023-05-18;13:51;2023-05-18;14:00;Station;T05;DP;Flight Departed;MHJ;2023-05-18;14:23;2023-05-18;14:30;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
LH470;FRA;2023-05-18;13:55;2023-05-18;15:46;1;B43;DP;Flight Departed;YYZ;2023-05-18;16:20;2023-05-18;18:10;1;;LD;Flight Landed;LH;470;744;LD;Flight Landed
LH518;FRA;2023-05-18;13:55;2023-05-18;14:02;1;B61;DP;Flight Departed;SJO;2023-05-18;17:55;2023-05-18;17:58;M;002;LD;Flight Landed;LH;518;343;LD;Flight Landed
LH1178;FRA;2023-05-18;13:55;2023-05-18;14:11;1;A21;DP;Flight Departed;OPO;2023-05-18;15:40;2023-05-18;15:41;;;LD;Flight Landed;LH;1178;321;LD;Flight Landed
LH694;FRA;2023-05-18;14:00;2023-05-18;14:13;1;C04;DP;Flight Departed;TLV;2023-05-18;19:05;2023-05-18;19:22;3;;LD;Flight Landed;LH;694;32M;LD;Flight Landed
LH908;FRA;2023-05-18;14:00;2023-05-18;14:21;1;B24;DP;Flight Departed;LHR;2023-05-18;14:40;2023-05-18;14:50;2;;LD;Flight Landed;LH;908;32N;LD;Flight Landed
LH612;FRA;2023-05-18;14:05;2023-05-18;14:17;1;B27;DP;Flight Departed;GYD;2023-05-18;20:50;2023-05-18;21:05;1;;LD;Flight Landed;LH;612;32M;LD;Flight Landed
LH1134;FRA;2023-05-18;14:05;2023-05-18;14:43;1;A18;DP;Flight Departed;BCN;2023-05-18;16:05;2023-05-18;16:31;1;;LD;Flight Landed;LH;1134;321;LD;Flight Landed
LH1150;FRA;2023-05-18;14:05;2023-05-18;14:22;1;A24;DP;Flight Departed;AGP;2023-05-18;17:00;2023-05-18;17:10;;;LD;Flight Landed;LH;1150;32N;LD;Flight Landed
2A3616;FRA;2023-05-18;14:07;2023-05-18;14:10;Station;T06;DP;Flight Departed;QKL;2023-05-18;15:04;2023-05-18;15:05;;;LD;Flight Landed;2A;3616;TRN;LD;Flight Landed
2A3654;FRA;2023-05-18;14:07;2023-05-18;14:10;Station;T06;DP;Flight Departed;MKF;2023-05-18;16:55;2023-05-18;16:55;;;LD;Flight Landed;2A;3654;TRN;LD;Flight Landed
4Y1600;FRA;2023-05-18;14:10;2023-05-18;14:30;1;C17;DP;Flight Departed;AYT;2023-05-18;18:25;2023-05-18;18:59;1;;LD;Flight Landed;4Y;1600;32A;LD;Flight Landed
LH630;FRA;2023-05-18;14:10;2023-05-18;14:32;1;Z22;DP;Flight Departed;DXB;2023-05-18;22:35;2023-05-18;23:08;1;;LD;Flight Landed;LH;630;333;LD;Flight Landed
LH1480;FRA;2023-05-18;14:10;2023-05-18;15:17;1;B32;DP;Flight Departed;BEG;2023-05-18;16:00;2023-05-18;17:01;2;;LD;Flight Landed;LH;1480;320;LD;Flight Landed
LH1556;FRA;2023-05-18;14:10;2023-05-18;14:37;1;A16;DP;Flight Departed;SKG;2023-05-18;17:30;2023-05-18;18:03;;;LD;Flight Landed;LH;1556;32N;LD;Flight Landed
LH716;FRA;2023-05-18;14:15;2023-05-18;14:30;1;B26;DP;Flight Departed;HND;2023-05-19;09:50;2023-05-19;10:18;3;107B;LD;Flight Landed;LH;716;74H;LD;Flight Landed
LH1174;FRA;2023-05-18;14:15;2023-05-18;14:35;1;A28;DP;Flight Departed;ALC;2023-05-18;16:45;2023-05-18;17:08;;;LD;Flight Landed;LH;1174;32N;LD;Flight Landed
CL1470;FRA;2023-05-18;14:15;2023-05-18;14:35;1;Z18;DP;Flight Departed;TSR;2023-05-18;17:00;2023-05-18;17:18;;;LD;Flight Landed;CL;1470;E90;LD;Flight Landed
CL1472;FRA;2023-05-18;14:15;2023-05-18;14:20;1;B33;DP;Flight Departed;CLJ;2023-05-18;17:10;2023-05-18;17:23;;;LD;Flight Landed;CL;1472;E90;LD;Flight Landed
LH478;FRA;2023-05-18;14:20;2023-05-18;14:37;1;B25;DP;Flight Departed;YUL;2023-05-18;16:05;2023-05-18;16:19;;A61;LD;Flight Landed;LH;478;78S;LD;Flight Landed
LH882;FRA;2023-05-18;14:20;2023-05-18;14:44;1;A60;DP;Flight Departed;TLL;2023-05-18;17:40;2023-05-18;17:58;;;LD;Flight Landed;LH;882;321;LD;Flight Landed
2A3514;FRA;2023-05-18;14:21;2023-05-18;14:23;Station;T07;DP;Flight Departed;QDU;2023-05-18;15:36;2023-05-18;15:37;;;LD;Flight Landed;2A;3514;TRN;LD;Flight Landed
LH1420;FRA;2023-05-18;14:25;2023-05-18;14:45;;B54;DP;Flight Departed;OTP;2023-05-18;17:45;2023-05-18;18:08;;;LD;Flight Landed;LH;1420;320;LD;Flight Landed
2A3472;FRA;2023-05-18;14:34;2023-05-18;14:35;Station;T04;DP;Flight Departed;QWU;2023-05-18;16:01;2023-05-18;16:00;;;LD;Flight Landed;2A;3472;TRN;LD;Flight Landed
2A3722;FRA;2023-05-18;14:41;2023-05-18;14:52;Station;T06;DP;Flight Departed;XIU;2023-05-18;17:07;2023-05-18;17:17;;;LD;Flight Landed;2A;3722;TRN;LD;Flight Landed
2A3538;FRA;2023-05-18;14:42;2023-05-18;14:42;Station;T07;DP;Flight Departed;QKL;2023-05-18;15:33;2023-05-18;15:32;;;LD;Flight Landed;2A;3538;TRN;LD;Flight Landed
LH188;FRA;2023-05-18;14:45;2023-05-18;14:53;1;A13;DP;Flight Departed;BER;2023-05-18;15:55;2023-05-18;15:51;1;B07;LD;Flight Landed;LH;188;321;LD;Flight Landed
LX1073;FRA;2023-05-18;14:45;2023-05-18;14:49;1;A26;DP;Flight Departed;ZRH;2023-05-18;15:40;2023-05-18;15:46;;;LD;Flight Landed;LX;1073;221;LD;Flight Landed
LH1430;FRA;2023-05-18;14:50;2023-05-18;15:13;1;Z25;DP;Flight Departed;SOF;2023-05-18;18:00;2023-05-18;18:26;2;;LD;Flight Landed;LH;1430;320;LD;Flight Landed
2A3416;FRA;2023-05-18;14:51;2023-05-18;14:53;Station;T05;DP;Flight Departed;ZWS;2023-05-18;16:08;2023-05-18;16:09;;;LD;Flight Landed;2A;3416;TRN;LD;Flight Landed
LH910;FRA;2023-05-18;15:00;2023-05-18;15:06;1;B41;DP;Flight Departed;LHR;2023-05-18;15:40;2023-05-18;15:34;2;;LD;Flight Landed;LH;910;32N;LD;Flight Landed
2A3618;FRA;2023-05-18;15:07;2023-05-18;15:14;Station;T06;DP;Flight Departed;QKL;2023-05-18;16:05;2023-05-18;16:07;;;LD;Flight Landed;2A;3618;TRN;LD;Flight Landed
2A3656;FRA;2023-05-18;15:07;2023-05-18;15:14;Station;T06;DP;Flight Departed;MKF;2023-05-18;17:55;2023-05-18;18:18;;;LD;Flight Landed;2A;3656;TRN;LD;Flight Landed
LH1464;FRA;2023-05-18;15:10;2023-05-18;15:13;1;A20;DP;Flight Departed;VLC;2023-05-18;17:30;2023-05-18;17:32;;;LD;Flight Landed;LH;1464;32M;LD;Flight Landed
LH110;FRA;2023-05-18;15:15;2023-05-18;15:23;1;A50;DP;Flight Departed;MUC;2023-05-18;16:10;2023-05-18;16:15;2;G14;LD;Flight Landed;LH;110;78S;LD;Flight Landed
2A3516;FRA;2023-05-18;15:21;2023-05-18;15:22;Station;T07;DP;Flight Departed;QDU;2023-05-18;16:39;2023-05-18;16:41;;;LD;Flight Landed;2A;3516;TRN;LD;Flight Landed
2A3556;FRA;2023-05-18;15:24;2023-05-18;15:24;Station;T05;DP;Flight Departed;ZWS;2023-05-18;16:38;2023-05-18;16:37;;;LD;Flight Landed;2A;3556;TRN;LD;Flight Landed
LH712;FRA;2023-05-18;15:25;2023-05-18;15:58;1;B22;DP;Flight Departed;ICN;2023-05-19;09:45;2023-05-19;10:24;1;;LD;Flight Landed;LH;712;744;LD;Flight Landed
LH720;FRA;2023-05-18;15:25;2023-05-18;15:33;1;Z15;DP;Flight Departed;PEK;2023-05-19;08:30;2023-05-19;08:39;3;E26;LD;Flight Landed;LH;720;343;LD;Flight Landed
2A3474;FRA;2023-05-18;15:34;2023-05-18;15:37;Station;T04;DP;Flight Departed;QWU;2023-05-18;17:01;2023-05-18;17:01;;;LD;Flight Landed;2A;3474;TRN;LD;Flight Landed
LH190;FRA;2023-05-18;15:45;2023-05-18;15:54;1;A54;DP;Flight Departed;BER;2023-05-18;16:55;2023-05-18;17:14;1;B20;LD;Flight Landed;LH;190;319;LD;Flight Landed
2A3446;FRA;2023-05-18;15:51;2023-05-18;16:17;Station;T05;DP;Flight Departed;MHJ;2023-05-18;16:23;2023-05-18;16:51;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
LH340;FRA;2023-05-18;15:55;2023-05-18;16:06;1;A40;DP;Flight Departed;CAG;2023-05-18;17:50;2023-05-18;18:13;;;LD;Flight Landed;LH;340;320;LD;Flight Landed
LH022;FRA;2023-05-18;16:00;2023-05-18;16:09;;A01;DP;Flight Departed;HAM;2023-05-18;17:05;2023-05-18;17:05;;;LD;Flight Landed;LH;022;320;LD;Flight Landed
LH914;FRA;2023-05-18;16:00;2023-05-18;16:22;1;B27;DP;Flight Departed;LHR;2023-05-18;16:40;2023-05-18;16:50;2;;LD;Flight Landed;LH;914;32N;LD;Flight Landed
CL934;FRA;2023-05-18;16:00;2023-05-18;16:13;1;B32;DP;Flight Departed;LCY;2023-05-18;16:25;2023-05-18;16:33;;;LD;Flight Landed;CL;934;E90;LD;Flight Landed
LH320;FRA;2023-05-18;16:05;2023-05-18;16:22;1;A52;DP;Flight Departed;OLB;2023-05-18;17:55;2023-05-18;18:13;;A02;LD;Flight Landed;LH;320;32A;LD;Flight Landed
LH322;FRA;2023-05-18;16:05;2023-05-18;16:27;1;A25;DP;Flight Departed;NAP;2023-05-18;18:05;2023-05-18;18:09;;;LD;Flight Landed;LH;322;32N;LD;Flight Landed
LH804;FRA;2023-05-18;16:05;2023-05-18;16:10;1;B12;DP;Flight Departed;ARN;2023-05-18;18:10;2023-05-18;18:09;5;;LD;Flight Landed;LH;804;32A;LD;Flight Landed
LH858;FRA;2023-05-18;16:05;2023-05-18;16:11;1;A11;DP;Flight Departed;OSL;2023-05-18;18:00;2023-05-18;18:07;;;LD;Flight Landed;LH;858;32N;LD;Flight Landed
CL968;FRA;2023-05-18;16:05;2023-05-18;16:16;1;B54;DP;Flight Departed;LPL;2023-05-18;16:45;2023-05-18;16:50;;;LD;Flight Landed;CL;968;CR9;LD;Flight Landed
LH1132;FRA;2023-05-18;16:05;2023-05-18;16:39;1;A21;DP;Flight Departed;BCN;2023-05-18;18:05;2023-05-18;18:28;1;;LD;Flight Landed;LH;1132;32Q;LD;Flight Landed
2A3620;FRA;2023-05-18;16:07;2023-05-18;16:15;Station;T06;DP;Flight Departed;QKL;2023-05-18;17:04;2023-05-18;17:11;;;LD;Flight Landed;2A;3620;TRN;LD;Flight Landed
2A3558;FRA;2023-05-18;16:09;2023-05-18;16:10;Station;T05;DP;Flight Departed;ZWS;2023-05-18;17:21;2023-05-18;17:21;;;LD;Flight Landed;2A;3558;TRN;LD;Flight Landed
EN8872;FRA;2023-05-18;16:10;2023-05-18;16:40;1;B02;DP;Flight Departed;PSA;2023-05-18;17:45;2023-05-18;18:07;;;LD;Flight Landed;EN;8872;E95;LD;Flight Landed
LH288;FRA;2023-05-18;16:10;2023-05-18;16:27;1;A26;DP;Flight Departed;BLQ;2023-05-18;17:30;2023-05-18;17:45;;;LD;Flight Landed;LH;288;319;LD;Flight Landed
LH1412;FRA;2023-05-18;16:10;2023-05-18;16:28;1;A17;DP;Flight Departed;SPU;2023-05-18;17:50;2023-05-18;18:06;;;LD;Flight Landed;LH;1412;321;LD;Flight Landed
4Y514;FRA;2023-05-18;16:15;2023-05-18;16:21;1;B13;DP;Flight Departed;PMI;2023-05-18;18:20;2023-05-18;18:26;;;LD;Flight Landed;4Y;514;32A;LD;Flight Landed
EN8892;FRA;2023-05-18;16:15;2023-05-18;16:56;1;B04;DP;Flight Departed;KLR;2023-05-18;18:00;2023-05-18;18:27;;;LD;Flight Landed;EN;8892;E95;LD;Flight Landed
LH112;FRA;2023-05-18;16:15;2023-05-18;16:25;1;A18;DP;Flight Departed;MUC;2023-05-18;17:10;2023-05-18;17:15;2;G28;LD;Flight Landed;LH;112;319;LD;Flight Landed
CL1056;FRA;2023-05-18;16:15;2023-05-18;16:17;1;B11;DP;Flight Departed;NTE;2023-05-18;17:50;2023-05-18;17:42;;;LD;Flight Landed;CL;1056;E90;LD;Flight Landed
LH1098;FRA;2023-05-18;16:15;2023-05-18;16:39;1;A13;DP;Flight Departed;TLS;2023-05-18;18:00;2023-05-18;18:17;;;LD;Flight Landed;LH;1098;32N;LD;Flight Landed
4Y900;FRA;2023-05-18;16:20;2023-05-18;16:26;1;B07;DP;Flight Departed;DBV;2023-05-18;18:10;2023-05-18;18:10;;;LD;Flight Landed;4Y;900;32A;LD;Flight Landed
LH274;FRA;2023-05-18;16:20;2023-05-18;16:54;1;A56;DP;Flight Departed;LIN;2023-05-18;17:30;2023-05-18;18:00;;A18;LD;Flight Landed;LH;274;320;LD;Flight Landed
LH964;FRA;2023-05-18;16:20;2023-05-18;16:23;1;B20;DP;Flight Departed;EDI;2023-05-18;17:15;2023-05-18;17:21;;;LD;Flight Landed;LH;964;32M;LD;Flight Landed
2A3518;FRA;2023-05-18;16:22;2023-05-18;16:31;Station;T07;DP;Flight Departed;QDU;2023-05-18;17:36;2023-05-18;17:36;;;LD;Flight Landed;2A;3518;TRN;LD;Flight Landed
4Y152;FRA;2023-05-18;16:25;2023-05-18;16:37;1;C14;DP;Flight Departed;MRU;2023-05-19;05:40;2023-05-19;05:56;;;LD;Flight Landed;4Y;152;333;LD;Flight Landed
LH328;FRA;2023-05-18;16:25;2023-05-18;16:43;1;A50;DP;Flight Departed;VCE;2023-05-18;17:40;2023-05-18;17:58;;;LD;Flight Landed;LH;328;32A;LD;Flight Landed
CL972;FRA;2023-05-18;16:25;2023-05-18;16:25;1;B30;DP;Flight Departed;BRS;2023-05-18;17:05;2023-05-18;16:53;;;LD;Flight Landed;CL;972;E90;LD;Flight Landed
LH1016;FRA;2023-05-18;16:25;2023-05-18;16:29;1;A16;DP;Flight Departed;BRU;2023-05-18;17:20;2023-05-18;17:26;;;LD;Flight Landed;LH;1016;32M;LD;Flight Landed
CL1066;FRA;2023-05-18;16:25;2023-05-18;16:31;1;A02;DP;Flight Departed;RNS;2023-05-18;17:55;2023-05-18;17:49;;;LD;Flight Landed;CL;1066;CR9;LD;Flight Landed
LH1088;FRA;2023-05-18;16:25;2023-05-18;16:57;1;A20;DP;Flight Departed;MRS;2023-05-18;18:00;2023-05-18;18:33;1A;;LD;Flight Landed;LH;1088;320;LD;Flight Landed
LH1196;FRA;2023-05-18;16:30;2023-05-18;17:21;1;A30;DP;Flight Departed;ZRH;2023-05-18;17:20;2023-05-18;18:13;;;LD;Flight Landed;LH;1196;32A;LD;Flight Landed
2A3476;FRA;2023-05-18;16:34;2023-05-18;16:35;Station;T04;DP;Flight Departed;QWU;2023-05-18;18:01;2023-05-18;18:01;;;LD;Flight Landed;2A;3476;TRN;LD;Flight Landed
EN8064;FRA;2023-05-18;16:35;2023-05-18;17:13;1;B06;DP;Flight Departed;GRZ;2023-05-18;17:50;2023-05-18;18:29;;;LD;Flight Landed;EN;8064;E95;LD;Flight Landed
LH1064;FRA;2023-05-18;16:35;2023-05-18;17:03;1;A24;DP;Flight Departed;NCE;2023-05-18;18:05;2023-05-18;18:26;1;;LD;Flight Landed;LH;1064;320;LD;Flight Landed
LH1400;FRA;2023-05-18;16:35;2023-05-18;16:56;1;A36;DP;Flight Departed;PRG;2023-05-18;17:35;2023-05-18;17:54;2;;LD;Flight Landed;LH;1400;320;LD;Flight Landed
LH1522;FRA;2023-05-18;16:35;2023-05-18;16:48;1;B24;DP;Flight Departed;LGW;2023-05-18;17:05;2023-05-18;17:12;N;;LD;Flight Landed;LH;1522;319;LD;Flight Landed
LH946;FRA;2023-05-18;16:40;2023-05-18;16:42;1;B28;DP;Flight Departed;MAN;2023-05-18;17:20;2023-05-18;17:15;1;;LD;Flight Landed;LH;946;32N;LD;Flight Landed
LH956;FRA;2023-05-18;16:40;2023-05-18;16:47;1;B31;DP;Flight Departed;BHX;2023-05-18;17:15;2023-05-18;17:15;;;LD;Flight Landed;LH;956;320;LD;Flight Landed
2A3724;FRA;2023-05-18;16:41;2023-05-18;16:45;Station;T06;DP;Flight Departed;XIU;2023-05-18;19:07;2023-05-18;19:07;;;LD;Flight Landed;2A;3724;TRN;LD;Flight Landed
2A3540;FRA;2023-05-18;16:42;2023-05-18;16:55;Station;T07;DP;Flight Departed;QKL;2023-05-18;17:33;2023-05-18;17:44;;;LD;Flight Landed;2A;3540;TRN;LD;Flight Landed
LH192;FRA;2023-05-18;16:45;2023-05-18;16:49;1;A14;DP;Flight Departed;BER;2023-05-18;17:55;2023-05-18;17:42;1;A06;LD;Flight Landed;LH;192;32A;LD;Flight Landed
LH238;FRA;2023-05-18;16:45;2023-05-18;16:49;1;A34;DP;Flight Departed;FCO;2023-05-18;18:35;2023-05-18;18:34;1;;LD;Flight Landed;LH;238;321;LD;Flight Landed
LH254;FRA;2023-05-18;16:45;2023-05-18;17:02;1;A15;DP;Flight Departed;MXP;2023-05-18;17:55;2023-05-18;18:17;1;;LD;Flight Landed;LH;254;320;LD;Flight Landed
LH1350;FRA;2023-05-18;16:45;2023-05-18;17:29;1;A01;DP;Flight Departed;WAW;2023-05-18;18:20;2023-05-18;18:59;;;LD;Flight Landed;LH;1350;320;LD;Flight Landed
EN8858;FRA;2023-05-18;16:50;2023-05-18;16:44;1;B01;DP;Flight Departed;FLR;2023-05-18;18:20;2023-05-18;18:16;;;LD;Flight Landed;EN;8858;E95;LD;Flight Landed
CL066;FRA;2023-05-18;16:50;2023-05-18;17:04;1;A03;DP;Flight Departed;FMO;2023-05-18;17:35;2023-05-18;17:45;;;LD;Flight Landed;CL;066;CR9;LD;Flight Landed
CL1354;FRA;2023-05-18;16:50;2023-05-18;17:02;1;B14;DP;Flight Departed;WRO;2023-05-18;18:00;2023-05-18;18:06;;;LD;Flight Landed;CL;1354;CR9;LD;Flight Landed
2A3420;FRA;2023-05-18;16:51;2023-05-18;16:51;Station;T05;DP;Flight Departed;ZWS;2023-05-18;18:08;2023-05-18;18:07;;;LD;Flight Landed;2A;3420;TRN;LD;Flight Landed
EN8700;FRA;2023-05-18;17:00;;;1;B05;NO;No Status;DRS;2023-05-18;17:55;;;;;NO;No Status;EN;8700;E90;CD;Flight Cancelled
LH916;FRA;2023-05-18;17:00;2023-05-18;17:03;1;B26;DP;Flight Departed;LHR;2023-05-18;17:40;2023-05-18;17:25;2;;LD;Flight Landed;LH;916;32N;LD;Flight Landed
LH1078;FRA;2023-05-18;17:00;2023-05-18;16:59;1;A19;DP;Flight Departed;LYS;2023-05-18;18:15;2023-05-18;18:09;1;;LD;Flight Landed;LH;1078;319;LD;Flight Landed
CL1206;FRA;2023-05-18;17:00;2023-05-18;17:09;1;B13;DP;Flight Departed;BSL;2023-05-18;17:45;2023-05-18;17:48;;;LD;Flight Landed;CL;1206;CR9;LD;Flight Landed
LH160;FRA;2023-05-18;17:05;2023-05-18;17:13;1;A04;DP;Flight Departed;LEJ;2023-05-18;18:00;2023-05-18;17:55;;;LD;Flight Landed;LH;160;319;LD;Flight Landed
CL374;FRA;2023-05-18;17:05;2023-05-18;17:07;1;A02;DP;Flight Departed;FDH;2023-05-18;17:50;2023-05-18;17:47;;;LD;Flight Landed;CL;374;CR9;LD;Flight Landed
2A3622;FRA;2023-05-18;17:07;2023-05-18;17:10;Station;T06;DP;Flight Departed;QKL;2023-05-18;18:04;2023-05-18;18:08;;;LD;Flight Landed;2A;3622;TRN;LD;Flight Landed
2A3660;FRA;2023-05-18;17:07;2023-05-18;17:10;Station;T06;DP;Flight Departed;MKF;2023-05-18;19:54;2023-05-18;20:04;;;LD;Flight Landed;2A;3660;TRN;LD;Flight Landed
EN8802;FRA;2023-05-18;17:10;;;1;B03;NO;No Status;LIN;2023-05-18;18:20;;;;;NO;No Status;EN;8802;E95;CD;Flight Cancelled
LH054;FRA;2023-05-18;17:10;2023-05-18;17:26;1;B08;DP;Flight Departed;HAJ;2023-05-18;18:00;2023-05-18;18:03;;A04;LD;Flight Landed;LH;054;32A;LD;Flight Landed
CL148;FRA;2023-05-18;17:10;2023-05-18;17:18;1;B12;DP;Flight Departed;NUE;2023-05-18;17:50;2023-05-18;17:52;;;LD;Flight Landed;CL;148;CR9;LD;Flight Landed
LH404;FRA;2023-05-18;17:10;2023-05-18;17:15;1;Z69;DP;Flight Departed;JFK;2023-05-18;20:05;2023-05-18;19:52;1;003;LD;Flight Landed;LH;404;343;LD;Flight Landed
LH840;FRA;2023-05-18;17:10;2023-05-18;17:13;1;A40;DP;Flight Departed;BLL;2023-05-18;18:25;2023-05-18;18:24;;;LD;Flight Landed;LH;840;320;LD;Flight Landed
LH132;FRA;2023-05-18;17:15;2023-05-18;18:25;1;A25;DP;Flight Departed;STR;2023-05-18;17:55;2023-05-18;19:03;1;;LD;Flight Landed;LH;132;319;LD;Flight Landed
2A3478;FRA;2023-05-18;17:19;2023-05-18;17:22;Station;T04;DP;Flight Departed;ZAQ;2023-05-18;19:15;2023-05-18;19:18;;;LD;Flight Landed;2A;3478;TRN;LD;Flight Landed
CL396;FRA;2023-05-18;17:20;2023-05-18;17:31;1;A22;DP;Flight Departed;LUX;2023-05-18;18:00;2023-05-18;18:13;;;LD;Flight Landed;CL;396;CR9;LD;Flight Landed
LH432;FRA;2023-05-18;17:20;2023-05-18;17:41;1;Z66;DP;Flight Departed;ORD;2023-05-18;20:00;2023-05-18;20:21;5;M15;LD;Flight Landed;LH;432;343;LD;Flight Landed
LH998;FRA;2023-05-18;17:20;2023-05-18;17:36;1;A28;DP;Flight Departed;AMS;2023-05-18;18:30;2023-05-18;18:32;;;LD;Flight Landed;LH;998;319;LD;Flight Landed
LH1046;FRA;2023-05-18;17:20;2023-05-18;17:42;1;A38;DP;Flight Departed;CDG;2023-05-18;18:35;2023-05-18;18:52;1;064;LD;Flight Landed;LH;1046;321;LD;Flight Landed
LH1304;FRA;2023-05-18;17:20;2023-05-18;17:29;1;B41;DP;Flight Departed;IST;2023-05-18;21:15;2023-05-18;21:28;;B07B;LD;Flight Landed;LH;1304;32Q;LD;Flight Landed
OS214;FRA;2023-05-18;17:20;2023-05-18;17:53;1;A16;DP;Flight Departed;VIE;2023-05-18;18:50;2023-05-18;19:09;3;F03A;LD;Flight Landed;OS;214;320;LD;Flight Landed
2A3520;FRA;2023-05-18;17:21;2023-05-18;17:23;Station;T07;DP;Flight Departed;QDU;2023-05-18;18:36;2023-05-18;18:36;;;LD;Flight Landed;2A;3520;TRN;LD;Flight Landed
2A3422;FRA;2023-05-18;17:24;2023-05-18;17:23;Station;T05;DP;Flight Departed;ZWS;2023-05-18;18:38;2023-05-18;18:38;;;LD;Flight Landed;2A;3422;TRN;LD;Flight Landed
LH1284;FRA;2023-05-18;17:25;2023-05-18;17:43;1;A17;DP;Flight Departed;ATH;2023-05-18;21:10;2023-05-18;21:26;;;LD;Flight Landed;LH;1284;32Q;LD;Flight Landed
LH256;FRA;2023-05-18;17:30;2023-05-18;17:44;1;A23;DP;Flight Departed;MXP;2023-05-18;18:40;2023-05-18;18:47;1;;LD;Flight Landed;LH;256;319;LD;Flight Landed
LH1136;FRA;2023-05-18;17:30;2023-05-18;17:47;1;A62;DP;Flight Departed;BCN;2023-05-18;19:30;2023-05-18;19:42;1;;LD;Flight Landed;LH;1136;321;LD;Flight Landed
YY3758;FRA;2023-05-18;17:30;;;1;SQAIR;NO;No Status;XER;2023-05-18;20:00;;;;;NO;No Status;YY;3758;BUS;NA;No Status
2A3480;FRA;2023-05-18;17:34;2023-05-18;17:34;Station;T04;DP;Flight Departed;QWU;2023-05-18;19:01;2023-05-18;19:04;;;LD;Flight Landed;2A;3480;TRN;LD;Flight Landed
CL1226;FRA;2023-05-18;17:40;2023-05-18;17:42;1;A05;DP;Flight Departed;GVA;2023-05-18;18:45;2023-05-18;18:49;1;;LD;Flight Landed;CL;1226;E90;LD;Flight Landed
2A3450;FRA;2023-05-18;17:51;2023-05-18;17:51;Station;T05;DP;Flight Departed;MHJ;2023-05-18;18:23;2023-05-18;18:23;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
LH028;FRA;2023-05-18;18:00;2023-05-18;18:18;1;A56;DP;Flight Departed;HAM;2023-05-18;19:10;2023-05-18;19:12;2;;LD;Flight Landed;LH;028;32M;LD;Flight Landed
LH690;FRA;2023-05-18;18:00;2023-05-18;18:04;1;C04;DP;Flight Departed;TLV;2023-05-18;23:05;2023-05-18;23:08;3;;LD;Flight Landed;LH;690;32A;LD;Flight Landed
LH918;FRA;2023-05-18;18:00;2023-05-18;18:00;1;B22;DP;Flight Departed;LHR;2023-05-18;18:40;2023-05-18;18:29;2;;LD;Flight Landed;LH;918;32N;LD;Flight Landed
2A3624;FRA;2023-05-18;18:07;2023-05-18;18:12;Station;T06;DP;Flight Departed;QKL;2023-05-18;19:04;2023-05-18;19:16;;;LD;Flight Landed;2A;3624;TRN;LD;Flight Landed
2A3560;FRA;2023-05-18;18:09;2023-05-18;18:09;Station;T05;DP;Flight Departed;ZWS;2023-05-18;19:22;2023-05-18;19:27;;;LD;Flight Landed;2A;3560;TRN;LD;Flight Landed
LH1242;FRA;2023-05-18;18:10;2023-05-18;18:32;1;A64;DP;Flight Departed;VIE;2023-05-18;19:35;2023-05-18;19:49;3;F11A;LD;Flight Landed;LH;1242;32N;LD;Flight Landed
LH116;FRA;2023-05-18;18:15;2023-05-18;18:11;1;A11;DP;Flight Departed;MUC;2023-05-18;19:10;2023-05-18;19:04;2;G30;LD;Flight Landed;LH;116;32A;LD;Flight Landed
