FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
BT319;LHR;2023-05-19;12:05;2023-05-19;12:18;2;A24;DP;Flight Departed;ZRH;2023-05-19;14:45;2023-05-19;15:11;;;LD;Flight Landed;BT;319;223;LD;Flight Landed
EW9467;LHR;2023-05-19;12:10;2023-05-19;12:24;2;;DP;Flight Departed;DUS;2023-05-19;14:30;2023-05-19;14:37;;A90;LD;Flight Landed;EW;9467;31D;LD;Flight Landed
LX333;LHR;2023-05-19;13:45;2023-05-19;15:06;2;A17;DP;Flight Departed;ZRH;2023-05-19;16:30;2023-05-19;17:50;;;LD;Flight Landed;LX;333;32N;LD;Flight Landed
LX355;LHR;2023-05-19;14:25;2023-05-19;14:31;2;A18;DP;Flight Departed;GVA;2023-05-19;17:05;2023-05-19;17:04;1;;LD;Flight Landed;LX;355;221;LD;Flight Landed
EW2461;LHR;2023-05-19;14:35;2023-05-19;14:43;2;;DP;Flight Departed;STR;2023-05-19;17:10;2023-05-19;17:12;1;;LD;Flight Landed;EW;2461;320;LD;Flight Landed
EW465;LHR;2023-05-19;14:45;2023-05-19;14:51;2;;DP;Flight Departed;CGN;2023-05-19;17:05;2023-05-19;17:12;1;D99;LD;Flight Landed;EW;465;31D;LD;Flight Landed
EW7463;LHR;2023-05-19;14:50;2023-05-19;15:20;2;;DP;Flight Departed;HAM;2023-05-19;17:20;2023-05-19;17:55;1;;LD;Flight Landed;EW;7463;31D;LD;Flight Landed
OS462;LHR;2023-05-19;15:05;2023-05-19;15:08;2;A19;DP;Flight Departed;VIE;2023-05-19;18:20;2023-05-19;18:15;3;G36A;LD;Flight Landed;OS;462;320;LD;Flight Landed
LH909;LHR;2023-05-19;15:30;2023-05-19;15:47;2;A18;DP;Flight Departed;FRA;2023-05-19;18:05;2023-05-19;18:09;1;Z13;LD;Flight Landed;LH;909;32N;LD;Flight Landed
LH2477;LHR;2023-05-19;16:25;2023-05-19;16:38;2;A24;DP;Flight Departed;MUC;2023-05-19;19:15;2023-05-19;19:26;2;L24;LD;Flight Landed;LH;2477;32N;LD;Flight Landed
LH911;LHR;2023-05-19;16:30;2023-05-19;16:36;2;A19;DP;Flight Departed;FRA;2023-05-19;19:05;2023-05-19;19:12;1;B44;LD;Flight Landed;LH;911;32N;LD;Flight Landed
LX325;LHR;2023-05-19;17:10;2023-05-19;17:14;2;A18;DP;Flight Departed;ZRH;2023-05-19;19:55;2023-05-19;19:49;;;LD;Flight Landed;LX;325;32N;LD;Flight Landed
LX349;LHR;2023-05-19;17:15;2023-05-19;17:16;2;A26;DP;Flight Departed;GVA;2023-05-19;19:55;2023-05-19;19:55;1;;LD;Flight Landed;LX;349;223;LD;Flight Landed
LH915;LHR;2023-05-19;17:30;2023-05-19;18:10;2;A18;DP;Flight Departed;FRA;2023-05-19;20:05;2023-05-19;20:36;1;B24;LD;Flight Landed;LH;915;32N;LD;Flight Landed
EW9465;LHR;2023-05-19;17:35;2023-05-19;17:30;2;;DP;Flight Departed;DUS;2023-05-19;19:55;2023-05-19;19:48;;A90;LD;Flight Landed;EW;9465;31B;LD;Flight Landed
LH2479;LHR;2023-05-19;17:50;2023-05-19;18:07;2;A19;DP;Flight Departed;MUC;2023-05-19;20:40;2023-05-19;20:47;2;H40;LD;Flight Landed;LH;2479;32N;LD;Flight Landed
SN2096;LHR;2023-05-19;17:50;2023-05-19;17:52;2;;DP;Flight Departed;BRU;2023-05-19;19:55;2023-05-19;19:52;;;LD;Flight Landed;SN;2096;320;LD;Flight Landed
LX327;LHR;2023-05-19;18:40;2023-05-19;19:07;2;A18;DP;Flight Departed;ZRH;2023-05-19;21:20;2023-05-19;21:42;;;LD;Flight Landed;LX;327;32N;LD;Flight Landed
EW2465;LHR;2023-05-19;19:00;2023-05-19;19:00;2;;DP;Flight Departed;STR;2023-05-19;21:35;2023-05-19;21:36;1;;LD;Flight Landed;EW;2465;31D;LD;Flight Landed
LX357;LHR;2023-05-19;19:15;2023-05-19;19:14;2;B37;DP;Flight Departed;GVA;2023-05-19;22:00;2023-05-19;21:44;1;;LD;Flight Landed;LX;357;223;LD;Flight Landed
EW7461;LHR;2023-05-19;19:25;2023-05-19;20:02;2;;DP;Flight Departed;HAM;2023-05-19;21:55;2023-05-19;22:25;1;;LD;Flight Landed;EW;7461;31D;LD;Flight Landed
LH919;LHR;2023-05-19;19:30;2023-05-19;19:30;2;B31;DP;Flight Departed;FRA;2023-05-19;22:05;2023-05-19;21:56;1;B27;LD;Flight Landed;LH;919;32N;LD;Flight Landed
OS456;LHR;2023-05-19;19:30;2023-05-19;19:24;2;A19;DP;Flight Departed;VIE;2023-05-19;22:40;2023-05-19;22:32;3;G27A;LD;Flight Landed;OS;456;32N;LD;Flight Landed
EW9463;LHR;2023-05-19;19:35;2023-05-19;19:35;2;;DP;Flight Departed;DUS;2023-05-19;21:55;2023-05-19;21:56;;A90;LD;Flight Landed;EW;9463;31D;LD;Flight Landed
EW469;LHR;2023-05-19;20:00;2023-05-19;20:45;2;;DP;Flight Departed;CGN;2023-05-19;22:20;2023-05-19;22:45;1;D99;LD;Flight Landed;EW;469;31D;LD;Flight Landed
2L339;LHR;2023-05-19;20:05;2023-05-19;20:33;2;B37;DP;Flight Departed;ZRH;2023-05-19;22:45;2023-05-19;23:14;;;LD;Flight Landed;2L;339;295;LD;Flight Landed
LH2481;LHR;2023-05-19;20:25;2023-05-19;20:31;2;A18;DP;Flight Departed;MUC;2023-05-19;23:15;2023-05-19;23:22;2;H20;LD;Flight Landed;LH;2481;32N;LD;Flight Landed
LH1053;CDG;2023-05-19;06:05;2023-05-19;06:20;1;061;DP;Flight Departed;FRA;2023-05-19;07:20;2023-05-19;07:29;1;A13;LD;Flight Landed;LH;1053;320;LD;Flight Landed
LH2239;CDG;2023-05-19;06:45;2023-05-19;06:44;1;067;DP;Flight Departed;MUC;2023-05-19;08:15;2023-05-19;07:55;2;K03;LD;Flight Landed;LH;2239;32M;LD;Flight Landed
BT647;CDG;2023-05-19;07:00;2023-05-19;06:55;1;065;DP;Flight Departed;ZRH;2023-05-19;08:15;2023-05-19;07:58;;;LD;Flight Landed;BT;647;223;LD;Flight Landed
OS420;CDG;2023-05-19;07:05;2023-05-19;07:06;1;6068;DP;Flight Departed;VIE;2023-05-19;09:00;2023-05-19;08:47;3;F08A;LD;Flight Landed;OS;420;320;LD;Flight Landed
SN3632;CDG;2023-05-19;08:30;2023-05-19;08:28;1;068;DP;Flight Departed;BRU;2023-05-19;09:30;2023-05-19;09:19;;;LD;Flight Landed;SN;3632;320;LD;Flight Landed
EW7403;CDG;2023-05-19;08:55;2023-05-19;09:04;1;;DP;Flight Departed;HAM;2023-05-19;10:30;2023-05-19;10:28;1;;LD;Flight Landed;EW;7403;32A;LD;Flight Landed
LH1027;CDG;2023-05-19;09:35;2023-05-19;09:36;1;068;DP;Flight Departed;FRA;2023-05-19;10:50;2023-05-19;10:55;1;A40;LD;Flight Landed;LH;1027;320;LD;Flight Landed
BT633;CDG;2023-05-19;09:50;2023-05-19;09:50;1;064;DP;Flight Departed;ZRH;2023-05-19;11:10;2023-05-19;11:14;;;LD;Flight Landed;BT;633;223;LD;Flight Landed
SN3634;CDG;2023-05-19;09:55;2023-05-19;09:58;1;;DP;Flight Departed;BRU;2023-05-19;11:00;2023-05-19;10:47;;068;LD;Flight Landed;SN;3634;320;LD;Flight Landed
OS412;CDG;2023-05-19;10:00;2023-05-19;10:17;1;065;DP;Flight Departed;VIE;2023-05-19;11:55;2023-05-19;12:03;3;F04A;LD;Flight Landed;OS;412;320;LD;Flight Landed
LH1029;CDG;2023-05-19;10:35;2023-05-19;10:37;1;061;DP;Flight Departed;FRA;2023-05-19;11:50;2023-05-19;11:52;1;Area A;LD;Flight Landed;LH;1029;320;LD;Flight Landed
LH1031;CDG;2023-05-19;11:35;2023-05-19;12:06;1;067;DP;Flight Departed;FRA;2023-05-19;12:50;2023-05-19;13:06;1;Area A;LD;Flight Landed;LH;1031;32M;LD;Flight Landed
LH2229;CDG;2023-05-19;12:10;2023-05-19;12:09;1;065;DP;Flight Departed;MUC;2023-05-19;13:40;2023-05-19;13:31;2;K10;LD;Flight Landed;LH;2229;32A;LD;Flight Landed
LH1035;CDG;2023-05-19;14:25;2023-05-19;14:31;1;068;DP;Flight Departed;FRA;2023-05-19;15:40;2023-05-19;15:31;1;Area A;LD;Flight Landed;LH;1035;320;LD;Flight Landed
LH2231;CDG;2023-05-19;14:35;2023-05-19;14:41;1;064;DP;Flight Departed;MUC;2023-05-19;16:05;2023-05-19;16:03;2;G24;LD;Flight Landed;LH;2231;319;LD;Flight Landed
BT639;CDG;2023-05-19;15:05;2023-05-19;15:30;1;065;DP;Flight Departed;ZRH;2023-05-19;16:20;2023-05-19;16:37;;;LD;Flight Landed;BT;639;223;LD;Flight Landed
OS416;CDG;2023-05-19;15:55;2023-05-19;16:00;1;6068;DP;Flight Departed;VIE;2023-05-19;17:50;2023-05-19;17:47;3;F16A;LD;Flight Landed;OS;416;320;LD;Flight Landed
LH2233;CDG;2023-05-19;17:55;2023-05-19;17:48;1;064;DP;Flight Departed;MUC;2023-05-19;19:25;2023-05-19;19:09;2;K23;LD;Flight Landed;LH;2233;32V;LD;Flight Landed
OS410;CDG;2023-05-19;17:55;2023-05-19;18:02;1;6068;DP;Flight Departed;VIE;2023-05-19;19:50;2023-05-19;19:56;3;F22A;LD;Flight Landed;OS;410;320;LD;Flight Landed
LH1041;CDG;2023-05-19;18:15;2023-05-19;18:26;1;065;DP;Flight Departed;FRA;2023-05-19;19:30;2023-05-19;19:33;1;A24;LD;Flight Landed;LH;1041;32N;LD;Flight Landed
LX645;CDG;2023-05-19;20:15;2023-05-19;20:39;1;065;DP;Flight Departed;ZRH;2023-05-19;21:25;2023-05-19;21:46;;;LD;Flight Landed;LX;645;221;LD;Flight Landed
OS418;CDG;2023-05-19;20:15;2023-05-19;20:14;1;6068;DP;Flight Departed;VIE;2023-05-19;22:10;2023-05-19;21:58;3;ARS;LD;Flight Landed;OS;418;320;LD;Flight Landed
EW7407;CDG;2023-05-19;20:25;2023-05-19;20:34;1;;DP;Flight Departed;HAM;2023-05-19;22:00;2023-05-19;21:58;1;;LD;Flight Landed;EW;7407;32A;LD;Flight Landed
LX737;AMS;2023-05-19;07:00;2023-05-19;06:57;;;DP;Flight Departed;ZRH;2023-05-19;08:25;2023-05-19;08:18;;;LD;Flight Landed;LX;737;223;LD;Flight Landed
OS378;AMS;2023-05-19;07:00;2023-05-19;07:18;;;DP;Flight Departed;VIE;2023-05-19;08:50;2023-05-19;08:59;3;ARS;LD;Flight Landed;OS;378;320;LD;Flight Landed
CL2311;AMS;2023-05-19;07:05;2023-05-19;07:12;;B36;DP;Flight Departed;MUC;2023-05-19;08:30;2023-05-19;08:24;2;G82;LD;Flight Landed;CL;2311;CR9;LD;Flight Landed
LH1003;AMS;2023-05-19;08:05;2023-05-19;08:17;;C22;DP;Flight Departed;FRA;2023-05-19;09:10;2023-05-19;09:23;1;Area A;LD;Flight Landed;LH;1003;32A;LD;Flight Landed
CL2301;AMS;2023-05-19;08:50;2023-05-19;08:56;;B17;DP;Flight Departed;MUC;2023-05-19;10:15;2023-05-19;10:23;2;T02S;LD;Flight Landed;CL;2301;CR9;LD;Flight Landed
BT725;AMS;2023-05-19;09:50;;;;;NO;No Status;ZRH;2023-05-19;11:15;;;;;NO;No Status;BT;725;223;CD;Flight Cancelled
OS372;AMS;2023-05-19;09:55;2023-05-19;09:49;;;DP;Flight Departed;VIE;2023-05-19;11:45;2023-05-19;11:35;3;F11A;LD;Flight Landed;OS;372;320;LD;Flight Landed
LH987;AMS;2023-05-19;10:00;2023-05-19;11:18;;B17;DP;Flight Departed;FRA;2023-05-19;11:05;2023-05-19;12:26;1;A21;LD;Flight Landed;LH;987;32M;LD;Flight Landed
CL2303;AMS;2023-05-19;11:10;2023-05-19;11:13;;B24;DP;Flight Departed;MUC;2023-05-19;12:35;2023-05-19;12:34;2;G82;LD;Flight Landed;CL;2303;CR9;LD;Flight Landed
LH989;AMS;2023-05-19;11:25;2023-05-19;11:33;;B31;DP;Flight Departed;FRA;2023-05-19;12:30;2023-05-19;12:29;1;Area A;LD;Flight Landed;LH;989;319;LD;Flight Landed
LX729;AMS;2023-05-19;14:55;2023-05-19;15:19;;;DP;Flight Departed;ZRH;2023-05-19;16:30;2023-05-19;16:45;;;LD;Flight Landed;LX;729;223;LD;Flight Landed
EN2307;AMS;2023-05-19;17:15;2023-05-19;17:43;;B23;DP;Flight Departed;MUC;2023-05-19;18:40;2023-05-19;19:11;2;K26;LD;Flight Landed;EN;2307;E95;LD;Flight Landed
OS374;AMS;2023-05-19;17:40;2023-05-19;17:30;;;DP;Flight Departed;VIE;2023-05-19;19:30;2023-05-19;19:15;3;F32A;LD;Flight Landed;OS;374;32N;LD;Flight Landed
CL997;AMS;2023-05-19;18:20;2023-05-19;19:12;;B35;DP;Flight Departed;FRA;2023-05-19;19:25;2023-05-19;20:18;1;Area A;LD;Flight Landed;CL;997;E90;LD;Flight Landed
LH999;AMS;2023-05-19;19:35;2023-05-19;19:57;;B15;DP;Flight Departed;FRA;2023-05-19;20:40;2023-05-19;21:03;1;BSO;LD;Flight Landed;LH;999;319;LD;Flight Landed
BT735;AMS;2023-05-19;20:00;2023-05-19;20:23;;;DP;Flight Departed;ZRH;2023-05-19;21:25;2023-05-19;21:50;;;LD;Flight Landed;BT;735;223;LD;Flight Landed
OS376;AMS;2023-05-19;20:05;2023-05-19;20:02;;;DP;Flight Departed;VIE;2023-05-19;21:55;2023-05-19;21:52;3;F26A;LD;Flight Landed;OS;376;320;LD;Flight Landed
EW7185;AMS;2023-05-19;20:15;2023-05-19;21:59;;;DP;Flight Departed;HAM;2023-05-19;21:25;2023-05-19;23:05;1;;LD;Flight Landed;EW;7185;32A;LD;Flight Landed
CL2309;AMS;2023-05-19;21:15;2023-05-19;21:05;;B17;DP;Flight Departed;MUC;2023-05-19;22:40;2023-05-19;22:23;2;T02S;LD;Flight Landed;CL;2309;CR9;LD;Flight Landed
4Y1200;FRA;2023-05-19;05:00;2023-05-19;04:54;1;A15;DP;Flight Departed;RHO;2023-05-19;09:05;2023-05-19;09:06;;;LD;Flight Landed;4Y;1200;32A;LD;Flight Landed
4Y1210;FRA;2023-05-19;05:25;2023-05-19;05:43;1;A21;DP;Flight Departed;CFU;2023-05-19;08:35;2023-05-19;08:53;;;LD;Flight Landed;4Y;1210;32A;LD;Flight Landed
4Y1204;FRA;2023-05-19;06:00;2023-05-19;05:54;1;A25;DP;Flight Departed;HER;2023-05-19;10:00;2023-05-19;09:55;;;LD;Flight Landed;4Y;1204;32A;LD;Flight Landed
4Y2060;FRA;2023-05-19;06:00;2023-05-19;06:02;1;A19;DP;Flight Departed;BCN;2023-05-19;08:00;2023-05-19;07:52;;;LD;Flight Landed;4Y;2060;32A;LD;Flight Landed
LH172;FRA;2023-05-19;06:15;2023-05-19;06:12;1;A11;DP;Flight Departed;BER;2023-05-19;07:25;2023-05-19;07:09;1;B03;LD;Flight Landed;LH;172;319;LD;Flight Landed
LH002;FRA;2023-05-19;06:30;2023-05-19;06:39;1;A15;DP;Flight Departed;HAM;2023-05-19;07:40;2023-05-19;07:35;2;;LD;Flight Landed;LH;002;320;LD;Flight Landed
LH1004;FRA;2023-05-19;06:40;2023-05-19;06:48;1;A26;DP;Flight Departed;BRU;2023-05-19;07:35;2023-05-19;07:48;;;LD;Flight Landed;LH;1004;319;LD;Flight Landed
2A3708;FRA;2023-05-19;06:41;2023-05-19;06:42;Station;T06;DP;Flight Departed;XIU;2023-05-19;09:07;2023-05-19;09:05;;;LD;Flight Landed;2A;3708;TRN;LD;Flight Landed
2A3530;FRA;2023-05-19;06:42;2023-05-19;06:42;Station;T07;DP;Flight Departed;QKL;2023-05-19;07:33;2023-05-19;07:33;;;LD;Flight Landed;2A;3530;TRN;LD;Flight Landed
LH170;FRA;2023-05-19;06:45;2023-05-19;06:49;1;A23;DP;Flight Departed;BER;2023-05-19;07:55;2023-05-19;07:46;1;B02;LD;Flight Landed;LH;170;321;LD;Flight Landed
LH1182;FRA;2023-05-19;06:45;2023-05-19;06:50;1;A34;DP;Flight Departed;ZRH;2023-05-19;07:35;2023-05-19;07:38;;;LD;Flight Landed;LH;1182;32A;LD;Flight Landed
CL350;FRA;2023-05-19;06:50;2023-05-19;07:05;1;A02;DP;Flight Departed;BRE;2023-05-19;07:45;2023-05-19;08:03;;;LD;Flight Landed;CL;350;CR9;LD;Flight Landed
CL926;FRA;2023-05-19;06:50;2023-05-19;06:49;1;B32;DP;Flight Departed;LCY;2023-05-19;07:15;2023-05-19;07:09;;;LD;Flight Landed;CL;926;E90;LD;Flight Landed
LH1280;FRA;2023-05-19;06:50;2023-05-19;07:03;1;A16;DP;Flight Departed;ATH;2023-05-19;10:35;2023-05-19;10:49;;;LD;Flight Landed;LH;1280;32N;LD;Flight Landed
OS218;FRA;2023-05-19;06:50;2023-05-19;06:50;1;A17;DP;Flight Departed;VIE;2023-05-19;08:15;2023-05-19;08:07;3;ARS;LD;Flight Landed;OS;218;320;LD;Flight Landed
2A3400;FRA;2023-05-19;06:51;2023-05-19;06:51;Station;T05;DP;Flight Departed;ZWS;2023-05-19;08:08;2023-05-19;08:09;;;LD;Flight Landed;2A;3400;TRN;LD;Flight Landed
LH046;FRA;2023-05-19;07:00;2023-05-19;06:59;1;A60;DP;Flight Departed;HAJ;2023-05-19;07:50;2023-05-19;07:50;;A05;LD;Flight Landed;LH;046;32Q;LD;Flight Landed
LH126;FRA;2023-05-19;07:00;2023-05-19;06:55;1;B19;DP;Flight Departed;STR;2023-05-19;07:40;2023-05-19;07:34;1;;LD;Flight Landed;LH;126;319;LD;Flight Landed
LH154;FRA;2023-05-19;07:00;2023-05-19;06:59;1;A13;DP;Flight Departed;LEJ;2023-05-19;07:55;2023-05-19;07:48;;;LD;Flight Landed;LH;154;320;LD;Flight Landed
LH204;FRA;2023-05-19;07:00;2023-05-19;07:03;1;B11;DP;Flight Departed;DRS;2023-05-19;07:55;2023-05-19;08:04;;;LD;Flight Landed;LH;204;32A;LD;Flight Landed
LH800;FRA;2023-05-19;07:00;2023-05-19;07:04;1;A40;DP;Flight Departed;ARN;2023-05-19;09:05;2023-05-19;09:07;5;;LD;Flight Landed;LH;800;32N;LD;Flight Landed
LH924;FRA;2023-05-19;07:00;2023-05-19;06:59;1;B28;DP;Flight Departed;LHR;2023-05-19;07:40;2023-05-19;07:40;2;;LD;Flight Landed;LH;924;32N;LD;Flight Landed
LH246;FRA;2023-05-19;07:05;2023-05-19;07:11;1;A30;DP;Flight Departed;MXP;2023-05-19;08:15;2023-05-19;08:24;1;;LD;Flight Landed;LH;246;32A;LD;Flight Landed
LH1026;FRA;2023-05-19;07:05;2023-05-19;07:23;1;A50;DP;Flight Departed;CDG;2023-05-19;08:20;2023-05-19;08:45;1;068;LD;Flight Landed;LH;1026;320;LD;Flight Landed
CL1200;FRA;2023-05-19;07:05;2023-05-19;07:07;1;A04;DP;Flight Departed;BSL;2023-05-19;07:50;2023-05-19;07:47;;;LD;Flight Landed;CL;1200;CR9;LD;Flight Landed
LH1334;FRA;2023-05-19;07:05;2023-05-19;07:13;1;A28;DP;Flight Departed;BUD;2023-05-19;08:35;2023-05-19;08:46;2A;;LD;Flight Landed;LH;1334;32M;LD;Flight Landed
2A3600;FRA;2023-05-19;07:07;2023-05-19;07:14;Station;T06;DP;Flight Departed;QKL;2023-05-19;08:04;2023-05-19;08:12;;;LD;Flight Landed;2A;3600;TRN;LD;Flight Landed
2A3640;FRA;2023-05-19;07:07;2023-05-19;07:14;Station;T06;DP;Flight Departed;MKF;2023-05-19;09:55;2023-05-19;10:03;;;LD;Flight Landed;2A;3640;TRN;LD;Flight Landed
CL140;FRA;2023-05-19;07:10;2023-05-19;07:13;1;A56;DP;Flight Departed;NUE;2023-05-19;07:50;2023-05-19;07:55;;;LD;Flight Landed;CL;140;E90;LD;Flight Landed
LH072;FRA;2023-05-19;07:15;2023-05-19;07:28;;A21;DP;Flight Departed;DUS;2023-05-19;08:05;2023-05-19;08:10;;A39;LD;Flight Landed;LH;072;320;LD;Flight Landed
LH094;FRA;2023-05-19;07:15;2023-05-19;07:17;1;A24;DP;Flight Departed;MUC;2023-05-19;08:10;2023-05-19;08:09;2;G28;LD;Flight Landed;LH;094;321;LD;Flight Landed
2A3488;FRA;2023-05-19;07:19;2023-05-19;07:23;Station;T04;DP;Flight Departed;ZAQ;2023-05-19;09:15;2023-05-19;09:23;;;LD;Flight Landed;2A;3488;TRN;LD;Flight Landed
LH976;FRA;2023-05-19;07:20;2023-05-19;07:20;1;B25;DP;Flight Departed;DUB;2023-05-19;08:25;2023-05-19;08:30;1;;LD;Flight Landed;LH;976;32N;LD;Flight Landed
LH1346;FRA;2023-05-19;07:20;2023-05-19;07:20;1;A38;DP;Flight Departed;WAW;2023-05-19;08:55;2023-05-19;08:56;;;LD;Flight Landed;LH;1346;32A;LD;Flight Landed
LH1124;FRA;2023-05-19;07:30;2023-05-19;07:45;1;A14;DP;Flight Departed;BCN;2023-05-19;09:30;2023-05-19;09:38;1;;LD;Flight Landed;LH;1124;32M;LD;Flight Landed
CL1212;FRA;2023-05-19;07:30;2023-05-19;07:35;1;A03;DP;Flight Departed;GVA;2023-05-19;08:35;2023-05-19;08:35;1;;LD;Flight Landed;CL;1212;CR9;LD;Flight Landed
2A3490;FRA;2023-05-19;07:34;2023-05-19;07:35;Station;T04;DP;Flight Departed;QWU;2023-05-19;09:01;2023-05-19;09:01;;;LD;Flight Landed;2A;3490;TRN;LD;Flight Landed
LH940;FRA;2023-05-19;07:40;2023-05-19;07:51;1;B31;DP;Flight Departed;MAN;2023-05-19;08:20;2023-05-19;08:27;1;;LD;Flight Landed;LH;940;32A;LD;Flight Landed
LH1006;FRA;2023-05-19;07:40;2023-05-19;07:43;1;A15;DP;Flight Departed;BRU;2023-05-19;08:35;2023-05-19;08:43;;;LD;Flight Landed;LH;1006;319;LD;Flight Landed
LH174;FRA;2023-05-19;07:45;2023-05-19;07:48;1;A01;DP;Flight Departed;BER;2023-05-19;08:55;2023-05-19;08:40;1;B03;LD;Flight Landed;LH;174;32M;LD;Flight Landed
LH1058;FRA;2023-05-19;07:45;2023-05-19;08:10;1;A17;DP;Flight Departed;NCE;2023-05-19;09:15;2023-05-19;09:58;1;;LD;Flight Landed;LH;1058;32A;LD;Flight Landed
LH1094;FRA;2023-05-19;07:50;2023-05-19;07:55;1;A20;DP;Flight Departed;TLS;2023-05-19;09:35;2023-05-19;09:30;;;LD;Flight Landed;LH;1094;321;LD;Flight Landed
